model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.4686631676443347,0.9844357976653697,0.6350135954821167,0.9648495680667263,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.49221789883268485,0.9844357976653697,0.6562905317769131,0.9186773905272565,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.5050369375419744,0.9753566796368353,0.6654867256637168,0.8871015787905868,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.5142655864741106,0.9468223086900129,0.6665144944076695,0.8456955615132559,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.5212326193160466,0.8994811932555123,0.6600047585058292,0.7926720285969616,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.5415282392026578,0.8456549935149157,0.660253164556962,0.7173071194518915,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.5515632291180588,0.7665369649805448,0.6415196743554953,0.6383675901102175,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.5660480349344978,0.6725032425421531,0.6147006520450504,0.5457253500148943,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.5905912269548633,0.6024643320363164,0.5964686998394864,0.4685731307715222,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.6218097447795824,0.5214007782101168,0.5671957671957671,0.38516532618409294,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.6511156186612576,0.4163424124513619,0.5079113924050633,0.29371462615430444,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.6756393001345895,0.32555123216601817,0.43938730853391683,0.2213285671730712,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.6634050880626223,0.2198443579766537,0.3302484169508037,0.1522192433720584,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.6666666666666666,0.12840466926070038,0.21533442088091354,0.08847184986595175,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.7412587412587412,0.06874189364461739,0.1258160237388724,0.042597557342865654,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.8333333333333334,0.0324254215304799,0.062421972534332085,0.017873100983020553,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,1.0,0.007133592736705577,0.014166130070830651,0.0032767351802204347,1542,1815
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.4686631676443347,0.9844357976653697,0.6350135954821167,0.9648495680667263,1542,1815
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.49221789883268485,0.9844357976653697,0.6562905317769131,0.9186773905272565,1542,1815
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.5050369375419744,0.9753566796368353,0.6654867256637168,0.8871015787905868,1542,1815
