score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1465,0.0516996704814239,0.021160409556313993,0.5373686803670068,0.6818839590443686
"(0.1, 0.2]",426,0.14314815774404535,0.18779342723004694,0.6862117222048967,0.7395774647887324
"(0.2, 0.3]",297,0.24720316913404064,0.32323232323232326,0.1993586123516018,0.7352861952861953
"(0.3, 0.4]",249,0.349807580278876,0.43775100401606426,0.53950136199108,0.7142971887550201
"(0.4, 0.5]",321,0.44926337006502925,0.4672897196261682,0.03438405439085912,0.8262305295950155
"(0.5, 0.6]",193,0.5488326482590056,0.5233160621761658,2.404520617422922,0.869222797927461
"(0.6, 0.7]",178,0.6538604408990664,0.46629213483146065,-0.08354079829163497,0.8729213483146068
"(0.7, 0.8]",203,0.7486221223539796,0.3497536945812808,-0.19645938711094735,0.9136945812807883
"(0.8, 0.9]",25,0.8146843137056851,0.44,0.5575054843735494,0.9488
