policy1_hold_reason,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
emergency,70_85,BEAR,1,2022-10-24,2022-10-24,0.52,0.52,0.58,0.8786915749311448,0.8846932774339108,0.8425925925925926,-0.48513515677194896,0.0,-0.8512968299538114,0.0,0.36616167318186243
emergency,85_95,BEAR,12,2018-04-16,2025-04-21,0.36166666666666664,0.36166666666666664,0.48000000000000015,0.8841173775494098,0.8381828829011443,0.9152336860670193,-1.674329675760422e-05,-0.009069749912231306,0.003758314867817081,-0.01964639414302538,-0.003775058164574685
emergency,85_95,BULL,4,2018-02-08,2021-02-25,0.52,0.52,0.52,0.8859184116125107,0.8113910906251075,0.9332010582010581,0.009635994383682567,0.0,0.01960392159237978,0.0,-0.009967927208697214
emergency,85_95,NEUTRAL,1,2022-12-27,2022-12-27,0.48,0.48,0.48,0.8895228356122971,0.8489932689376909,0.8955026455026455,11.582197057533826,0.0,88.63082846997712,0.0,-77.04863141244329
emergency,95_100,BEAR,12,2016-01-04,2026-03-27,0.35000000000000003,0.35000000000000003,0.37999999999999995,0.8878755889832974,0.8366664866835892,0.9662698412698413,0.0013860727071133283,-0.00969774990503891,0.001094778030084953,-0.04099550145671904,0.0002912946770283753
emergency,95_100,BULL,4,2015-01-28,2020-06-26,0.585,0.585,0.42,0.8551774702966214,0.793287095424714,0.9768224376419716,-0.0019540234061645734,-0.007204011108531749,-0.0030013856402659744,-0.016203491240400214,0.001047362234101401
emergency,95_100,NEUTRAL,4,2015-12-11,2020-02-27,0.475,0.475,0.38,0.8990217469632625,0.7140227807353073,0.985992562643506,0.006842570760257738,0.0,0.018866890686969562,0.0,-0.012024319926711824
initial,raw_fallback,BULL,1,2013-01-02,2013-01-02,0.86,0.86,0.86,0.1113498028367757,0.1113498028367757,,1.6207444901276067,0.0,2.0172357615906216,0.0,-0.3964912714630149
no_trade_band,00_30,BULL,133,2016-06-09,2025-11-11,0.8485714285714286,0.8800000000000001,0.8800000000000001,0.21456553958132302,0.23232553351672297,0.1325585789871504,0.009230932522311885,-0.046567421321034974,0.01116144768349181,-0.05289242482029055,-0.0019305151611799243
no_trade_band,30_50,BULL,63,2015-08-10,2025-12-10,0.8393650793650794,0.8200000000000002,0.8200000000000002,0.36019636954343504,0.33668337964670314,0.3879844558688615,0.0010990053377262221,-0.029421147818952997,0.001328777035323414,-0.03806096373648726,-0.00022977169759719196
no_trade_band,50_70,BEAR,1,2023-10-30,2023-10-30,1.0,0.9600000000000001,0.68,0.7689401984214783,0.7170311750051055,0.6666666666666666,13.487582977223452,0.0,13.487582977223452,0.0,0.0
no_trade_band,50_70,BULL,39,2016-04-06,2026-01-26,0.726153846153846,0.7256410256410256,0.7199999999999999,0.5588972761462897,0.5435041913904571,0.5926943426943427,0.0024854831104843544,-0.050357102370126916,0.0021791264937436328,-0.07129069713749259,0.0003063566167407217
no_trade_band,50_70,NEUTRAL,2,2022-04-04,2022-11-21,0.98,1.0,0.68,0.7570849299430847,0.7689263583287571,0.6097883597883598,-0.005447289893835916,0.0,-0.005939770343126982,0.0,0.0004924804492910662
no_trade_band,70_85,BEAR,9,2019-01-02,2025-05-07,0.5399999999999999,0.52,0.58,0.8191120227177938,0.8242190824576618,0.7894620811287478,0.0029188515058755637,-0.017776703518873394,0.0037890694036508688,-0.0303634543519532,-0.000870217897775305
no_trade_band,70_85,BULL,17,2015-06-12,2026-02-24,0.6247058823529411,0.6294117647058822,0.62,0.6877521812915801,0.6541246418768809,0.7720731653094843,0.0007317230692629462,-0.024946857848782367,0.00027086835286893596,-0.044193553364607174,0.0004608547163940102
no_trade_band,70_85,NEUTRAL,1,2021-10-05,2021-10-05,0.52,0.58,0.58,0.8075562745332718,0.6899106495004943,0.7380952380952381,1.2648155752988917,0.0,7.752502163871274,0.0,-6.487686588572382
no_trade_band,85_95,BEAR,28,2016-02-23,2025-04-23,0.3714285714285714,0.37,0.48000000000000004,0.8772734583488534,0.8725032760818705,0.9182492441421013,-0.004761007463518596,-0.07138604750831923,-0.016606278170777533,-0.2210338262406759,0.011845270707258937
no_trade_band,85_95,BULL,9,2015-02-03,2019-08-14,0.5844444444444444,0.577777777777778,0.52,0.7283210845457183,0.7131306370422189,0.8879836697395538,-0.0014568633066370795,-0.02684414048699202,-0.0016329403940914533,-0.04247881774745976,0.00017607708745437378
no_trade_band,95_100,BEAR,48,2015-08-28,2026-03-31,0.35250000000000004,0.35000000000000003,0.37999999999999995,0.8985833057512841,0.8822701403245876,0.979348833364838,0.006783667467274324,-0.020872171547106855,0.014596414017522763,-0.047885104978978354,-0.00781274655024844
no_trade_band,95_100,BULL,3,2015-01-06,2020-06-29,0.5800000000000001,0.5733333333333334,0.42,0.8139793246984482,0.7141905801421055,0.9774675916401566,0.0012323756788577,-0.0035206962370792905,0.0034872250001887206,-0.005482994501181726,-0.0022548493213310206
no_trade_band,95_100,NEUTRAL,1,2023-01-05,2023-01-05,0.3800000000000001,0.3800000000000001,0.38,0.9093267649412156,0.8651734129142934,0.9695767195767195,0.24067615721866975,0.0,-0.13317782682169144,0.0,0.3738539840403612
no_trade_band,raw_fallback,BEAR,1,2014-10-22,2014-10-22,0.42,0.42,0.42,0.8583360463380814,0.816361523711468,,1.4445437929640041,0.0,5.900858472871545,0.0,-4.456314679907541
no_trade_band,raw_fallback,BULL,73,2013-01-09,2014-12-11,0.8315068493150686,0.8419178082191783,0.8419178082191783,0.21181719666474483,0.20611259334086937,,-0.036864942688667024,-0.08484449291739171,-0.044432592199776355,-0.09992526781402578,0.007567649511109331
no_trade_override_high_vol_cross_up,50_70,BULL,3,2021-03-23,2022-11-28,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7850166648626328,0.7123663980043046,0.6538800705467372,0.014715535578474048,-0.002682546614604542,0.019915184114931206,-0.0034153827159710826,-0.005199648536457158
no_trade_override_high_vol_cross_up,70_85,BEAR,1,2025-03-07,2025-03-07,0.52,0.52,0.58,0.8223451763391495,0.7226594695472688,0.798941798941799,-0.7794396220461896,0.0,-0.8779862272209066,0.0,0.09854660517471703
no_trade_override_high_vol_cross_up,70_85,BULL,4,2020-09-04,2024-08-08,0.62,0.62,0.62,0.8293926842510699,0.7198804568225334,0.7784391534391534,0.004831149381657296,-0.001869138656853453,0.008260039967708632,-0.0018237657480466574,-0.0034288905860513363
no_trade_override_high_vol_cross_up,70_85,NEUTRAL,1,2022-08-30,2022-08-30,0.58,0.58,0.58,0.8148487210273743,0.7022503438824941,0.7076719576719577,-0.12279657966560176,0.0,1.202301128570788,0.0,-1.32509770823639
no_trade_override_high_vol_cross_up,85_95,BEAR,2,2016-01-05,2026-03-12,0.42,0.42,0.48,0.8271309778094291,0.7244844172585189,0.9358465608465608,-0.000338836606196824,0.0,-0.0013895620251205276,0.0,0.0010507254189237036
no_trade_override_high_vol_cross_up,85_95,BULL,4,2016-06-29,2019-08-09,0.5525,0.5525,0.52,0.8211908757686615,0.7176004830420633,0.8763227513227513,-0.0012596079747277944,-0.012524618048586178,-0.0011254253402893655,-0.02081290960044757,-0.00013418263443842893
no_trade_override_high_vol_cross_up,85_95,NEUTRAL,2,2019-10-08,2020-02-26,0.48,0.48,0.48,0.8722064569592476,0.7105080741821984,0.9378306878306879,0.005302007020289823,0.0,0.006576950422276129,-0.004201089737624897,-0.001274943401986306
no_trade_override_high_vol_cross_up,95_100,BEAR,1,2015-08-26,2015-08-26,0.35,0.35,0.38,0.900471293926239,0.7090598923364202,0.9985007496251874,-0.14752376233820008,0.0,0.012730700412381113,0.0,-0.1602544627505812
no_trade_override_high_vol_cross_up,95_100,BULL,2,2015-01-14,2020-06-12,0.7,0.7,0.42,0.8715977534651757,0.7101103923801826,0.9865193039021164,0.003745260721981891,0.0,0.0059499512591814074,0.0,-0.0022046905371995162
no_trade_override_high_vol_cross_up,95_100,NEUTRAL,1,2015-12-14,2015-12-14,0.66,0.66,0.38,0.8957541286945343,0.7424658052496834,0.9825033647375505,7.5216640137215585,0.0,37.88025427301097,0.0,-30.35859025928941
no_trade_override_high_vol_cross_up,raw_fallback,BEAR,1,2014-10-14,2014-10-14,0.8,0.8,0.52,0.8288134843111039,0.7226456784912367,,-0.2875438575692927,0.0,-0.19451959452547807,0.0,-0.09302426304381461
no_trade_override_major_trend_flip,30_50,BULL,1,2023-03-14,2023-03-14,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.6395480692386628,0.6289318866746959,0.4007936507936508,25.454381735851324,0.0,79.07980178660604,0.0,-53.62542005075471
no_trade_override_major_trend_flip,50_70,BEAR,3,2015-08-11,2016-10-11,0.68,0.68,0.68,0.3789015839497248,0.3111915027699475,0.6318577620449872,-0.020127589368209797,-0.02177587513545065,-0.02957023438496742,-0.033279232476448484,0.009442645016757623
no_trade_override_major_trend_flip,70_85,BEAR,2,2019-10-02,2021-10-04,0.52,0.52,0.58,0.8109102860093117,0.586571725309036,0.8121693121693122,0.004184054780787427,0.0,0.008802682770511439,0.0,-0.004618627989724011
no_trade_override_major_trend_flip,70_85,BULL,2,2018-05-09,2022-09-07,0.7,0.7,0.62,0.7921094030141831,0.7975545570064374,0.7612433862433863,0.0026362919408928764,0.0,0.004271728374917627,0.0,-0.0016354364340247507
no_trade_override_major_trend_flip,raw_fallback,BULL,1,2014-10-24,2014-10-24,0.8,0.8,0.52,0.5545455187559128,0.7272536557412438,,6.630144898116439,0.0,16.708917018770318,0.0,-10.07877212065388
not_rebalance_day,00_30,BEAR,1,2023-09-22,2023-09-22,0.86,0.72,0.72,0.3458459258079529,0.2681131436038323,0.2804232804232804,-0.9596594918041128,0.0,-0.9759988932340896,0.0,0.016339401429976808
not_rebalance_day,00_30,BULL,598,2015-02-24,2026-05-07,0.8474247491638797,0.880535117056856,0.88,0.2176256141211077,0.2455062212852567,0.13618996328500543,0.010987984957033126,-0.16701121566461075,0.01358303329566768,-0.18917183210103516,-0.0025950483386345535
not_rebalance_day,30_50,BEAR,5,2015-08-14,2023-09-27,0.8240000000000001,0.8319999999999999,0.72,0.4274091759324074,0.4617901477532983,0.36963452722178064,0.0019200945503399236,-0.001697054482203586,0.001887416506384243,-0.0024269522778246344,3.2678043955680636e-05
not_rebalance_day,30_50,BULL,351,2015-03-02,2026-04-30,0.8170370370370371,0.8241025641025641,0.82,0.3660996893627776,0.37754648807975205,0.39915851199725794,0.014772536655875301,-0.07320192862074393,0.015585629519319744,-0.09670381342177581,-0.0008130928634444423
not_rebalance_day,30_50,NEUTRAL,8,2016-11-09,2023-03-10,0.87625,0.855,0.78,0.5477035930380225,0.6187113214883251,0.439318783068783,0.0044426093545140155,-0.0032831501346696212,0.005613943484343409,-0.0032831501346695102,-0.0011713341298293933
not_rebalance_day,50_70,BEAR,24,2015-08-13,2023-11-01,0.7070833333333333,0.7983333333333335,0.68,0.5851773139710228,0.6039638364053979,0.6182021370407895,0.004950617663879164,-0.014021952850484243,0.004420387314721719,-0.02649567228634564,0.0005302303491574456
not_rebalance_day,50_70,BULL,362,2015-01-02,2026-04-28,0.7393370165745856,0.7340331491712706,0.72,0.5200629821263295,0.5086825793244752,0.5930013361596276,0.00620156401480787,-0.1450309481398928,0.013571055999958448,-0.15054777270636877,-0.007369491985150578
not_rebalance_day,50_70,NEUTRAL,15,2016-10-04,2025-05-15,0.7913333333333334,0.8426666666666667,0.6799999999999999,0.665896594921748,0.6721247203510843,0.6159611992945326,-0.0014341108145285997,-0.022069158580747983,-0.002558923689167436,-0.031767093575620464,0.0011248128746388364
not_rebalance_day,70_85,BEAR,78,2015-06-30,2025-05-12,0.48512820512820537,0.5200000000000002,0.5799999999999998,0.8090485829191332,0.8204329573377942,0.790016540932787,-0.006976680836336624,-0.125104029020764,-0.014680370352849859,-0.24812274752114705,0.007703689516513235
not_rebalance_day,70_85,BULL,219,2015-03-23,2026-03-04,0.6547031963470321,0.6293150684931508,0.6200000000000001,0.6737702345603133,0.6317967808685738,0.7662483864503948,0.007894988472306075,-0.07153045103030686,0.008987750552839069,-0.10502308309192498,-0.001092762080532994
not_rebalance_day,70_85,NEUTRAL,30,2015-06-29,2026-03-05,0.6166666666666667,0.7546666666666666,0.5799999999999998,0.7609186791380247,0.7414826648476663,0.7932741123901934,0.00228367813607111,-0.03068590609936206,0.006969311635104836,-0.030287856004897695,-0.004685633499033726
not_rebalance_day,85_95,BEAR,127,2015-08-20,2026-04-07,0.4092125984251969,0.40236220472440953,0.48,0.851993332298722,0.8446991649962663,0.9064154363156843,0.001076000755197537,-0.0959701178969885,0.004478132639059718,-0.2553010334344954,-0.0034021318838621806
not_rebalance_day,85_95,BULL,80,2015-01-08,2026-02-13,0.6006250000000001,0.5720000000000001,0.5199999999999999,0.7646207416057587,0.698219946855631,0.8886520154628746,0.006758861063115962,-0.04325740923850507,0.01075326136420296,-0.06855029672625734,-0.003994400301086998
not_rebalance_day,85_95,NEUTRAL,15,2015-11-13,2026-03-09,0.6946666666666667,0.5626666666666668,0.4800000000000002,0.8412239181995391,0.7766104885101887,0.8904352089690956,0.00019020628769950143,-0.019801880243442094,0.00273066667301447,-0.019720329532367242,-0.0025404603853149688
not_rebalance_day,95_100,BEAR,95,2015-01-30,2026-04-01,0.35715789473684223,0.35000000000000014,0.38000000000000017,0.8961019628612618,0.8768538869699384,0.97570206058816,0.008133575145294225,-0.0336865580756629,0.023521119912934596,-0.07261068461243048,-0.015387544767640371
not_rebalance_day,95_100,BULL,7,2015-01-07,2020-06-30,0.62,0.5457142857142856,0.42,0.8511320305722102,0.785637998469151,0.9755898004806725,-0.00019714219182820347,-0.015006426431918185,-0.0011834662278165098,-0.025362194692276407,0.0009863240359883063
not_rebalance_day,95_100,NEUTRAL,5,2015-01-29,2020-03-03,0.584,0.5119999999999999,0.38,0.8614316028356553,0.7943061766970647,0.9790618806675664,-3.445777502852909e-05,-0.015097640582764638,-0.008224830164979435,-0.06092244916358147,0.008190372389950906
not_rebalance_day,raw_fallback,BEAR,6,2014-10-13,2014-10-23,0.51,0.48333333333333334,0.4366666666666666,0.8075004840890568,0.7769456877647533,,0.22164456314667347,-0.0030488149109766383,1.5414340132008713,-0.007110770404264111,-1.3197894500541978
not_rebalance_day,raw_fallback,BULL,380,2013-01-03,2014-12-31,0.8133684210526315,0.8180526315789474,0.8154210526315789,0.25508659201625145,0.2519279344906995,,0.13749962575532182,-0.04932520378161487,0.1804638441357096,-0.05506376020085757,-0.042964218380387775
not_rebalance_day,raw_fallback,NEUTRAL,3,2014-02-03,2014-12-16,0.7799999999999999,0.6666666666666669,0.6000000000000001,0.7645799666643143,0.5651699603409548,,0.004532895356992084,-0.014965821038236737,0.0036368534128252694,-0.01983300220385531,0.0008960419441668144
scheduled,00_30,BEAR,1,2023-09-25,2023-09-25,0.72,0.72,0.72,0.2874214917421341,0.2729402306384078,0.21693121693121692,-0.1772807490095737,0.0,0.10579309624596855,0.0,-0.28307384525554224
scheduled,00_30,BULL,13,2015-02-25,2026-05-06,0.8846153846153848,0.8846153846153848,0.8800000000000002,0.23178830341650888,0.3414465616721135,0.1311965811965812,-9.34788426364408e-05,-0.014293712715924056,0.0005586219860218566,-0.011787748713729118,-0.0006521008286582974
scheduled,30_50,BULL,32,2015-04-16,2026-01-09,0.825625,0.825625,0.8200000000000001,0.35769898175494746,0.44758007704191627,0.39744781463115086,-0.0036697288500879832,-0.051145105198984187,-0.0038310835201336157,-0.05679668845161945,0.00016135467004563253
scheduled,30_50,NEUTRAL,2,2016-11-14,2021-10-12,0.8200000000000001,0.8200000000000001,0.78,0.4685055322945118,0.5308933286880968,0.42658730158730157,0.0022904831697287964,0.0,0.0030196376604072483,0.0,-0.000729154490678452
scheduled,50_70,BEAR,6,2016-10-17,2023-03-13,0.7766666666666667,0.7766666666666667,0.68,0.6259806935985884,0.6170208139718654,0.6082451499118166,-0.003346850355867015,-0.023175966165842943,-0.004868280001886216,-0.033333559742606544,0.0015214296460192012
scheduled,50_70,BULL,51,2015-03-04,2026-04-29,0.7407843137254903,0.7407843137254903,0.72,0.5006937611044623,0.49718747220901566,0.5870825413210754,-0.0019289489233083046,-0.04337797495396578,-4.415956805781107e-05,-0.04596206745589504,-0.0018847893552504935
scheduled,50_70,NEUTRAL,3,2022-03-28,2022-11-14,0.88,0.88,0.68,0.7335842370986937,0.7283816648538526,0.5798059964726632,-0.0360133237795921,-0.01665353416112092,-0.0385917674981161,-0.01852302660721994,0.002578443718524004
scheduled,70_85,BEAR,11,2016-03-08,2026-03-17,0.5199999999999999,0.5199999999999999,0.58,0.7869678471576084,0.8208202437419466,0.8065175565175564,0.0013742377286833918,-0.013446870437903713,0.004540510016114885,-0.019931341761669552,-0.003166272287431493
scheduled,70_85,BULL,30,2015-05-14,2026-02-02,0.6253333333333334,0.6253333333333334,0.62,0.6696647279709578,0.6184684395803426,0.7668374051053496,-0.0025293711004552577,-0.06197268318612448,-0.002721913175311119,-0.10118814474305227,0.0001925420748558615
scheduled,70_85,NEUTRAL,6,2020-05-22,2026-04-08,0.7266666666666667,0.7266666666666667,0.58,0.7322540300587813,0.752050002175017,0.7654320987654321,-0.0027976234970774616,-0.024506307855324927,-0.0037247678832200704,-0.03603983063697824,0.0009271443861426087
scheduled,85_95,BEAR,14,2015-10-13,2026-03-24,0.42,0.42,0.48000000000000015,0.8332854224102839,0.8319969719499541,0.9054232804232802,-0.0044813748936688436,-0.050598194730328894,-0.009639025663725875,-0.10988515076459704,0.005157650770057032
scheduled,85_95,BULL,15,2015-01-05,2025-11-18,0.5459999999999998,0.5459999999999998,0.5199999999999998,0.7457812843720119,0.6318019228670956,0.8941633735947269,-0.0020067858803197725,-0.027415676007449874,-0.003801860051251049,-0.05236568318664847,0.0017950741709312767
