hold_reason,count,pct,ann_return_strat,ann_return_bh,bh_gap,win_rate,ann_vol,sharpe,avg_stock_weight
not_rebalance_day,1917,0.5710455764075067,0.11635514946015402,0.185342739492957,-0.06898759003280297,0.5665101721439749,0.0968995023705497,1.2007817028327423,0.7021804903495044
strong_offensive_override,792,0.2359249329758713,0.160214513026951,0.17066142365556725,-0.010446910628616246,0.5593434343434344,0.12217709769411035,1.3113301596676763,0.9878282828282828
no_trade_band,460,0.13702710753649092,0.01356151091014346,0.037830649152603035,-0.024269138242459576,0.5413043478260869,0.10109675723059881,0.13414387643720402,0.6590434782608696
scheduled,113,0.033661006851355375,-0.03808986743663556,-0.10599936838862534,0.06790950095198978,0.4778761061946903,0.10517201157800138,-0.3621673377273573,0.6861946902654867
emergency,29,0.008638665475126601,0.20556262546994386,0.11031521537830113,0.09524741009164273,0.5172413793103449,0.08286571681669863,2.4806715414609197,0.43517241379310356
no_trade_override_prob_high_vol_cross_0.70,24,0.0071492403932082215,0.7706531209352392,1.6612924108132279,-0.8906392898779887,0.625,0.14778852213030375,5.214566800091292,0.6833333333333332
stale_offensive_decay,21,0.006255585344057194,-0.41187338135695795,-0.5360160585597755,0.12414267720281758,0.38095238095238093,0.12440593322847211,-3.310721367288411,0.5447619047619048
initial,1,0.0002978850163836759,1.620451817192905,2.0169871045063728,-0.39653528731346777,1.0,,,0.86
