prob_col,actual_col,positive_value,prob_bin,count,actual_rate,avg_prob,avg_strategy_return_net,ann_return_est,avg_stock_weight,avg_turnover
prob_high_vol,actual_risk,고변동,"(-0.001, 0.1]",21,0.19047619047619047,0.0950304904324521,0.0001469729747678576,0.03610291845918745,0.9466666666666667,0.013333333333333334
prob_high_vol,actual_risk,고변동,"(0.1, 0.2]",502,0.15139442231075698,0.16074249459853804,0.0003120529318965869,0.0784747862374231,0.8672908366533865,0.0033466135458167334
prob_high_vol,actual_risk,고변동,"(0.2, 0.3]",646,0.20123839009287925,0.24742602639749445,0.0003531016293100193,0.08839133680660805,0.8754798761609908,0.005015479876160991
prob_high_vol,actual_risk,고변동,"(0.3, 0.4]",501,0.24151696606786427,0.34722316687769667,-0.00013857991099571832,-0.0395010361012067,0.8755688622754491,0.010778443113772455
prob_high_vol,actual_risk,고변동,"(0.4, 0.5]",316,0.3291139240506329,0.44945361191045796,0.0005377569953953921,0.13750603828574892,0.8723417721518988,0.024810126582278484
prob_high_vol,actual_risk,고변동,"(0.5, 0.6]",304,0.4473684210526316,0.5496381566153561,0.0012289972509309966,0.3521490157244449,0.814078947368421,0.03578947368421053
prob_high_vol,actual_risk,고변동,"(0.6, 0.7]",261,0.5363984674329502,0.6475891386435504,0.0008045093740962053,0.2155510874080644,0.7372413793103448,0.051954022988505745
prob_high_vol,actual_risk,고변동,"(0.7, 0.8]",277,0.6642599277978339,0.7507766458045381,0.0005433429330388546,0.13952730487541487,0.6392057761732851,0.054584837545126344
prob_high_vol,actual_risk,고변동,"(0.8, 0.9]",498,0.9096385542168675,0.8534685442008034,0.0002596914317487565,0.0611079215876853,0.3796385542168675,0.03871485943775099
prob_high_vol,actual_risk,고변동,"(0.9, 1.0]",31,0.7741935483870968,0.9049706902814789,0.0022195285425984116,0.7398501910348005,0.3000000000000002,0.0
prob_overall_risk,actual_risk,고변동,"(-0.001, 0.1]",21,0.19047619047619047,0.0950304904324521,0.0001469729747678576,0.03610291845918745,0.9466666666666667,0.013333333333333334
prob_overall_risk,actual_risk,고변동,"(0.1, 0.2]",502,0.15139442231075698,0.16074249459853804,0.0003120529318965869,0.0784747862374231,0.8672908366533865,0.0033466135458167334
