allocation_regime,count,pct,ann_return_est,ann_vol_est,mean_daily_return,win_rate,avg_stock_weight,avg_bond_weight,avg_cash_weight,avg_turnover,annual_turnover_est,rebalance_ratio,emergency_rebalance_ratio,avg_prob_high_vol,avg_prob_down_risk,actual_high_vol_rate,actual_down_high_vol_rate
NORMAL,1533,0.4567938021454112,0.11054486602713953,0.1188500576125188,0.00044423990568221057,0.5570776255707762,0.7826744944553164,0.14817648105319334,0.06914902449149027,0.008741030658838876,2.2027397260273966,0.10632746249184605,0.0,0.2676238670112596,0.4758314477091438,0.2530984996738421,0.13372472276581865
WATCH,601,0.17908224076281287,0.11415321935440481,0.12735310935255065,0.00046122899609101083,0.5590682196339434,0.6834276206322795,0.21764351081530778,0.09892886855241263,0.02242928452579035,5.652179700499168,0.12146422628951747,0.0,0.4607015374550051,0.4999129028808957,0.40266222961730447,0.20465890183028287
RISK_OFF,467,0.13915375446960668,0.13196732950933776,0.13576478804059786,0.000528648584468396,0.563169164882227,0.5199999999999998,0.31999999999999995,0.16,0.030406852248394012,7.662526766595291,0.145610278372591,0.07922912205567452,0.7722200273698231,0.4944247057943691,0.7451820128479657,0.3169164882226981
CUSTOM,460,0.13706793802145412,0.28305120574028764,0.13652176864559334,0.0010265859876911435,0.5978260869565217,0.9158695652173912,0.05752643280632412,0.02660400197628459,0.0,0.0,0.07608695652173914,0.0,0.3601985597826241,0.45943956074033143,0.3217391304347826,0.13260869565217392
EXTREME_RISK,295,0.08790226460071514,0.17665161644064842,0.15026621515399602,0.0006902612002568923,0.5322033898305085,0.3799999999999999,0.4300000000000001,0.18999999999999995,0.013288135593220346,3.348610169491527,0.14915254237288136,0.0847457627118644,0.9007659658350898,0.5362033222751145,0.9254237288135593,0.4101694915254237
