model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.4647006255585344,1.0,0.6345332519829164,1.0,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.4647006255585344,1.0,0.6345332519829164,1.0,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.4700698875721665,0.9916666666666667,0.6378066378066378,0.9803395889186773,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.4770612768687841,0.9532051282051283,0.6358776993799444,0.9285075960679178,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.4854771784232365,0.9,0.6307277628032345,0.8614834673815907,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.49416195856873824,0.841025641025641,0.6225385527876631,0.7908847184986595,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.5112526539278132,0.7717948717948718,0.6150702426564496,0.7015192135835567,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.5379587732528909,0.6858974358974359,0.6029867568329107,0.5924932975871313,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.5565529622980251,0.5961538461538461,0.5756731662024142,0.49776586237712245,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.5674891146589259,0.5012820512820513,0.5323349217154527,0.4104855525767054,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.610636277302944,0.41217948717948716,0.49215461155759666,0.3136729222520107,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.6706507304116865,0.32371794871794873,0.4366623432771293,0.22430741733690795,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.7312614259597806,0.2564102564102564,0.37968675842429994,0.16294310396187073,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.7463126843657817,0.1621794871794872,0.2664560294892048,0.10098302055406613,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.7603305785123967,0.05897435897435897,0.10945865556216537,0.03604408698242478,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.7142857142857143,0.003205128205128205,0.006381620931716656,0.002085195114685731,1560,1797
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.0,0.0,0.0,0.0,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.4647006255585344,1.0,0.6345332519829164,1.0,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.4647006255585344,1.0,0.6345332519829164,1.0,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.4700698875721665,0.9916666666666667,0.6378066378066378,0.9803395889186773,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.4770612768687841,0.9532051282051283,0.6358776993799444,0.9285075960679178,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.3,0.4854771784232365,0.9,0.6307277628032345,0.8614834673815907,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.35,0.49416195856873824,0.841025641025641,0.6225385527876631,0.7908847184986595,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.4,0.5112526539278132,0.7717948717948718,0.6150702426564496,0.7015192135835567,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.45,0.5379587732528909,0.6858974358974359,0.6029867568329107,0.5924932975871313,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.5,0.5565529622980251,0.5961538461538461,0.5756731662024142,0.49776586237712245,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.55,0.5674891146589259,0.5012820512820513,0.5323349217154527,0.4104855525767054,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.6,0.610636277302944,0.41217948717948716,0.49215461155759666,0.3136729222520107,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.65,0.6706507304116865,0.32371794871794873,0.4366623432771293,0.22430741733690795,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.7,0.7312614259597806,0.2564102564102564,0.37968675842429994,0.16294310396187073,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.75,0.7463126843657817,0.1621794871794872,0.2664560294892048,0.10098302055406613,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.8,0.7603305785123967,0.05897435897435897,0.10945865556216537,0.03604408698242478,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.85,0.7142857142857143,0.003205128205128205,0.006381620931716656,0.002085195114685731,1560,1797
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.9,0.0,0.0,0.0,0.0,1560,1797
