allocation_regime,count,pct,ann_return_est,ann_vol_est,mean_daily_return,win_rate,avg_stock_weight,avg_bond_weight,avg_cash_weight,avg_turnover,annual_turnover_est,rebalance_ratio,emergency_rebalance_ratio,avg_prob_high_vol,avg_prob_down_risk,actual_high_vol_rate,actual_down_high_vol_rate
CUSTOM,1271,0.3786118558236521,0.3404885924264671,0.24476157716424005,0.0012814694286234299,0.5428796223446105,0.8200944138473643,0.11693863099921323,0.0629669551534225,0.0,0.0,0.17387883556254918,0.01966955153422502,0.4707934454467613,0.47895790200295013,0.5019669551534225,0.24940991345397326
NORMAL,1026,0.30563002680965146,0.09627121334533673,0.18546903946009527,0.000432221422713385,0.5126705653021443,0.8090838206627682,0.1240955165692008,0.06682066276803118,0.036218323586744636,9.127017543859647,0.46881091617933723,0.0,0.4224824468241093,0.4852695282010227,0.38011695906432746,0.1871345029239766
WATCH,778,0.23175454274649984,0.2234731032075703,0.19391134008622418,0.0008750411343002193,0.5488431876606684,0.705655526992288,0.19132390745501293,0.10302056555269921,0.03511568123393316,8.849151670951157,0.43958868894601544,0.0,0.5850682699940897,0.49814615288143343,0.4781491002570694,0.2352185089974293
HIGH_VOL,150,0.044682752457551385,-0.13022308535610383,0.15246663177861597,-0.0005076238123092276,0.47333333333333333,0.5200000000000001,0.31200000000000006,0.16799999999999993,0.0,0.0,0.11333333333333333,0.0,0.6854231403498698,0.5715917711980668,0.5066666666666667,0.26666666666666666
RISK_OFF,132,0.03932082216264522,0.023987460643936975,0.22544880532072867,0.00019506458862322002,0.5075757575757576,0.4516666666666667,0.35641666666666677,0.19191666666666668,0.10909090909090911,27.490909090909096,0.3484848484848485,0.18181818181818182,0.812174884532687,0.5154604758204783,0.6363636363636364,0.25
