allocation_regime,count,pct,ann_return_est,ann_vol_est,mean_daily_return,win_rate,avg_stock_weight,avg_bond_weight,avg_cash_weight,avg_turnover,annual_turnover_est,rebalance_ratio,emergency_rebalance_ratio,avg_prob_high_vol,avg_prob_down_risk,actual_high_vol_rate,actual_down_high_vol_rate
CUSTOM,1477,0.4399761691986893,0.26831614444146523,0.21900636633531473,0.001038631043971317,0.5612728503723764,0.8309140148950577,0.10990589031821259,0.05918009478672985,0.0,0.0,0.18280297901150983,0.016926201760324982,0.356408669240029,0.48536048064402115,0.40216655382532157,0.17535545023696683
NORMAL,860,0.25618111408996125,0.17947241898508004,0.20642337913558637,0.0007398264077709795,0.5476744186046512,0.8054651162790698,0.12644767441860466,0.06808720930232558,0.039720930232558134,10.00967441860465,0.46162790697674416,0.0,0.4211295386348928,0.4883394658995206,0.40930232558139534,0.19767441860465115
WATCH,510,0.15192135835567472,0.2651615357619881,0.2046567692011712,0.001016755206757639,0.5568627450980392,0.6982745098039215,0.1961215686274511,0.10560392156862743,0.03819607843137254,9.62541176470588,0.40980392156862744,0.0,0.5859048876317197,0.47687308336295103,0.5529411764705883,0.307843137254902
RISK_OFF,294,0.08757819481680071,0.3942234820731576,0.19973042274080507,0.0013985184778019855,0.5510204081632653,0.44136054421768706,0.3631156462585035,0.19552380952380954,0.08925170068027212,22.491428571428575,0.29591836734693877,0.18027210884353742,0.8222238180131272,0.46550004314642873,0.8401360544217688,0.3435374149659864
EXTREME_RISK,140,0.04170390229371462,0.14626832574787874,0.10479162244404391,0.0005634943259108559,0.5357142857142857,0.3000000000000001,0.4549999999999999,0.24500000000000008,0.01714285714285713,4.319999999999997,0.35714285714285715,0.20714285714285716,0.8716484706879772,0.43408319274528356,0.8571428571428571,0.3142857142857143
HIGH_VOL,76,0.02263926124515937,-0.0809547886744294,0.18817596498220748,-0.0002655504827602836,0.5131578947368421,0.5200000000000001,0.31200000000000006,0.16799999999999993,0.0,0.0,0.07894736842105263,0.0,0.6825996179962182,0.4267918819366368,0.6578947368421053,0.35526315789473684
