from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9356368563685636,0.0,0.0,0.036585365853658534,0.011517615176151762,0.016260162601626018
EXTREME_RISK,0.0,0.9285714285714286,0.0,0.0,0.07142857142857142,0.0
HIGH_VOL,0.0,0.0,0.8421052631578947,0.013157894736842105,0.05263157894736842,0.09210526315789473
NORMAL,0.06162790697674419,0.0,0.0,0.891860465116279,0.0,0.046511627906976744
RISK_OFF,0.05102040816326531,0.034013605442176874,0.006802721088435374,0.003401360544217687,0.8877551020408163,0.017006802721088437
WATCH,0.054901960784313725,0.0,0.0196078431372549,0.07058823529411765,0.00392156862745098,0.8509803921568627
