period,strategy_net,strategy_gross,stock_buy_hold,bond,cash,avg_stock_weight,turnover_sum,max_drawdown_inside_period
2013-01-31,0.028645891781988064,0.028645891781988064,0.03319392904331675,-0.0009356935396237498,-0.000217751647580533,0.86,0.0,-0.020678899750603552
2013-02-28,0.013950602889351238,0.013950602889351238,0.015050435790067596,0.009104547304372268,-9.992007221626409e-16,0.86,0.0,-0.036886052235851174
2013-03-31,-0.008893758889884418,-0.008893758889884418,-0.010835516814634016,0.0034106306099501715,0.00021779907368557616,0.86,0.0,-0.03224080983036859
2013-04-30,0.06807489441234726,0.06807489441234726,0.07725579679257266,0.01785588846956543,-4.440892098500626e-16,0.8599999999999999,0.0,-0.0251928766675672
2013-05-31,0.02887852717128836,0.02887852717128836,0.03746352632222938,-0.03528767493266982,-6.661338147750939e-16,0.8599999999999999,0.0,-0.019374529736283286
2013-06-30,-0.02931394274233312,-0.028812666620466554,-0.030693969499731688,-0.02361385822752493,-0.00021775164758064403,0.766,0.52,-0.05171131729895595
2013-07-31,0.017749112850461435,0.018196772157068164,0.033262497918870704,-0.004677267549010655,-6.661338147750939e-16,0.7418181818181818,0.43999999999999995,-0.031920184521507355
2013-08-31,-0.014729961620790433,-0.014729961620790433,-0.014937372464130405,-0.022690778592840077,-4.440892098500626e-16,0.82,0.0,-0.043858526265978526
2013-09-30,0.05089493872356954,0.05156530726400477,0.052026559925475446,0.027103473525714517,-3.3306690738754696e-16,0.954,0.6400000000000001,-0.013687487585448244
2013-10-31,0.013591141489157854,0.013591141489157854,0.015158834281775224,0.004713873983473116,-0.00043704531729937823,0.8599999999999999,0.0,-0.02666377082342919
2013-11-30,0.006109838446972438,0.006109838446972438,0.007833376763594302,-0.007692521653772988,0.00021954893500675254,0.86,0.0,-0.015610670426715378
2013-12-31,0.026893548405868106,0.026893548405868106,0.032948026573297096,-0.015168141951813263,-0.00021950074385224116,0.86,0.0,-0.019856999923819396
2014-01-31,-0.029146396854971224,-0.029146396854971224,-0.037027950138776244,0.029682281589409998,-5.551115123125783e-16,0.86,0.0,-0.05153216393665694
2014-02-28,0.07690183228618785,0.07690183228618785,0.09005177095889594,-0.0016064627853764613,-0.00021820454680421264,0.86,0.0,-0.005066489552629783
2014-03-31,0.04063260271776614,0.04063260271776614,0.04824773214226119,-0.009226031286742598,-5.551115123125783e-16,0.86,0.0,-0.01816400502386084
2014-04-30,-0.02911534643146796,-0.028883523774650754,-0.03582264856375139,0.018482977253458932,-3.3306690738754696e-16,0.7857142857142857,0.24,-0.040151632064810094
2014-05-31,0.05403992837990468,0.05458861106135893,0.06237314524176085,0.004128398325056404,-0.00021814873337200336,0.8400000000000001,0.52,-0.019397062556026134
2014-06-30,0.05894375199547719,0.05923955120265223,0.06909709319162749,0.00010241741929428727,0.00021819633262554206,0.86,0.28,-0.008056137459934498
2014-07-31,-0.020994830072305626,-0.020994830072305626,-0.025773187472837522,0.011666445608501386,-0.0002181487333716703,0.8599999999999999,0.0,-0.04055122938564948
2014-08-31,0.04748518133163859,0.04748518133163859,0.05453807557964918,0.007237993013395672,0.0,0.86,0.0,-0.009132521594078624
2014-09-30,-0.03464144370300937,-0.03464144370300937,-0.04033182292643689,-0.00019148924437051296,0.0,0.86,0.0,-0.04485343557811283
2014-10-31,0.03985244796346654,0.04005280380557652,0.039412674821021065,0.009433269668875255,-0.00021892054994576693,0.8730434782608697,0.19999999999999996,-0.08814320290998301
2014-11-30,0.058313987341629625,0.05877856564198036,0.06480969806091008,0.006381406843160464,-0.00021793366393163538,0.9273684210526316,0.44000000000000017,-0.00974811010007226
2014-12-31,-0.010902791960752722,-0.010902791960752722,-0.016333710245349242,0.019557067314232013,0.0,0.82,0.0,-0.0450161067226621
2015-01-31,0.005867277828969009,0.00602725510804647,0.0011210538289700978,0.021461797515635928,0.0,0.784,0.15999999999999992,-0.03209185526540459
2015-02-28,0.062248303784489645,0.06287962556445836,0.07334831721214252,-0.024626099356161335,-0.00021911972248289668,0.9231578947368423,0.6000000000000001,-0.020471638411484694
