start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-12-23,2023-12-14,-0.2928944169653107,521,277,0.6408429118773946,0.6001777205806306,0.48330389269154256,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-05,-0.12497610890028144,117,34,0.5937288135593222,0.5494230139823943,0.4179919099158217,EXTREME_RISK
2024-07-08,2024-09-04,2024-12-02,-0.11570236766015096,103,41,0.7801923076923077,0.4267002102539272,0.39558128427332756,CUSTOM
2020-02-14,2020-03-16,2020-04-27,-0.11248272556794503,49,20,0.504,0.8204255241241758,0.5065324953994136,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-13,-0.09924092926303263,114,103,0.7455652173913042,0.5453548866928516,0.5287818029299962,CUSTOM
2015-07-16,2015-08-21,2015-10-21,-0.09370425788220105,68,26,0.5513043478260868,0.6954518205867725,0.3949783481531732,WATCH
2018-01-24,2018-04-23,2018-07-10,-0.08730598347302576,115,61,0.6265517241379308,0.6453686240716899,0.43837306043971563,RISK_OFF
2015-12-02,2016-02-05,2016-05-25,-0.07414828053505063,120,44,0.6320661157024794,0.6734678193113608,0.3673881583794248,RISK_OFF
2016-05-31,2016-06-23,2016-07-08,-0.07313937450592367,27,17,0.9542857142857144,0.36603711002332845,0.4354433761026092,NORMAL
2018-08-29,2018-12-20,2019-02-01,-0.07173791657112516,106,78,0.4979439252336448,0.730638798853009,0.40871493171384465,EXTREME_RISK
