ticker,returncode,result_dir,final_capital,cagr,mdd,sharpe,sortino,calmar,avg_stock_weight,turnover,offensive_activation_rate,tier3_rate,stale_hold_rate
QQQ,0,results_v8_6_40b_compare\qqq,805848852.7431874,0.1695795343174047,-0.2508212796893974,1.2874232901887717,1.7660427159060543,0.6760970780764782,0.7267917783735478,7.485683646112601,0.1986893059279118,0.11170688114387846,0.0
SPY,0,results_v8_6_40b_compare\spy,356265312.7488123,0.10006918041477753,-0.1820786627734473,1.0104553629765083,1.2861522772610654,0.549593120305861,0.7130056598153114,7.122359249329758,0.14685731307715222,0.06940720881739648,0.0
AAPL,0,results_v8_6_40b_compare\aapl,1164170473.8444922,0.20232725587976064,-0.31514639590210536,0.9851730636714163,1.3729594435054842,0.6420103752118111,0.7735418528448018,6.002359249329759,0.36282394995531725,0.22103068215668753,0.0
SOXX,0,results_v8_6_40b_compare\soxx,1324014755.9277692,0.21399572047101434,-0.35586617372060536,1.0048180201219976,1.3305888299100186,0.6013376271019927,0.7325945784927017,6.539839142091152,0.21447721179624665,0.10574918081620495,0.0
NVDA,0,results_v8_6_40b_compare\nvda,11547596315.158302,0.4283186475243961,-0.5823404351393409,1.203158057836182,1.6915576571801032,0.735512462606017,0.7486207923741436,5.53994638069705,0.2570747691391123,0.15281501340482573,0.0
