score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1117,0.060133705171035896,0.04207699194270367,0.43041775347173017,0.6864637421665174
"(0.1, 0.2]",484,0.14348244425524703,0.2396694214876033,0.6307387548266168,0.6990495867768595
"(0.2, 0.3]",306,0.2549057670678448,0.3758169934640523,0.4400512073706926,0.6988888888888889
"(0.3, 0.4]",386,0.35412586851026184,0.4689119170984456,0.5741727915594006,0.714922279792746
"(0.4, 0.5]",415,0.45361615574796643,0.5060240963855421,1.334804649825382,0.8507469879518073
"(0.5, 0.6]",265,0.5450644353187679,0.30566037735849055,0.22408740170045993,0.9469433962264152
"(0.6, 0.7]",253,0.651378179930101,0.2608695652173913,-0.5047742047060757,0.917786561264822
"(0.7, 0.8]",125,0.7299989878101868,0.376,0.40373313558384116,0.93872
"(0.8, 0.9]",6,0.8064657033024875,0.3333333333333333,0.7959235711393133,0.96
