prob_col,bin,count,avg_prob,actual_rate,ann_return_est,avg_stock_weight
prob_up_strengthening_20d,"(0.1, 0.2]",66,0.1739839693545356,0.5151515151515151,0.7518992420970372,0.7830563343562894
prob_up_strengthening_20d,"(0.2, 0.3]",346,0.2539337659241637,0.4393063583815029,0.6710317653675129,0.7335059341769887
prob_up_strengthening_20d,"(0.3, 0.4]",702,0.35586444256639366,0.38603988603988604,0.5842144539026819,0.7010148226734267
prob_up_strengthening_20d,"(0.4, 0.5]",699,0.4483789353623872,0.4177396280400572,0.9305985528663223,0.7386734033124304
prob_up_strengthening_20d,"(0.5, 0.6]",686,0.5511331866392274,0.47667638483965014,0.4528030486296142,0.8074491471708017
prob_up_strengthening_20d,"(0.6, 0.7]",619,0.6436747472654346,0.41033925686591277,0.32342929368611095,0.8112359405826307
prob_up_strengthening_20d,"(0.7, 0.8]",239,0.7292915435651132,0.39330543933054396,0.1747763953320689,0.8378214706416365
