period,strategy_return,stock_buyhold_return,benchmark_60_40_return
2013-01-31,-0.03181614601749161,-0.04477603599356217,-0.026760952184462172
2013-02-28,0.030812637082686223,0.047505899584993516,0.032425879230767674
2013-03-31,-0.023081015376096192,-0.03001627183303479,-0.01641902327776834
2013-04-30,0.10425423247583554,0.1245930083863227,0.08133021704187327
2013-05-31,0.042240836474473076,0.05311357255004667,0.017569330667422722
2013-06-30,-0.02443796015786681,-0.026260732990216695,-0.02457558097096746
2013-07-31,0.04572379578650265,0.04755066903589111,0.02668594658558332
2013-08-31,0.01450536003785996,0.014575320641975198,-9.223417413439794e-05
2013-09-30,0.042890949360633535,0.04295285033829832,0.03678291981205217
2013-10-31,-0.04620901135270905,-0.04633179906240259,-0.02585160337810455
2013-11-30,0.06405982621355988,0.06782996312787182,0.03812791161439
2013-12-31,-0.012611077293497641,-0.004447068640453966,-0.008365948547685464
2014-01-31,-0.0010088714634487461,-0.005743327024470446,0.009076134256137625
2014-02-28,0.156010064805308,0.19149166770322945,0.11101837244814061
2014-03-31,0.003133773342290036,0.0027057840814175282,-0.0013619502474934153
2014-04-30,-0.0034595759360520617,-0.005396897136069501,0.004753757705486805
2014-05-31,0.02330367276818035,0.02804485568767623,0.018986413631723265
2014-06-30,-0.0076003081460823685,-0.009543858893029777,-0.0054445184998197504
2014-07-31,-0.0474838596162479,-0.05513930977355097,-0.02823930581989642
2014-08-31,0.10013415266820092,0.11994674188469334,0.07458009567867818
2014-09-30,-0.0708700990357869,-0.07571161320695641,-0.04581632216282627
2014-10-31,0.09294090218683504,0.10665199663292246,0.06827507924599119
2014-11-30,0.025630820700445422,0.02817817470369044,0.01973684232327022
2014-12-31,-0.03383411414418913,-0.03978689254476875,-0.015599310323561544
2015-01-31,0.017707939528112115,0.016169957832145254,0.01975296027543938
2015-02-28,0.10509640148527333,0.1071803727914562,0.053490270238576665
2015-03-31,-0.04176924324880238,-0.050495632462677964,-0.021852859920844514
2015-04-30,0.05546394850197589,0.07359950834369888,0.037457603594627686
2015-05-31,-0.05546360041748355,-0.02514162773244122,-0.0169796750770681
2015-06-30,-0.0747823939883615,-0.06927976213358555,-0.04407313601175755
2015-07-31,0.006872190202392714,-0.002448647839151441,0.004935909068074729
2015-08-31,0.019108400005085846,0.09491628434327382,0.06172782585687764
2015-09-30,0.09829581907501295,0.11661431954174106,0.07790889894812425
2015-10-31,0.11009126363012589,0.1491935727441227,0.08021402348247575
2015-11-30,0.12444291849097588,0.14468086829770366,0.08896598100462283
2015-12-31,0.010948240703615664,0.012000077385857733,0.00675460246739279
2016-01-31,-0.12168423982860233,-0.1468530755887738,-0.0768899184667935
2016-02-29,0.09194375927290444,0.17819002128556827,0.10647121809742255
2016-03-31,0.05718035459177284,0.08682450055624247,0.05579845758920654
2016-04-30,-0.00387423923115493,-0.006424584752490747,-0.0031860382776285334
2016-05-31,0.1833429290301698,0.32871524233190375,0.1887114595338064
2016-06-30,0.010469884556587372,0.00445502026359601,0.018372782753870887
2016-07-31,0.11248484002162007,0.18352695067071179,0.10212684673565375
2016-08-31,0.0918736831635687,0.11786638187048282,0.06768488461556954
2016-09-30,0.08326505516363314,0.09227562224197294,0.05380318056782518
2016-10-31,0.00805715787846406,0.006735115060998664,0.0026435547562537742
