regime,count,pct,ann_return_est,ann_vol_est,win_rate,avg_stock_weight,avg_prob_high_vol,avg_prob_up_strength,avg_risk_score
CUSTOM_UP,1608,0.47644444444444445,0.507893924476932,0.36188788186435694,0.5323383084577115,0.9223825522640282,0.32546248814413953,0.5318663336210796,0.2979476089264606
NORMAL,738,0.21866666666666668,0.822223972675783,0.32678491189108977,0.5311653116531165,0.7655055813581362,0.3133072945924601,0.35665751516679656,0.319677430111039
WATCH,584,0.17303703703703704,0.458624293290282,0.3111488770335374,0.5684931506849316,0.6580166513624527,0.5565299698914769,0.4820228707682401,0.5579768457574323
HIGH_VOL,429,0.12711111111111112,0.33262329211684705,0.2292717266447803,0.5571095571095571,0.3538570415683155,0.6878443137677508,0.5012474545029032,0.7544480604684053
EXTREME_RISK,16,0.004740740740740741,0.412793584042352,0.09873894016998015,0.4375,0.14038835164821642,0.8923645497497715,0.39802409213594747,0.9246551848248401
