Date,Open,High,Low,Close,Volume
2013-01-02,59.74035355102824,60.1879809341072,59.516539859488766,60.16111755371094,70695900
2013-01-03,60.161146792279084,60.286481974034466,59.66876052974155,59.847808837890625,47366500
2013-01-04,59.87465068990302,59.87465068990302,59.50759969930519,59.65083694458008,33972500
2013-01-07,59.49865772450698,59.76723700736489,59.31065495860839,59.668758392333984,26766200
2013-01-08,59.659789773675975,59.82093593910726,59.2390188511469,59.5523567199707,28734900
2013-01-09,59.64188604760217,59.9373149842633,59.57921847555246,59.77616882324219,25600300
2013-01-10,60.18798583457276,60.22379001751263,59.57921227080937,60.1342658996582,37528000
2013-01-11,60.10742974744742,60.24171938493238,59.98209457386271,60.21486282348633,21158600
2013-01-14,59.91045134693078,60.116362962325816,59.686637640317684,59.94626235961914,36768500
2013-01-15,59.65083694458007,59.74036790691202,59.382264548344615,59.65083694458008,31675300
2013-01-16,59.7314128831857,60.098463870333454,59.62397982754925,59.89255905151367,33822300
2013-01-17,60.134269709877756,60.4118033721396,60.03579112492239,60.17903518676758,32024200
2013-01-18,59.99998092143016,60.10741396926792,59.776167194457834,60.04474639892578,31992000
2013-01-22,60.107407981761966,60.18798446717701,59.74035705782206,60.143218994140625,32123100
2013-01-23,60.48342405266486,60.6893357026599,60.39389992102705,60.51028060913086,31975700
2013-01-24,59.67768859863281,60.232742206546426,59.5881576539029,59.67768859863281,42596300
2013-01-25,59.86569787364769,60.15217916964234,59.74931036479642,59.982078552246094,39240100
2013-01-28,59.99104742865404,60.32228745127695,59.919425379882526,60.11638259887695,32926100
2013-01-29,60.044755373177644,60.259614670713006,59.65084096915122,60.12533187866211,35554700
2013-01-30,60.23275294455169,60.41180803568049,59.86570196068101,59.99998474121094,34445000
2013-01-31,59.973129810098364,60.295422152609476,59.811983638842804,59.86570358276367,34870500
2013-02-01,60.28645654052944,60.68037084857996,60.04474074347715,60.57294464111328,53120800
2013-02-04,60.2237896499511,60.393890254012994,59.49863542042801,59.516544342041016,48483700
2013-02-05,59.776173685745526,60.581904556393404,59.63293643666015,60.39390182495117,35120300
2013-02-06,60.196937561035156,60.47447122459559,60.01788931314371,60.196937561035156,43593200
2013-02-07,60.26854677271799,60.31331224029532,59.58815128100064,60.25064468383789,46017900
2013-02-08,60.55505122719795,60.993724290614956,60.5460967641985,60.86838912963867,39837200
2013-02-11,60.90419359772477,60.93105015357919,60.68037985860025,60.88629150390625,17650400
2013-02-12,60.80572538748192,60.922112923059665,60.5729639768353,60.6356315612793,22057900
2013-02-13,60.81466429643436,61.08324349264506,60.6714202370546,60.8504753112793,23494700
2013-02-14,60.57297019805015,60.92211918013426,60.53715917036779,60.83258819580078,24478800
2013-02-15,60.82360781501374,60.97579947803462,60.483406650318294,60.653507232666016,25333600
2013-02-19,60.76988610879018,61.11008726352929,60.75198402023872,61.09217834472656,23436500
2013-02-20,61.074318296687835,61.101174863127376,60.14325195533327,60.15220642089844,38200300
2013-02-21,59.928350596833454,59.99101815136139,59.29272059226403,59.5075798034668,45855600
2013-02-22,59.84777810683282,60.11635726139966,59.61500996155833,60.10740280151367,21968000
2013-02-25,60.492384096759,60.70724339856628,59.310647691437865,59.36436080932617,40927600
2013-02-26,59.444920436694765,59.695590689333045,59.05100613669054,59.588157653808594,42088800
2013-02-27,59.58816395585027,60.56399534854131,59.50759429337497,60.196937561035156,36339500
2013-02-28,60.2058952907078,60.64456830303165,60.06265122041654,60.07160568237305,28557300
2013-03-01,59.86570574065211,60.42971394524975,59.570269944325545,60.32228088378906,31617200
2013-03-04,60.12533265181474,60.5998167371731,60.044756145294144,60.59086227416992,19380500
2013-03-05,60.94895907939231,61.56668035482142,60.94895907939231,61.48611068725586,35581900
2013-03-06,61.674113952736334,61.692022876966675,61.25334302661661,61.333919525146484,29071100
2013-03-07,61.40551377815718,61.593523267155405,61.28017867232569,61.49504470825195,21775900
2013-03-08,61.700951403849835,61.79047550652146,61.32494607447829,61.5666618347168,26159900
2013-03-11,61.48611800990944,61.763644893802635,61.29811526627979,61.74574279785156,23187900
2013-03-12,61.56669316826687,61.70993726964463,61.22649867287675,61.521934509277344,27575400
2013-03-13,61.6025028543548,61.67412490348659,61.22649734179472,61.44135665893555,34297300
2013-03-14,61.65619795985246,61.78153308019775,61.51295391931398,61.64724349975586,31530800
2013-03-15,61.69120945332177,61.72710334216718,61.32330222720078,61.475852966308594,30752600
2013-03-18,60.910561865074285,61.59253238672341,60.77596827519704,61.34128189086914,36163000
2013-03-19,61.52969336119884,61.64634337106036,60.67723570946243,61.224605560302734,33125100
2013-03-20,61.65533447265625,61.78993488559036,61.36819011989211,61.65533447265625,28035400
2013-03-21,61.090006570207834,61.242550474122,60.81183062335638,60.955406188964844,30050800
