from_regime,CUSTOM,EXTREME_RISK,NORMAL,RISK_OFF,WATCH
CUSTOM,0.8866666666666667,0.0,0.1,0.0,0.013333333333333334
EXTREME_RISK,0.0,0.9523809523809523,0.0,0.04421768707482993,0.003401360544217687
NORMAL,0.008753861997940269,0.0,0.9778578784757982,0.0,0.013388259526261586
RISK_OFF,0.0,0.030042918454935622,0.004291845493562232,0.9184549356223176,0.04721030042918455
WATCH,0.0,0.0,0.05179282868525897,0.049800796812749,0.898406374501992
