start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-31,2022-10-06,2023-12-22,-0.19206823893228908,497,192,0.747269076305221,0.5150185366151228,0.49983475229580426,RISK_OFF
2020-02-10,2020-03-19,2020-08-10,-0.14172138061682082,126,27,0.4746456692913386,0.7963944541198373,0.44953137525305187,EXTREME_RISK
2015-05-19,2015-08-21,2016-11-08,-0.13494021412406232,373,66,0.7288770053475937,0.5543371465658169,0.46548592208607925,CUSTOM
2025-02-03,2025-04-04,2025-07-01,-0.1310610249205778,102,43,0.7287378640776695,0.6656068730485102,0.49952843426112964,CUSTOM
2018-10-01,2018-12-20,2019-04-02,-0.11443435362464893,125,56,0.6258730158730157,0.667888549744164,0.5109829520194542,EXTREME_RISK
2018-01-24,2018-03-21,2018-09-18,-0.09223367078576361,164,39,0.724242424242424,0.5950057794962962,0.4207276250882796,CUSTOM
2026-02-06,2026-03-25,2026-04-28,-0.07684291552541866,55,32,0.8171428571428571,0.5666490954812279,0.47307911538551217,CUSTOM
2020-08-31,2020-10-28,2020-12-15,-0.06038262599222666,74,41,0.5397333333333334,0.6729142162765743,0.6713385445078457,RISK_OFF
2014-09-17,2014-10-14,2014-10-29,-0.05931769406133469,30,19,0.8741935483870968,0.48026067361215374,0.2683294567831378,WATCH
2024-12-02,2025-01-07,2025-02-03,-0.05922923001732461,41,24,0.7657142857142857,0.5120463997049187,0.455934872418273,CUSTOM
