feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
drawdown_120,0.044624582435640076,0.026813939106936042,0.03571926077128806,0.044624582435640076,0.017810643328704034,False,stage1,2,9,1
price_ma_200_gap,0.031360565920338215,0.037245519682428285,0.03430304280138325,0.037245519682428285,-0.00588495376209007,False,downrisk,4,5,2
drawdown_60,0.049218138741534426,0.01780694518057626,0.03351254196105534,0.049218138741534426,0.031411193560958166,False,stage1,1,19,3
ma_gap_50_200,0.015102934367556978,0.043916803966169586,0.02950986916686328,0.043916803966169586,-0.02881386959861261,False,downrisk,14,2,4
ma200_slope_60,0.012251085334730941,0.04617930045642937,0.029215192895580156,0.04617930045642937,-0.033928215121698434,False,downrisk,30,1,5
ma_gap_60_120,0.013935704558250672,0.040969063805266756,0.027452384181758716,0.040969063805266756,-0.027033359247016085,False,downrisk,21,3,6
trend_slope_60,0.012058882835960488,0.038409463274173564,0.025234173055067026,0.038409463274173564,-0.026350580438213075,False,downrisk,33,4,7
return_120d,0.011820861435562763,0.03193082743421044,0.0218758444348866,0.03193082743421044,-0.02010996599864768,False,downrisk,35,6,8
ma_gap_20_60,0.010360016892379448,0.03057527807883046,0.020467647485604954,0.03057527807883046,-0.020215261186451013,False,downrisk,45,7,9
close_to_60d_high,0.032596593072484546,0.006963468278097925,0.019780030675291237,0.032596593072484546,0.02563312479438662,False,stage1,3,53,10
positive_return_ratio_60,0.008756841923766641,0.029575693868453788,0.019166267896110215,0.029575693868453788,-0.020818851944687147,False,downrisk,55,8,11
price_ma_120_gap,0.013333435725923794,0.02386059938329728,0.01859701755461054,0.02386059938329728,-0.010527163657373485,False,downrisk,25,11,12
return_60d,0.01144890831215485,0.02434082586785661,0.01789486709000573,0.02434082586785661,-0.01289191755570176,False,downrisk,37,10,13
price_ma_20_gap,0.012163944275479415,0.020936271312791934,0.016550107794135675,0.020936271312791934,-0.00877232703731252,False,downrisk,31,16,14
price_ma_60_gap,0.012505933724963735,0.02008283981595848,0.016294386770461106,0.02008283981595848,-0.007576906090994744,False,downrisk,28,17,15
ma_gap_5_20,0.008455629508124918,0.02350639684569884,0.01598101317691188,0.02350639684569884,-0.015050767337573922,False,downrisk,57,12,16
atr_pct_5,0.02637559129063794,0.004876052001623106,0.015625821646130522,0.02637559129063794,0.021499539289014834,False,stage1,5,67,17
trend_slope_20,0.007972672249981395,0.022559816523554304,0.015266244386767849,0.022559816523554304,-0.014587144273572909,False,downrisk,62,14,18
positive_return_ratio_20,0.00894712699453752,0.021282404192463196,0.015114765593500359,0.021282404192463196,-0.012335277197925676,False,downrisk,51,15,19
atr_pct_10,0.026188857360726354,0.004011919504260552,0.015100388432493454,0.026188857360726354,0.022176937856465802,False,stage1,6,72,20
trend_consistency_60,0.006787081578093219,0.023165112366085556,0.014976096972089388,0.023165112366085556,-0.016378030787992336,False,downrisk,68,13,21
semi_vol_20,0.0223005989477286,0.007433621110386385,0.014867110029057492,0.0223005989477286,0.014866977837342213,False,stage1,7,47,22
