asset_class,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
high_vol_growth,00_30,BEAR,58,2018-04-09,2026-04-09,0.9417241379310345,0.9405172413793103,0.75,0.32198443966435975,0.3640705432724864,0.12018792191205982,0.02321519866872812,-0.19721462443056847,0.02671934364092765,-0.19721462443056847,-0.00350414497219953
high_vol_growth,00_30,BULL,755,2015-01-22,2026-05-07,0.9576821192052981,0.9567549668874171,0.9499999999999998,0.3451133131151957,0.36945753297167483,0.1337612367202335,0.09363690190152729,-0.35414116722191336,0.0985643548532924,-0.35900163543790087,-0.00492745295176511
high_vol_growth,00_30,NEUTRAL,52,2018-04-06,2026-03-13,0.9594230769230769,0.9373076923076925,0.8200000000000001,0.33536347421602564,0.3710029171440967,0.11471052096052095,0.021341891514480738,-0.1301555392863707,0.02152804794185803,-0.13124801648980278,-0.0001861564273772931
high_vol_growth,30_50,BEAR,53,2017-04-28,2025-05-09,0.9886792452830189,0.9962264150943396,0.75,0.5484576592186712,0.5519282563893675,0.41076420085854043,-0.004847203054649363,-0.240421796232977,-0.006085319514189669,-0.24634961258178278,0.001238116459540306
high_vol_growth,30_50,BULL,385,2015-01-26,2026-03-10,0.9420779220779221,0.9544155844155843,0.9499999999999998,0.4900969001321824,0.49033671496782916,0.39323605485868074,0.09168675483875655,-0.23738493543473993,0.09536604745485211,-0.25968191404826513,-0.003679292616095564
high_vol_growth,30_50,NEUTRAL,23,2017-05-01,2026-03-09,0.9760869565217389,0.9565217391304348,0.82,0.49831156251223196,0.4962270480407569,0.4098228663446055,0.018865129350230436,-0.06864860220078894,0.01903783683519067,-0.06864860220078894,-0.0001727074849602328
high_vol_growth,50_70,BEAR,58,2017-04-19,2025-05-08,0.9043103448275862,0.9793103448275862,0.75,0.5966825605980283,0.6053572947934737,0.6107918263090677,-0.00446699924613414,-0.18755871135836621,-0.004336910645212244,-0.1992018773460026,-0.000130088600921896
high_vol_growth,50_70,BULL,358,2015-01-21,2026-03-11,0.9030446927374304,0.9073743016759778,0.9000000000000002,0.5326785760489423,0.5194536731985886,0.5929958783847767,0.07091505711918122,-0.20827826332877508,0.07736705314231851,-0.2266048438481405,-0.006451996023137285
high_vol_growth,50_70,NEUTRAL,31,2015-05-29,2025-02-20,0.9529032258064517,0.9561290322580646,0.7800000000000002,0.5902988584531891,0.6124740964682898,0.6017049966412645,-0.010459481026119266,-0.1507195943635946,-0.010021827699970842,-0.15068618475520357,-0.0004376533261484239
high_vol_growth,70_85,BEAR,128,2015-05-27,2025-04-28,0.7367187499999999,0.7321875,0.6999999999999998,0.6877132641966456,0.6872329410531584,0.786354627565836,0.033391821494773266,-0.2298359200887118,0.04652743815040017,-0.31508053816098325,-0.013135616655626903
high_vol_growth,70_85,BULL,256,2015-01-16,2025-12-04,0.8315625000000001,0.8333593750000001,0.8200000000000002,0.5962419804593082,0.5853907477426064,0.7699784776448277,0.07045884142458281,-0.2001558189863153,0.08743812656749461,-0.21759228886108262,-0.016979285142911804
