ticker,returncode,result_dir,final_capital,cagr,mdd,sharpe,sortino,calmar,avg_stock_weight,turnover,offensive_activation_rate,tier3_rate,stale_hold_rate
QQQ,0,results_v8_6_40a_compare\qqq,754576818.0040635,0.1638220648771609,-0.2681461868303824,1.232423431161481,1.6753130648164842,0.6109431083604691,0.7329758713136729,7.329544235924932,0.22609472743521,0.1173666964551683,0.0
SPY,0,results_v8_6_40a_compare\spy,369795882.6200405,0.10315165916312763,-0.1831151004267887,1.0267432945478432,1.305932664165422,0.5633159631440048,0.7203395889186774,6.521823056300268,0.18826333035448317,0.07089663389931486,0.0
AAPL,0,results_v8_6_40a_compare\aapl,1135081460.0802171,0.20004557403941714,-0.31488153204578084,0.962380169594562,1.330280241831548,0.635304245186194,0.7819660411081323,5.581983914209116,0.40869824247840336,0.22281799225498958,0.0
SOXX,0,results_v8_6_40a_compare\soxx,1425028568.7527218,0.22071449598887938,-0.3569824449404694,1.02450620200207,1.3596585028215673,0.618278291039454,0.7388144176347929,6.386702412868632,0.2460530235329163,0.10813226094727435,0.0
NVDA,0,results_v8_6_40a_compare\nvda,12435445938.913298,0.4362829172870928,-0.5873071749626482,1.210430604200831,1.7086271992206883,0.7428530348106844,0.7590408102472446,5.515924932975872,0.30354483169496577,0.16085790884718498,0.0
