from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.941741357234315,0.0,0.0,0.034571062740076826,0.007042253521126761,0.016645326504481434
EXTREME_RISK,0.0,0.9363295880149812,0.0,0.0,0.0599250936329588,0.003745318352059925
HIGH_VOL,0.0,0.0,0.8278145695364238,0.033112582781456956,0.0728476821192053,0.06622516556291391
NORMAL,0.08914100486223663,0.0,0.0,0.8427876823338736,0.0016207455429497568,0.06645056726094004
RISK_OFF,0.03896103896103896,0.05519480519480519,0.006493506493506494,0.0,0.8668831168831169,0.032467532467532464
WATCH,0.05543237250554324,0.0,0.05321507760532151,0.082039911308204,0.004434589800443459,0.8048780487804879
