start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-10-12,2023-12-14,-0.18207883330775632,497,202,0.6387951807228915,0.581004202021579,0.5051735377270743,EXTREME_RISK
2020-02-14,2020-03-19,2020-06-03,-0.13909559415426898,75,23,0.42684210526315797,0.8112418486970538,0.4546338597964076,EXTREME_RISK
2015-07-16,2015-08-21,2016-11-11,-0.10657234215141875,336,26,0.6827299703264095,0.5480561019104732,0.5080575235011056,NORMAL
2025-02-14,2025-04-04,2025-07-23,-0.10335551639404028,108,34,0.5552293577981652,0.6513664918134511,0.48413942166903134,EXTREME_RISK
2018-01-24,2018-12-20,2019-01-29,-0.08896274268284143,254,229,0.6702745098039217,0.6071271118283068,0.4407612765250734,EXTREME_RISK
2020-06-04,2020-06-09,2020-07-20,-0.06721301379345535,31,3,0.721875,0.7131102746589596,0.3214610003003225,CUSTOM
2026-02-23,2026-03-25,2026-04-15,-0.0665451098670119,36,22,0.6832432432432433,0.6831492417188989,0.5786732730491176,CUSTOM
2024-07-12,2024-08-05,2024-10-09,-0.06603055983394945,62,16,0.8158730158730161,0.4002205720706095,0.4256933446114349,NORMAL
2014-09-16,2014-10-14,2014-10-29,-0.06122481954222658,31,20,0.83375,0.5248120148544486,0.3132812202288637,WATCH
2020-08-31,2020-09-21,2020-12-04,-0.05268240672675961,67,14,0.4461764705882353,0.7766757382036091,0.6975213000390877,RISK_OFF
