start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2020-02-12,2020-03-19,2020-12-29,-0.33451595132157974,222,25,0.7656502242152464,0.6428905323199793,0.514082647665625,CUSTOM
2022-01-10,2022-10-10,2024-07-09,-0.24725662372883384,625,188,0.7918530351437698,0.4690423774158986,0.5036008346252341,CUSTOM
2018-01-24,2018-12-20,2019-09-11,-0.1799086282573562,410,229,0.7748905109489052,0.546812915370925,0.49483098797688935,RISK_OFF
2015-07-20,2016-02-09,2016-11-07,-0.1721388699770141,330,141,0.783987915407855,0.5506971859673038,0.4952649173623003,CUSTOM
2025-02-26,2025-04-04,2025-05-13,-0.1146276109896438,53,27,0.8166666666666663,0.6600034688080457,0.3905188638022895,CUSTOM
2026-01-02,2026-03-25,not_recovered,-0.09609671426748412,86,56,0.7158620689655173,0.6119211960919916,0.46236924376698524,RISK_OFF
2014-12-24,2015-01-28,2015-05-12,-0.07069618868743233,94,22,0.9317894736842105,0.36380263485200887,0.4396983017669821,WATCH
2017-02-27,2017-05-15,2017-06-29,-0.0668785511210378,86,54,0.808275862068965,0.5307570077665014,0.4192669133046018,NORMAL
2024-11-26,2025-01-07,2025-01-23,-0.0626135301806221,37,27,0.7878947368421052,0.3496670709763421,0.3640465772801771,NORMAL
2014-01-13,2014-01-30,2014-03-03,-0.06069920497437964,33,12,0.8929411764705882,0.2232867627391482,0.3465403276727065,CUSTOM
