start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-12-23,2023-12-21,-0.29732688784848027,526,277,0.6472106261859581,0.5948236837488134,0.48127399120644887,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-06,-0.13181054062928266,118,34,0.6060504201680673,0.5463507222317652,0.4173129764176157,EXTREME_RISK
2015-07-16,2015-08-21,2016-05-31,-0.11560215093064286,220,26,0.6257918552036198,0.667366143613193,0.38229007084616706,WATCH
2020-02-14,2020-03-16,2020-04-27,-0.1124825395486635,49,20,0.5076,0.8185744483957236,0.5072336394970921,EXTREME_RISK
2024-07-08,2024-09-04,2024-12-02,-0.11078428418922981,103,41,0.7884615384615384,0.42575696021789133,0.39575980554957807,CUSTOM
2025-10-27,2026-03-26,2026-04-14,-0.10738814395720342,115,103,0.7815517241379311,0.5446160822911719,0.5287361154818104,RISK_OFF
2018-01-24,2018-04-23,2018-07-10,-0.08592636124748543,115,61,0.6299999999999998,0.6460120802237529,0.43830406911876596,RISK_OFF
2016-05-31,2016-06-23,2016-07-08,-0.07313924264732341,27,17,0.9657142857142859,0.36594607723319056,0.4344415044365226,NORMAL
2018-08-29,2018-12-20,2019-01-31,-0.07173791375219496,105,78,0.4958490566037736,0.73275422138251,0.40906690286578656,EXTREME_RISK
2019-07-24,2019-09-30,2019-10-31,-0.06843200048786924,70,47,0.753239436619718,0.5333165893291881,0.4520100442898219,NORMAL
