policy1_hold_reason,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
emergency,70_85,BEAR,2,2022-10-05,2025-04-09,0.52,0.52,0.58,0.8430633157491684,0.8834216929858938,0.7797619047619048,-0.005718672789702617,0.0,-0.008169081722664395,0.0,0.0024504089329617784
emergency,70_85,BULL,1,2020-09-28,2020-09-28,0.6200000000000001,0.6200000000000001,0.62,0.8361643552780151,0.8832659408185723,0.783068783068783,1.2171853546753404,0.0,4.5848521193936875,0.0,-3.367666764718347
emergency,85_95,BEAR,10,2018-11-07,2025-03-26,0.35700000000000004,0.35700000000000004,0.4800000000000001,0.8818579784035683,0.8342678868769754,0.8998677248677248,0.0007317291209085752,-0.013453936948326528,0.0018077017262358996,-0.037638718208333644,-0.0010759726053273244
emergency,85_95,BULL,6,2019-08-20,2021-03-03,0.52,0.52,0.52,0.8891328901052477,0.8167798763800951,0.9120370370370369,-0.012996095665800733,-0.03755102455741732,-0.029674389363706366,-0.07893470294449478,0.016678293697905633
emergency,95_100,BEAR,15,2015-08-20,2026-03-30,0.3499999999999999,0.3499999999999999,0.37999999999999995,0.870134160319964,0.8036836405091283,0.9740918815018222,-0.0006203481484179374,-0.014384340149771413,-0.0012021005404154739,-0.041498010917325634,0.0005817523919975365
emergency,95_100,BULL,10,2015-01-06,2021-03-10,0.44800000000000006,0.44800000000000006,0.42000000000000004,0.8528708767890929,0.7369729390723107,0.9727566553603788,-0.003571245371528309,-0.042128902792804346,-0.007438452430270193,-0.09484645533164182,0.003867207058741884
emergency,95_100,NEUTRAL,3,2018-04-02,2020-03-10,0.5066666666666667,0.5066666666666667,0.38000000000000006,0.9015948603550594,0.8645666528113717,0.996031746031746,-0.009937831942563924,-0.03489424628618787,-0.03315121415972033,-0.09169153602615576,0.02321338221715641
initial,raw_fallback,BULL,1,2013-01-02,2013-01-02,1.0,1.0,0.82,0.2554176740348339,0.2554176740348339,,-0.5642862888489798,0.0,-0.5642862888489798,0.0,0.0
no_trade_band,00_30,BULL,121,2015-05-29,2026-05-06,0.8590082644628101,0.8800000000000002,0.8800000000000002,0.2293427826328711,0.24713798315943689,0.14591746776194559,0.013447056149195946,-0.046175994347031235,0.016030624806025573,-0.051013140922253286,-0.0025835686568296268
no_trade_band,30_50,BULL,72,2015-03-04,2025-11-04,0.8519444444444445,0.8250000000000002,0.8200000000000002,0.38394166015916403,0.3731751663735862,0.39039001750378566,-0.0034150571239286442,-0.07187655984481467,-0.003730503928949469,-0.08345607832719337,0.0003154468050208248
no_trade_band,30_50,NEUTRAL,1,2021-03-31,2021-03-31,0.96,1.0,0.78,0.5013072162866592,0.6823176233719821,0.31613756613756616,116.4050315219819,0.0,144.69845710238343,0.0,-28.293425580401532
no_trade_band,50_70,BULL,24,2015-06-19,2026-01-16,0.7316666666666668,0.7291666666666666,0.7200000000000001,0.5439808379237852,0.5306005948378356,0.6134594518811108,0.00022941783139929228,-0.045726977783721034,-0.00010240872532685241,-0.06409339901493605,0.0003318265567261447
no_trade_band,70_85,BEAR,11,2019-01-24,2025-05-07,0.5199999999999999,0.5199999999999999,0.58,0.8089706093072891,0.7840749260213997,0.7929292929292928,0.0013406561884379276,-0.016870413347184754,0.003717137118787406,-0.02768447232835869,-0.0023764809303494783
no_trade_band,70_85,BULL,12,2015-01-05,2025-11-25,0.6316666666666667,0.6333333333333333,0.62,0.6923818526168665,0.6867361040756993,0.7603988771893061,0.0025168537978592642,-0.017684750829800366,0.0035429910622457594,-0.02813133679282742,-0.0010261372643864952
no_trade_band,85_95,BEAR,27,2016-03-08,2025-04-08,0.3551851851851851,0.3551851851851851,0.48000000000000004,0.8917804264360005,0.8768996354121069,0.9104693317656282,-0.009173429969518088,-0.08002982290904315,-0.02749699849436882,-0.24214876782438988,0.01832356852485073
no_trade_band,85_95,BULL,8,2015-02-03,2020-07-23,0.5375000000000001,0.53625,0.52,0.795117510855198,0.7543179224950167,0.8971144560331508,-0.010044816851331961,-0.0739059048234959,-0.022616915326181042,-0.15084542281265,0.01257209847484908
no_trade_band,95_100,BEAR,52,2015-08-27,2023-01-03,0.35230769230769243,0.35000000000000014,0.3799999999999999,0.8816137528763369,0.8676756261431474,0.9820006025784189,-0.0030865648621408726,-0.055680337734180685,-0.018838297598897324,-0.19915113973440413,0.015751732736756452
no_trade_band,95_100,BULL,8,2015-01-12,2020-09-23,0.445,0.45500000000000007,0.42,0.8447412807494402,0.8001330637808867,0.9741454261567157,0.0038142882534104583,-0.007644534263653413,0.0062715269134046014,-0.018303192732565643,-0.002457238659994143
no_trade_band,raw_fallback,BEAR,1,2014-04-10,2014-04-10,0.52,0.52,0.52,0.7734145045280456,0.7315660814389744,,1.4693442662411358,0.0,6.167725521727876,0.0,-4.698381255486741
no_trade_band,raw_fallback,BULL,71,2013-01-16,2014-12-26,0.8200000000000001,0.8383098591549296,0.8383098591549296,0.2164167743858317,0.21538406782800715,,-0.025884317631951648,-0.06526274814621602,-0.03603865162216924,-0.0857092564635078,0.01015433399021759
no_trade_override_high_vol_cross_up,50_70,BEAR,1,2022-08-31,2022-08-31,0.68,0.68,0.68,0.7765704363584519,0.7095129241053978,0.6851851851851852,-0.8839362311644535,0.0,-0.9722828910250467,0.0,0.0883466598605932
no_trade_override_high_vol_cross_up,70_85,BEAR,2,2022-04-06,2024-09-04,0.52,0.52,0.58,0.8355742409825326,0.7058373873745573,0.8082010582010581,-0.010025913750428717,-0.014353027706548227,-0.01692915098503911,-0.026787402523872905,0.006903237234610393
no_trade_override_high_vol_cross_up,70_85,BULL,5,2017-06-30,2021-02-23,0.62,0.62,0.62,0.782036504149437,0.7071981481866774,0.7822751322751322,0.0016665319413753377,-0.025092628662806815,0.005226731703531717,-0.03486245661925236,-0.0035601997621563797
no_trade_override_high_vol_cross_up,70_85,NEUTRAL,2,2016-05-05,2020-04-23,0.86,0.86,0.58,0.7643076181411743,0.7075241083784388,0.8009259259259259,0.0022475374235293444,0.0,0.002738308250056498,0.0,-0.0004907708265271538
no_trade_override_high_vol_cross_up,85_95,BEAR,1,2026-03-27,2026-03-27,0.42,0.42,0.48,0.8223354816436768,0.720382092748295,0.9338624338624338,31.347560738167694,0.0,4401.630927660569,0.0,-4370.283366922401
no_trade_override_high_vol_cross_up,85_95,BULL,4,2018-02-09,2019-08-08,0.52,0.52,0.52,0.8230611085891724,0.7176215607642435,0.8968253968253969,0.0053724407681974284,-0.013204119029210926,0.008795142938467393,-0.02816287334740697,-0.0034227021702699645
no_trade_override_high_vol_cross_up,85_95,NEUTRAL,2,2016-11-11,2024-08-05,0.62,0.62,0.48,0.8494266003370285,0.7107612205772055,0.8921957671957672,0.0004485072035880222,-0.006659302101122755,0.0003734150797913838,-0.0108298530483526,7.509212379663843e-05
no_trade_override_high_vol_cross_up,95_100,BEAR,1,2015-08-25,2015-08-25,0.35,0.35,0.38,0.8287191540002823,0.7244979445739396,0.996996996996997,7.607750379137865,0.0,545.9063697695096,0.0,-538.2986193903718
no_trade_override_high_vol_cross_up,95_100,BULL,1,2015-12-15,2015-12-15,0.42,0.42,0.42,0.8115893125534057,0.7208187315825201,0.956989247311828,-0.6863791928480549,0.0,-0.9752077015081789,0.0,0.288828508660124
no_trade_override_high_vol_cross_up,95_100,NEUTRAL,2,2015-01-28,2018-10-12,0.66,0.66,0.38,0.844589339196682,0.7270450151925374,0.9865642994241843,0.004259114045349177,0.0,0.005656276484597322,0.0,-0.0013971624392481452
no_trade_override_high_vol_cross_up,raw_fallback,BULL,1,2014-04-09,2014-04-09,0.52,0.52,0.52,0.7799313873052598,0.7176166070759507,,-0.7552149367723892,0.0,-0.9476007400693016,0.0,0.19238580329691246
no_trade_override_high_vol_cross_up,raw_fallback,NEUTRAL,1,2014-10-13,2014-10-13,0.52,0.52,0.52,0.7671455949544908,0.715367094993758,,-0.3305998954327276,0.0,-0.8043932342288855,0.0,0.4737933387961579
no_trade_override_major_trend_flip,30_50,BEAR,1,2023-09-21,2023-09-21,0.72,0.72,0.72,0.4844271436333656,0.3305416570943918,0.31746031746031744,0.4705987591582248,0.0,2.300554789838616,0.0,-1.829956030680391
no_trade_override_major_trend_flip,50_70,BULL,2,2022-11-30,2024-08-13,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7143724143505097,0.8071687053710835,0.6355820105820106,0.00790535130381076,0.0,0.012383069521809897,0.0,-0.004477718217999138
no_trade_override_major_trend_flip,70_85,BEAR,1,2025-03-03,2025-03-03,0.52,0.52,0.58,0.6532194316387177,0.4608520704411796,0.701058201058201,1.9767531230351358,0.0,25.150043949752938,0.0,-23.173290826717803
no_trade_override_major_trend_flip,70_85,BULL,3,2016-11-17,2018-05-04,0.7266666666666666,0.7266666666666666,0.62,0.7367134307821592,0.7944386795645174,0.7874779541446207,-0.0008159869646681139,-0.008483994670772432,5.9239369220920324e-05,-0.010206045930695073,-0.0008752263338890343
no_trade_override_major_trend_flip,85_95,BEAR,1,2022-01-18,2022-01-18,0.42,0.42,0.48,0.8559064656496049,0.7594701681632898,0.8743386243386243,-0.7148928890452959,0.0,-0.962916937069166,0.0,0.24802404802387013
not_rebalance_day,00_30,BEAR,2,2023-01-13,2023-01-17,0.72,0.96,0.72,0.5273173160851001,0.6691761716998106,0.23544973544973546,-0.7291704140157766,-0.007376470721429773,-0.8770973918566505,-0.009824423771384372,0.14792697784087383
not_rebalance_day,00_30,BULL,556,2015-02-26,2026-05-07,0.8619784172661871,0.8807553956834531,0.88,0.23014820797516283,0.2568855502965636,0.1495266743768797,0.017221832370184487,-0.09367246631027992,0.018206538198159317,-0.11045617543239095,-0.00098470582797483
not_rebalance_day,00_30,NEUTRAL,1,2024-04-24,2024-04-24,0.88,0.78,0.78,0.3004370778799057,0.3013958316813475,0.2962962962962963,30.571157248834822,0.0,46.42264497902229,0.0,-15.851487730187465
not_rebalance_day,30_50,BEAR,4,2022-07-27,2023-01-11,0.7575000000000001,0.9299999999999999,0.72,0.5817214060574771,0.7530384270175617,0.3756613756613757,0.03263547837949465,-0.003478263410098492,0.04926088232335868,-0.0028081942277456973,-0.016625403943864026
not_rebalance_day,30_50,BULL,404,2015-03-05,2026-01-29,0.8236138613861387,0.82509900990099,0.8200000000000001,0.39298552155384037,0.39588517064491896,0.4035452578127432,0.009568446308542589,-0.24600874895058966,0.007255280954629129,-0.31104341195366303,0.00231316535391346
not_rebalance_day,30_50,NEUTRAL,2,2024-04-25,2024-04-29,0.88,0.78,0.78,0.30758670791983606,0.3057637450035292,0.3022486772486772,-0.18004776326118965,-0.0060457041135530964,-0.253704440402967,-0.007230580123512631,0.07365667714177737
not_rebalance_day,50_70,BEAR,27,2019-01-17,2024-09-11,0.578888888888889,0.8962962962962963,0.6799999999999999,0.6922887553771337,0.7550476241325138,0.6158632177150695,0.007318253458001411,-0.0354971855488726,0.00454276811787957,-0.06907236158654528,0.0027754853401218416
not_rebalance_day,50_70,BULL,301,2015-03-06,2026-02-03,0.7529568106312293,0.7291029900332225,0.7199999999999999,0.5370233394700625,0.5178581636847769,0.6066210603096451,0.019317235452938952,-0.08058993973929574,0.02400783538027973,-0.1083608913173163,-0.004690599927340777
not_rebalance_day,50_70,NEUTRAL,15,2021-03-26,2025-05-13,0.7826666666666667,0.8720000000000001,0.6799999999999999,0.6875052976608276,0.6949557037324864,0.6274250440917108,0.002688570643329724,-0.04322808133537048,0.0038820755303536902,-0.04527730971917021,-0.0011935048870239662
not_rebalance_day,70_85,BEAR,83,2015-10-16,2025-05-09,0.5220481927710844,0.5179518072289157,0.58,0.8136565203767225,0.8145121101729059,0.7895590411046975,0.005508016392220094,-0.10027471381702047,0.011051268512467294,-0.1633438639024425,-0.0055432521202472
not_rebalance_day,70_85,BULL,155,2015-01-02,2026-01-20,0.6663225806451613,0.6303225806451612,0.62,0.6769206444294222,0.6264917866927016,0.7673846538804209,-0.0010411525315300318,-0.09014425021471617,-0.0059500852917578895,-0.12095530887232908,0.004908932760227858
not_rebalance_day,70_85,NEUTRAL,16,2016-05-06,2024-08-08,0.7268749999999999,0.7450000000000001,0.58,0.7349835492670537,0.7179356117847908,0.7612433862433863,0.003868023811710808,-0.028835907037666586,0.004673510183787588,-0.03826240031035821,-0.0008054863720767802
not_rebalance_day,85_95,BEAR,104,2015-09-16,2026-04-07,0.39038461538461533,0.39307692307692305,0.48000000000000015,0.8490399817434641,0.8438954539057547,0.902058544258544,0.002255542819396661,-0.06530445650098393,0.013740897336102176,-0.17067377161657948,-0.011485354516705515
not_rebalance_day,85_95,BULL,74,2015-01-08,2026-02-11,0.5491891891891892,0.5410810810810812,0.52,0.7859643811511027,0.715046883952652,0.895245414929695,0.01180704536894206,-0.06618688971502584,0.01875171357824068,-0.0988214706616678,-0.006944668209298621
not_rebalance_day,85_95,NEUTRAL,22,2015-02-02,2026-02-18,0.5800000000000002,0.6427272727272727,0.4800000000000001,0.7837321110747077,0.7147884312957492,0.8972589835164283,0.005031500624441243,-0.009753965768649953,0.011832034157910565,-0.012604346867986171,-0.006800533533469322
not_rebalance_day,95_100,BEAR,102,2015-01-30,2022-12-29,0.3732352941176471,0.3500000000000001,0.3800000000000001,0.8817413839347222,0.8662170926899467,0.9795810241808531,0.02673180245026474,-0.04567202190322239,0.061002682185263835,-0.12019266165251952,-0.03427087973499909
not_rebalance_day,95_100,BULL,24,2015-01-07,2020-11-03,0.4366666666666667,0.4200000000000001,0.42,0.8737688296784958,0.8115003882040703,0.9774096246208362,0.013150033957119778,-0.0157815820689029,0.027906470165512287,-0.03612994796559599,-0.01475643620839251
not_rebalance_day,95_100,NEUTRAL,7,2015-01-29,2020-03-09,0.6,0.5285714285714286,0.37999999999999995,0.8802514467920577,0.8278298451640497,0.9861274011520316,-0.008712369637983608,-0.04892125230790978,-0.013077595511286066,-0.07310815802651449,0.0043652258733024585
not_rebalance_day,raw_fallback,BEAR,8,2014-04-11,2014-10-20,0.66,0.61,0.47,0.7575351309031249,0.7495621579640983,,0.08199496469869638,-0.004150536556084439,0.1259472080031685,-0.0051612906553395455,-0.043952243304472116
not_rebalance_day,raw_fallback,BULL,365,2013-01-10,2014-12-31,0.802191780821918,0.8147671232876712,0.8134246575342466,0.2671445390030946,0.2631499508113018,,0.15327829416827776,-0.05636866169821486,0.18833071702692306,-0.07762240108364793,-0.035052422858645294
not_rebalance_day,raw_fallback,NEUTRAL,8,2013-02-25,2014-10-14,0.605,0.7375,0.5249999999999999,0.6627663380466402,0.664809578120817,,0.005020982741795965,-0.010643195584912002,0.00018412701869574555,-0.026503109582352136,0.00483685572310022
scheduled,00_30,BULL,19,2015-02-25,2026-04-29,0.8800000000000001,0.8800000000000001,0.8800000000000001,0.19441050479286592,0.2778325720242222,0.14498202026806145,0.0007620295427286372,-0.018598185875598472,0.0013944509888819123,-0.018722148526853055,-0.0006324214461532751
scheduled,30_50,BEAR,2,2023-01-12,2024-04-30,0.72,0.72,0.72,0.4836740113794804,0.5350029402385638,0.36243386243386244,0.007643480694024429,0.0,0.011398965956396667,0.0,-0.003755485262372238
scheduled,30_50,BULL,27,2016-09-26,2026-01-26,0.8229629629629629,0.8229629629629629,0.8200000000000001,0.42885537199951984,0.4872182121440223,0.4057907113462669,-0.0016515771339087326,-0.0330906810682321,-0.001277745377350148,-0.03938195546908474,-0.0003738317565585847
scheduled,50_70,BEAR,7,2019-01-31,2022-11-14,0.8514285714285713,0.8514285714285713,0.6799999999999999,0.7214014696223396,0.779471528752864,0.6579743008314436,-0.0031667044282603918,-0.06090533883380711,-0.005755824224221717,-0.0739007823576242,0.0025891197959613255
scheduled,50_70,BULL,55,2015-04-23,2026-02-02,0.7356363636363635,0.7356363636363635,0.7199999999999999,0.5461242205310952,0.514896480402301,0.6035495849835357,-0.0014489491572091673,-0.046620998009085035,-0.0009326162369647228,-0.059696608791345085,-0.0005163329202444444
scheduled,50_70,NEUTRAL,2,2020-04-24,2025-05-14,0.9600000000000001,0.9600000000000001,0.68,0.5622836835682392,0.6860195761154676,0.5958994708994709,-0.002968926755759438,0.0,-0.002898630346176656,0.0,-7.029640958278183e-05
scheduled,70_85,BEAR,13,2016-03-15,2025-03-25,0.5199999999999998,0.5199999999999998,0.58,0.7941653455679234,0.8095958199190089,0.7784900284900285,0.0003965094040523365,-0.0360126464785806,0.002361710336727052,-0.05559289515880028,-0.0019652009326747155
scheduled,70_85,BULL,24,2015-03-11,2026-01-02,0.6333333333333333,0.6333333333333333,0.62,0.6541070006787777,0.614599002406851,0.7677335119090314,-0.002943834484210095,-0.03430386669498664,-0.004534059663800938,-0.06041736947213283,0.0015902251795908429
scheduled,70_85,NEUTRAL,8,2016-05-04,2024-08-09,0.7225,0.7225,0.58,0.7758574232459069,0.7264463227172059,0.7906746031746033,0.0023669705804851837,-0.016811814789818857,0.004513074310203757,-0.02489400180112622,-0.0021461037297185737
scheduled,85_95,BEAR,14,2015-09-22,2026-03-31,0.42,0.42,0.48000000000000015,0.8211823740175793,0.8164688223611216,0.8996678914874953,0.003221388195540076,-0.023281324321738572,0.008163209560068108,-0.05660860067885576,-0.004941821364528032
scheduled,85_95,BULL,14,2015-03-18,2026-02-09,0.5292857142857142,0.5292857142857142,0.5199999999999998,0.757423104771546,0.6439741121148872,0.8903428728290546,-6.649708386996522e-05,-0.016383794704914356,0.0003136272479868918,-0.02871661417513649,-0.000380124331856857
scheduled,85_95,NEUTRAL,1,2026-02-17,2026-02-17,0.7799999999999999,0.7799999999999999,0.48,0.7109843820333481,0.6759109143500055,0.9126984126984127,-0.5443721257191416,0.0,-0.6197549485712566,0.0,0.07538282285211495
scheduled,95_100,BEAR,3,2015-08-24,2022-10-10,0.3499999999999999,0.3499999999999999,0.38000000000000006,0.871616624792417,0.8197086611399981,0.9761904761904762,0.0007828982930124795,-0.009490110497020865,0.002537226843308371,-0.030591025638295966,-0.0017543285502958916
scheduled,95_100,BULL,3,2019-06-04,2020-09-09,0.42,0.42,0.42,0.9124779095252354,0.8381345622116135,0.9858906525573192,0.017257753651340746,-0.00254886881614258,0.04127103843636237,-0.006939763111015407,-0.024013284785021627
scheduled,95_100,NEUTRAL,1,2018-10-11,2018-10-11,0.66,0.66,0.38,0.8800212174654007,0.6934541449305008,0.996031746031746,-0.8679980583890836,0.0,-0.9535209334377738,0.0,0.08552287504869016
scheduled,raw_fallback,BEAR,3,2014-04-17,2014-10-15,0.6733333333333333,0.6733333333333333,0.48666666666666664,0.7553439150253931,0.7568056101829747,,0.03745963456848633,0.0,0.0601786609235222,0.0,-0.022719026355035865
scheduled,raw_fallback,BULL,20,2013-01-09,2014-12-18,0.726,0.726,0.726,0.4189979038573801,0.41478728610394455,,0.005185333148199467,-0.017285603533534477,0.007152152407965184,-0.02498473358635933,-0.0019668192597657175
scheduled,raw_fallback,NEUTRAL,1,2014-05-23,2014-05-23,0.8,0.8,0.74,0.2935149818658829,0.3655778135030028,,-0.4038503710806267,0.0,-0.5399382794239603,0.0,0.13608790834333362
strong_offensive_override,00_30,BEAR,22,2022-07-29,2023-11-02,0.9454545454545453,0.9454545454545453,0.7200000000000002,0.3430509898134253,0.38776374237272826,0.18632756132756131,0.010368707409667888,-0.04414604853863402,0.010835553910225837,-0.046324086149996946,-0.0004668465005579492
strong_offensive_override,00_30,BULL,74,2015-02-13,2026-04-27,1.0,1.0,0.8799999999999999,0.22804380888371045,0.31009358241570967,0.1381678535332926,0.009782820065976638,-0.04564490521925335,0.00982619566085452,-0.04541612485060831,-4.337559487788134e-05
