policy1_hold_reason,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
emergency,95_100,BEAR,13,2015-09-18,2025-05-21,0.5615384615384615,0.5615384615384615,0.37999999999999995,0.8149705905180712,0.7669542025286618,0.9760429119821381,-0.004694955074066032,-0.065305469703408,-0.005794955267716229,-0.08476300985326568,0.0011000001936501969
emergency,95_100,BULL,6,2016-11-14,2020-09-03,0.43,0.43,0.43,0.8295620501041413,0.6814310739201724,0.9792768959435626,-0.0004064372065412103,-0.02882373218277967,-0.0012375083093544292,-0.0672948371275689,0.0008310711028132189
initial,raw_fallback,BEAR,1,2013-01-02,2013-01-02,0.8000000000000002,0.8000000000000002,0.42,0.7734443366527557,0.7734443366527557,,-0.9965155240508425,0.0,-0.999190523252021,0.0,0.0026749992011784185
no_trade_band,00_30,BULL,123,2015-04-16,2026-02-02,0.8754471544715446,0.901626016260163,0.9000000000000004,0.29355752114357986,0.3092839409152645,0.15306254736870048,0.015428230792293718,-0.1110499614195003,0.017636113201799475,-0.12404575032735143,-0.002207882409505757
no_trade_band,30_50,BULL,41,2015-04-30,2026-01-02,0.8726829268292685,0.8536585365853658,0.8500000000000001,0.4058133748791566,0.385492756732648,0.38587237062846813,0.0020738951419698726,-0.04796302236156613,0.0028117344747964346,-0.05235790809353302,-0.000737839332826562
no_trade_band,50_70,BEAR,1,2022-09-26,2022-09-26,0.72,0.7,0.72,0.6509535908699036,0.6228865176200967,0.6640211640211641,-0.7171383337989847,0.0,-0.959581706491678,0.0,0.24244337269269323
no_trade_band,50_70,BULL,28,2015-02-18,2026-04-29,0.7678571428571429,0.7699999999999999,0.7699999999999999,0.49864524022809104,0.4871151879381571,0.6108283135319184,-0.0038731380504440915,-0.10698470060751863,-0.005487667605099333,-0.14118130111228322,0.0016145295546552418
no_trade_band,50_70,NEUTRAL,1,2025-01-27,2025-01-27,0.72,0.72,0.72,0.4280913829803466,0.402851968028552,0.5806878306878307,1.1922795667903086,0.0,2.1924052099937676,0.0,-1.000125643203459
no_trade_band,70_85,BEAR,11,2016-02-16,2025-06-20,0.8745454545454546,0.8763636363636365,0.62,0.7470750976692547,0.7444060893532582,0.7964165464165464,-0.008908963914767587,-0.0856393755668794,-0.010686050446621964,-0.0961128590528626,0.0017770865318543771
no_trade_band,70_85,BULL,11,2015-01-12,2025-10-21,0.67,0.67,0.67,0.6330885194919328,0.609249534438466,0.7684679396027652,-0.003137644963489561,-0.044572383147603145,-0.00471101775917282,-0.06526018696611646,0.0015733727956832588
no_trade_band,70_85,NEUTRAL,1,2015-12-09,2015-12-09,0.67,0.62,0.62,0.6711452901363373,0.626936324678793,0.7864864864864864,-0.9804899849147022,0.0,-0.9985996147966886,0.0,0.01810962988198639
no_trade_band,85_95,BEAR,14,2015-08-10,2026-03-10,0.7114285714285716,0.7085714285714287,0.5,0.7404499307274818,0.7230219679746585,0.8875909455462345,0.006694678487239258,-0.0194111967300431,0.00860176005979607,-0.03548068431918827,-0.0019070815725568124
no_trade_band,85_95,BULL,7,2019-08-14,2021-02-02,0.55,0.55,0.5499999999999999,0.8383058782134739,0.8276971903055218,0.9117535903250189,0.0363885985033221,-0.003403998211187309,0.06536232592739832,-0.007564441082876683,-0.028973727424076223
no_trade_band,85_95,NEUTRAL,4,2018-04-09,2020-11-20,0.5950000000000001,0.5700000000000001,0.5,0.8374951921403408,0.8122982703703645,0.9285714285714286,0.0005627427333032564,-0.005516127885473843,6.537126837558027e-05,-0.010957554145624271,0.0004973714649276761
no_trade_band,95_100,BEAR,21,2015-08-21,2025-04-10,0.5038095238095238,0.4885714285714287,0.38,0.8242110506409691,0.8135790187277081,0.9828394231665529,-0.008427682331246134,-0.12616755700775095,-0.022303776169252942,-0.2638920745234017,0.013876093838006809
no_trade_band,95_100,BULL,19,2020-02-27,2020-11-06,0.43,0.4300000000000001,0.43,0.9074341493217569,0.8932444447352088,0.9839877471456417,-0.036674614631272084,-0.08055385682869776,-0.10011194018898706,-0.18732651898607688,0.06343732555771497
no_trade_band,95_100,NEUTRAL,4,2019-06-04,2020-11-04,0.40499999999999997,0.38000000000000006,0.38,0.8349374420940877,0.8137237066248367,0.986111111111111,-0.002358278286776261,-0.02032215108538482,0.003072630787660291,-0.03582741148130619,-0.005430909074436552
no_trade_band,raw_fallback,BEAR,8,2013-01-16,2013-05-20,0.74,0.7400000000000001,0.4325,0.7722050044685602,0.7752317480899978,,-0.029271753843891912,-0.026712751574368143,-0.024598820352007555,-0.03381721195468801,-0.004672933491884357
no_trade_band,raw_fallback,BULL,36,2013-08-21,2014-12-26,0.7433333333333334,0.7433333333333334,0.7433333333333334,0.38838906298495,0.39607320496429765,,-0.008464704107464693,-0.08463213541560533,0.0003641529924856002,-0.10481732363727347,-0.008828857099950294
no_trade_band,raw_fallback,NEUTRAL,1,2014-01-29,2014-01-29,0.82,0.8,0.74,0.536292839050293,0.3845699530033133,,0.5697858977265602,0.0,0.5115925396753103,0.0,0.05819335805124992
no_trade_override_high_vol_cross_up,70_85,BEAR,3,2022-05-02,2022-11-25,0.9,0.9,0.62,0.7800894170999527,0.7111717036153902,0.8033509700176366,0.07260637396127634,-0.019296193951412133,0.08095014710540949,-0.021148146777271504,-0.008343773144133149
