policy1_signal_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
EXTREME_RISK,BEAR,85_95,1,2020-11-23,2020-11-23,0.5500000000000002,0.5000000000000001,0.5,0.9105538338422776,0.910866269101042,0.9404761904761905,1.8660934924960864,0.0,5.5196390373381865,0.0,-3.6535455448421
EXTREME_RISK,BEAR,95_100,86,2015-08-21,2025-05-27,0.5370930232558139,0.5144186046511627,0.3799999999999999,0.8233420088887216,0.8004120057005749,0.9809343381978033,-0.0002699824403582518,-0.12812976170275403,0.002851746203871741,-0.24814797408429357,-0.003121728644229993
EXTREME_RISK,BULL,85_95,5,2020-11-11,2020-11-27,0.5500000000000002,0.5500000000000002,0.55,0.9043948298692704,0.9111236519960864,0.9354497354497354,0.8248777111561247,-0.003403998211187309,2.0523169441958258,-0.007564441082876683,-1.227439233039701
EXTREME_RISK,BULL,95_100,62,2016-11-14,2020-11-12,0.43193548387096775,0.43000000000000005,0.43,0.8908559526166608,0.855788035094027,0.9832735961768219,-0.004099491939825062,-0.07044801876814788,-0.019735637749511037,-0.1505535854719562,0.015636145809685975
EXTREME_RISK,NEUTRAL,85_95,6,2020-11-10,2020-11-20,0.5300000000000001,0.5000000000000001,0.5,0.9089185024301211,0.9117983108708435,0.9440035273368607,-0.49763994025478575,-0.025515239387656763,-0.7534267229921006,-0.04640263071358075,0.2557867827373148
EXTREME_RISK,NEUTRAL,95_100,7,2016-05-03,2020-11-09,0.4014285714285714,0.38,0.37999999999999995,0.8369628195251738,0.8052832102954142,0.9814814814814815,0.004888961112249568,-0.02032215108538471,0.014736075552701067,-0.03582741148130608,-0.009847114440451499
HIGH_VOL,BEAR,70_85,178,2015-07-27,2026-04-14,0.8790449438202249,0.9160674157303371,0.62,0.6818635716113481,0.6755312741256945,0.7844252582139224,-0.006909197480527207,-0.23203707965501563,-0.004735027295764027,-0.256064329908271,-0.00217417018476318
HIGH_VOL,BULL,70_85,217,2015-01-02,2026-04-27,0.7188018433179723,0.6939170506912443,0.67,0.6213887240823512,0.5938486059542858,0.7638190643527296,0.012926943064104801,-0.1546172834767119,0.015436501982722284,-0.20171858237476026,-0.0025095589186174827
HIGH_VOL,NEUTRAL,70_85,17,2015-05-12,2026-04-09,0.7870588235294117,0.771764705882353,0.62,0.5956194799612551,0.5683145160831193,0.7651109588764583,0.004126278162892794,-0.03270366679904202,0.0026590191813031794,-0.04632579268239101,0.0014672589815896142
NORMAL,BEAR,00_30,59,2015-07-07,2024-05-09,0.8983050847457629,0.8952542372881356,0.7199999999999999,0.2819157061056565,0.3138185794802049,0.1568100748108269,0.00921398005307128,-0.07442852141225298,0.01016348811158907,-0.07884171951490004,-0.0009495080585177895
