prob_col,actual_col,positive_value,prob_bin,count,actual_rate,avg_prob,avg_strategy_return_net,ann_return_est,avg_stock_weight,avg_turnover
prob_high_vol,actual_risk,고변동,"(0.1, 0.2]",427,0.15456674473067916,0.16139198061752136,0.0005692882617710872,0.14711498366225473,0.8415925058548009,0.0013114754098360658
prob_high_vol,actual_risk,고변동,"(0.2, 0.3]",641,0.21684867394695787,0.24882810614033607,0.0004914484056617096,0.1248586201154509,0.8531045241809673,0.008985959438377536
prob_high_vol,actual_risk,고변동,"(0.3, 0.4]",497,0.27565392354124746,0.3471888900111188,0.00043007333834640797,0.10649864982732216,0.8070020120724347,0.020281690140845066
prob_high_vol,actual_risk,고변동,"(0.4, 0.5]",341,0.36950146627565983,0.4486306960835839,0.0010846286412480436,0.3046600127676946,0.7839882697947215,0.021466275659824046
prob_high_vol,actual_risk,고변동,"(0.5, 0.6]",349,0.5100286532951289,0.5563366168454601,0.0004352629229278625,0.10383797379538784,0.7197707736389685,0.04320916905444127
prob_high_vol,actual_risk,고변동,"(0.6, 0.7]",325,0.5692307692307692,0.6457621478675735,0.001120151907382412,0.3116284299931682,0.7261538461538459,0.055261538461538445
prob_high_vol,actual_risk,고변동,"(0.7, 0.8]",293,0.7679180887372014,0.7527531223056674,0.0009688735883653081,0.26187382168106077,0.627098976109215,0.07153583617747442
prob_high_vol,actual_risk,고변동,"(0.8, 0.9]",431,0.8677494199535963,0.8529310681243213,0.0002460610299298038,0.055127681794612915,0.40018561484918797,0.05178654292343387
prob_high_vol,actual_risk,고변동,"(0.9, 1.0]",53,0.8867924528301887,0.9063648112906485,0.0025641357094471785,0.8884842525555439,0.30000000000000016,0.0
prob_overall_risk,actual_risk,고변동,"(0.1, 0.2]",427,0.15456674473067916,0.16139198061752136,0.0005692882617710872,0.14711498366225473,0.8415925058548009,0.0013114754098360658
prob_overall_risk,actual_risk,고변동,"(0.2, 0.3]",641,0.21684867394695787,0.24882810614033607,0.0004914484056617096,0.1248586201154509,0.8531045241809673,0.008985959438377536
prob_overall_risk,actual_risk,고변동,"(0.3, 0.4]",497,0.27565392354124746,0.3471888900111188,0.00043007333834640797,0.10649864982732216,0.8070020120724347,0.020281690140845066
prob_overall_risk,actual_risk,고변동,"(0.4, 0.5]",341,0.36950146627565983,0.4486306960835839,0.0010846286412480436,0.3046600127676946,0.7839882697947215,0.021466275659824046
prob_overall_risk,actual_risk,고변동,"(0.5, 0.6]",349,0.5100286532951289,0.5563366168454601,0.0004352629229278625,0.10383797379538784,0.7197707736389685,0.04320916905444127
prob_overall_risk,actual_risk,고변동,"(0.6, 0.7]",325,0.5692307692307692,0.6457621478675735,0.001120151907382412,0.3116284299931682,0.7261538461538459,0.055261538461538445
prob_overall_risk,actual_risk,고변동,"(0.7, 0.8]",293,0.7679180887372014,0.7527531223056674,0.0009688735883653081,0.26187382168106077,0.627098976109215,0.07153583617747442
prob_overall_risk,actual_risk,고변동,"(0.8, 0.9]",431,0.8677494199535963,0.8529310681243213,0.0002460610299298038,0.055127681794612915,0.40018561484918797,0.05178654292343387
prob_overall_risk,actual_risk,고변동,"(0.9, 1.0]",53,0.8867924528301887,0.9063648112906485,0.0025641357094471785,0.8884842525555439,0.30000000000000016,0.0
prob_down,actual_direction,하락,"(0.2, 0.3]",87,0.16091954022988506,0.2760133659658172,0.0017133521045518394,0.5273059178190114,0.6763218390804598,0.03218390804597702
prob_down,actual_direction,하락,"(0.3, 0.4]",672,0.3020833333333333,0.36327509405726693,0.00031914638973171155,0.07456531820570822,0.7388988095238096,0.03613095238095238
prob_down,actual_direction,하락,"(0.4, 0.5]",1587,0.2627599243856333,0.4500485689968699,0.0005329252859713995,0.13415035083235471,0.7467170762444865,0.028103339634530558
prob_down,actual_direction,하락,"(0.5, 0.6]",776,0.19201030927835053,0.5371984513178972,0.0013968714604837096,0.41113922681630544,0.7229639175257732,0.02778350515463917
prob_down,actual_direction,하락,"(0.6, 0.7]",194,0.4329896907216495,0.6352976553280933,-0.000831661539700722,-0.19634840302686118,0.6043298969072164,0.029278350515463916
prob_down,actual_direction,하락,"(0.7, 0.8]",37,0.0,0.7524295352884293,0.0010829984680144247,0.30792940428993587,0.3767567567567568,0.02378378378378378
prob_down,actual_direction,하락,"(0.8, 0.9]",4,0.0,0.8026791805687281,0.002878906434865845,1.0623525327686067,0.33000000000000007,0.05999999999999995
prob_up,actual_direction,상승,"(0.2, 0.3]",109,0.3944954128440367,0.2668621282604976,-0.00018890087720723148,-0.05372141529761043,0.5139449541284404,0.030091743119266053
prob_up,actual_direction,상승,"(0.3, 0.4]",271,0.6494464944649446,0.36057171487414663,0.001220685304534243,0.3495763390712059,0.7234686346863469,0.02878228782287823
prob_up,actual_direction,상승,"(0.4, 0.5]",998,0.5561122244488977,0.45684243951184517,0.000869406161881878,0.2359406477922772,0.7558917835671344,0.027254509018036072
prob_up,actual_direction,상승,"(0.5, 0.6]",1408,0.4616477272727273,0.5488215389796179,0.0005261074159207426,0.13287341456428425,0.72578125,0.026846590909090907
prob_up,actual_direction,상승,"(0.6, 0.7]",531,0.527306967984934,0.64184547720757,0.00048736313097042704,0.1176705429335918,0.704256120527307,0.04369114877589454
prob_up,actual_direction,상승,"(0.7, 0.8]",40,0.275,0.7296997019434927,0.00015162459721846644,0.03202027742604319,0.7905,0.019000000000000006
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(-0.001, 0.1]",1317,0.029612756264236904,0.059380149032381944,0.0004645063607325544,0.11797207520432273,0.7646317388003037,0.012817008352315869
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(0.1, 0.2]",619,0.09531502423263329,0.14190093106008797,0.0005114114060935999,0.12901029905323114,0.6895315024232633,0.020161550888529885
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(0.2, 0.3]",326,0.1165644171779141,0.24770891214599153,0.00031135059668091464,0.07264032758334671,0.6696319018404907,0.02920245398773006
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(0.3, 0.4]",169,0.3076923076923077,0.34284710308262967,-1.6325812598506926e-05,-0.012408943697951647,0.6424852071005918,0.0442603550295858
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(0.4, 0.5]",173,0.34104046242774566,0.4532065434194582,0.000831586030945903,0.21684382085097242,0.7373410404624275,0.0746820809248555
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(0.5, 0.6]",206,0.6213592233009708,0.5535973042836599,0.0024079668011969366,0.8097800733458866,0.7846601941747572,0.05786407766990291
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(0.6, 0.7]",241,0.6099585062240664,0.6486665678770942,0.0016607551457998896,0.5008720391934172,0.6575103734439834,0.056431535269709544
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(0.7, 0.8]",221,0.46153846153846156,0.7456495661955315,-0.0006170388138162617,-0.15457953533004698,0.7516742081447964,0.038914027149321274
prob_up_strengthening_score,actual_direction_strength_20d,UP_STRENGTHENING,"(0.8, 0.9]",85,0.9176470588235294,0.8334780964010573,0.0029724140375484,1.0983233309208504,0.6992941176470586,0.07811764705882354
