model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.4399761691986893,1.0,0.6110881257757551,1.0,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.45059042883778744,0.9817197020988491,0.617678381256656,0.958593982722669,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.48156996587030715,0.9553148273527421,0.6403449058316315,0.8728030980041704,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.5195056006179992,0.9106296547054841,0.661583866207575,0.7712243074173369,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.5557011795543906,0.8612051455653351,0.6755177907594264,0.6818588025022342,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.5933794466403162,0.8131347325660122,0.6860896886603828,0.60291927316056,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.6333705357142857,0.7684495599187542,0.6944019577852554,0.5338099493595472,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.6596404215747055,0.7203791469194313,0.6886731391585761,0.4804885314268692,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.6953824948311509,0.6831415030467163,0.6892076502732241,0.43223115877271373,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.7163498098859316,0.6377792823290453,0.6747851002865329,0.3917187965445338,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.7540834845735027,0.5626269465132024,0.6444358278402481,0.32826928805481087,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.7982551799345693,0.4955991875423155,0.6115288220551378,0.2731605600238308,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.8314028314028314,0.43737305348679756,0.5732031943212067,0.23145665773011617,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.8463949843260188,0.36560595802301965,0.5106382978723404,0.19005064045278522,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.8698347107438017,0.28503723764387273,0.4293727689954105,0.14417634792969913,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.90625,0.17670954637779282,0.2957507082152975,0.08579088471849866,1477,1880
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.8867924528301887,0.03182125930941097,0.06143790849673202,0.015787905868334822,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.4399761691986893,1.0,0.6110881257757551,1.0,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.45059042883778744,0.9817197020988491,0.617678381256656,0.958593982722669,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.48156996587030715,0.9553148273527421,0.6403449058316315,0.8728030980041704,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.5195056006179992,0.9106296547054841,0.661583866207575,0.7712243074173369,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.3,0.5557011795543906,0.8612051455653351,0.6755177907594264,0.6818588025022342,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.35,0.5933794466403162,0.8131347325660122,0.6860896886603828,0.60291927316056,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.4,0.6333705357142857,0.7684495599187542,0.6944019577852554,0.5338099493595472,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.45,0.6596404215747055,0.7203791469194313,0.6886731391585761,0.4804885314268692,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.5,0.6953824948311509,0.6831415030467163,0.6892076502732241,0.43223115877271373,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.55,0.7163498098859316,0.6377792823290453,0.6747851002865329,0.3917187965445338,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.6,0.7540834845735027,0.5626269465132024,0.6444358278402481,0.32826928805481087,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.65,0.7982551799345693,0.4955991875423155,0.6115288220551378,0.2731605600238308,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.7,0.8314028314028314,0.43737305348679756,0.5732031943212067,0.23145665773011617,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.75,0.8463949843260188,0.36560595802301965,0.5106382978723404,0.19005064045278522,1477,1880
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.8,0.8698347107438017,0.28503723764387273,0.4293727689954105,0.14417634792969913,1477,1880
