period,strategy_net,strategy_gross,stock_buy_hold,bond,cash,avg_stock_weight,turnover_sum,max_drawdown_inside_period
2013-12-31,0.22438042698665828,0.22601462257885396,0.2578453971333172,-0.04857394641600399,-0.0006549082203525236,0.8532539682539683,1.32,-0.08897347633416053
2014-12-31,0.2495799783120154,0.25039313202555147,0.2855233811627518,0.09927081958159278,-0.0008734384934265815,0.8505555555555556,0.6399999999999999,-0.14508384352417636
2015-12-31,0.4896044296245281,0.49747429345616867,0.6895154279361573,0.0078017554225160435,-0.001093011331091076,0.7969047619047619,5.28,-0.17071640531744303
2016-12-31,1.0644373278482782,1.079509446789575,2.2044248622307405,0.006686638666509648,0.001313463246966018,0.6303174603174602,7.319999999999999,-0.16232492946292054
2017-12-31,0.6424297690154106,0.6526748458391287,1.0432772978546687,0.022513878579465185,0.006781084861818609,0.5216733067729084,6.24,-0.08652797072193363
2018-12-31,-0.3623378391153118,-0.3576187483646518,-0.3959281016869848,0.022378122473401874,0.017262260655664274,0.7903585657370519,7.4,-0.5339003894510417
2019-12-31,0.5819592742761914,0.5969092227073354,0.8516446170953083,0.08164716321650123,0.020430794388423212,0.7078571428571429,9.440000000000001,-0.17414866371590865
2020-12-31,0.7830307416939037,0.7947423457080804,1.2750652524478694,0.08546432225604361,0.0035465273153534316,0.7086166007905137,6.52,-0.24283171830205197
2021-12-31,0.7995425781194783,0.8092542324858067,1.1869549188762094,-0.0407778240742549,-0.0008738043404479257,0.777857142857143,5.3999999999999995,-0.229151625822833
2022-12-31,-0.42322687548029636,-0.4171506499447234,-0.4959784847644728,-0.12980248597465271,0.014045140219331564,0.6998406374501993,10.6,-0.5143841503087881
2023-12-31,1.3037649864162653,1.3126113571853635,2.226667031296867,0.01919145378751619,0.04990816935793019,0.75576,3.8799999999999994,-0.16257372013240445
2024-12-31,1.531142566145646,1.541402865813581,2.0379227563289612,-0.006076743095205006,0.051815379032826625,0.7465873015873016,4.119999999999999,-0.17384176912891958
2025-12-31,0.24879743172579794,0.2550806456215222,0.3024950850794794,0.08385139936470898,0.04158500851055513,0.8194400000000001,4.999999999999999,-0.33882786913351215
2026-12-31,0.16329440300559028,0.16542522054613684,0.16655256531510698,-0.005333643136359978,0.01221573316666369,0.9002298850574711,1.8400000000000003,-0.1438148380755946
