feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
ma200_slope_60,0.015935513032008967,0.04136173621674579,0.02864862462437738,0.04136173621674579,-0.025426223184736824,False,downrisk,16,1,1
ma_gap_50_200,0.015447622209894546,0.04059096330853189,0.028019292759213218,0.04059096330853189,-0.02514334109863734,False,downrisk,20,2,2
ma_gap_60_120,0.014117472062704138,0.03758339739730664,0.025850434730005388,0.03758339739730664,-0.023465925334602497,False,downrisk,28,3,3
trend_slope_60,0.012978576463288009,0.03424499956001914,0.023611788011653576,0.03424499956001914,-0.02126642309673113,False,downrisk,36,4,4
price_ma_200_gap,0.01668517089828605,0.027909825568273622,0.022297498233279835,0.027909825568273622,-0.011224654669987573,False,downrisk,13,7,5
ma_gap_20_60,0.013647817540451855,0.030379721725755208,0.02201376963310353,0.030379721725755208,-0.016731904185303355,False,downrisk,32,6,6
return_120d,0.012702520398537644,0.031194414178967806,0.021948467288752726,0.031194414178967806,-0.01849189378043016,False,downrisk,38,5,7
price_ma_60_gap,0.0122029420283994,0.027659936143666207,0.019931439086032805,0.027659936143666207,-0.015456994115266806,False,downrisk,41,8,8
price_ma_120_gap,0.012957708494165368,0.026155369185652116,0.01955653883990874,0.026155369185652116,-0.013197660691486748,False,downrisk,37,13,9
trend_slope_20,0.01086096349769962,0.027617396133743654,0.019239179815721638,0.027617396133743654,-0.01675643263604403,False,downrisk,48,9,10
return_60d,0.011104339184063816,0.026793429471485233,0.018948884327774525,0.026793429471485233,-0.015689090287421416,False,downrisk,46,11,11
drawdown_120,0.01577400950492148,0.02155639912368076,0.01866520431430112,0.02155639912368076,-0.005782389618759279,False,downrisk,19,17,12
return_20d,0.010443671028042445,0.026319417739760407,0.018381544383901424,0.026319417739760407,-0.015875746711717962,False,downrisk,49,12,13
positive_return_ratio_60,0.01176064458403354,0.024123341929533696,0.01794199325678362,0.024123341929533696,-0.012362697345500157,False,downrisk,44,14,14
yang_zhang_vol_60,0.026571926241832976,0.00895779528394358,0.017764860762888277,0.026571926241832976,0.0176141309578894,False,stage1,2,38,15
drawdown_60,0.013506206340610203,0.021877731972260995,0.0176919691564356,0.021877731972260995,-0.008371525631650792,False,downrisk,33,16,16
large_down_day_ratio_20,0.007351679435321294,0.02741992818259082,0.017385803808956057,0.02741992818259082,-0.020068248747269528,False,downrisk,65,10,17
ewma_vol_60,0.027192810148126082,0.00704650495170449,0.017119657549915287,0.027192810148126082,0.02014630519642159,False,stage1,1,51,18
large_up_day_ratio_20,0.009468780033842897,0.022639211024800026,0.016053995529321463,0.022639211024800026,-0.01317043099095713,False,downrisk,54,15,19
atr_pct_14,0.023165999280189725,0.006940635036735844,0.015053317158462785,0.023165999280189725,0.01622536424345388,False,stage1,4,52,20
ma_gap_5_20,0.008816449713459218,0.02116050405042199,0.014988476881940604,0.02116050405042199,-0.012344054336962772,False,downrisk,56,18,21
price_ma_20_gap,0.012259613718722702,0.01761370315249204,0.014936658435607372,0.01761370315249204,-0.005354089433769339,False,downrisk,40,20,22
atr_pct_60,0.019960993113012852,0.008572318155923095,0.014266655634467974,0.019960993113012852,0.011388674957089758,False,stage1,6,40,23
parkinson_vol_20,0.021809560918665653,0.006672186375855562,0.014240873647260607,0.021809560918665653,0.01513737454281009,False,stage1,5,54,24
atr_pct_20,0.023221007396228194,0.0044124268148165455,0.01381671710552237,0.023221007396228194,0.01880858058141165,False,stage1,3,70,25
realized_vol_60,0.01951456964386688,0.007525976147745758,0.013520272895806318,0.01951456964386688,0.011988593496121122,False,stage1,9,48,26
drawdown_20,0.009635487151330929,0.017286761490700447,0.013461124321015688,0.017286761490700447,-0.007651274339369518,False,downrisk,51,21,27
parkinson_vol_60,0.018969652251793638,0.007450861420553848,0.013210256836173743,0.018969652251793638,0.01151879083123979,False,stage1,10,49,28
trend_slope_10,0.006851503967324571,0.019492160124213197,0.013171832045768883,0.019492160124213197,-0.012640656156888625,False,downrisk,67,19,29
atr_pct_10,0.01982221278058927,0.005518115576673815,0.012670164178631541,0.01982221278058927,0.014304097203915454,False,stage1,8,62,30
semi_vol_20,0.019893759900797805,0.005235273612007569,0.012564516756402687,0.019893759900797805,0.014658486288790237,False,stage1,7,67,31
trend_consistency_60,0.008229621911018585,0.01613210516933941,0.012180863540178999,0.01613210516933941,-0.007902483258320827,False,downrisk,59,22,32
garman_klass_vol_20,0.01857048617352308,0.005728495495312361,0.01214949083441772,0.01857048617352308,0.012841990678210718,False,stage1,11,59,33
atr_rank_252,0.01579210971755264,0.008506825741859255,0.012149467729705949,0.01579210971755264,0.0072852839756933855,False,stage1,18,41,34
positive_return_ratio_20,0.00822580856682122,0.015898294324023284,0.012062051445422252,0.015898294324023284,-0.007672485757202065,False,downrisk,60,23,35
ulcer_index_60,0.015235464965949104,0.008761263723381025,0.011998364344665065,0.015235464965949104,0.006474201242568079,False,stage1,22,39,36
realized_vol_20,0.014571366865326011,0.009361247170427642,0.011966307017876827,0.014571366865326011,0.005210119694898369,False,stage1,24,36,37
atr_ratio_20_60,0.013670331345363392,0.010138232496852875,0.011904281921108133,0.013670331345363392,0.003532098848510516,False,stage1,31,31,38
downside_vol_20,0.016242018174284206,0.007538102861057321,0.011890060517670763,0.016242018174284206,0.008703915313226885,False,stage1,15,47,39
price_position_60,0.009938137616570333,0.013657865955441374,0.011798001786005853,0.013657865955441374,-0.003719728338871041,False,downrisk,50,24,40
downside_vol_60,0.01582072099214808,0.007613910251560684,0.011717315621854381,0.01582072099214808,0.008206810740587395,False,stage1,17,45,41
