start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-24,2022-10-12,2023-05-24,-0.5709713548505887,375,221,0.7061702127659574,0.608989659778748,0.5267553270223055,HIGH_VOL
2018-09-27,2018-12-20,2020-05-18,-0.5339003894510417,411,58,0.7296116504854369,0.5542931614112039,0.5219369101046524,CUSTOM
2025-01-02,2025-04-02,2025-06-23,-0.33882786913351204,116,61,0.8988034188034185,0.5615237921816315,0.4690700332220037,CUSTOM
2021-02-11,2021-03-04,2021-04-08,-0.2291516258228331,38,14,0.9343589743589743,0.5218115451545837,0.3962575755950245,WATCH
2015-12-02,2016-02-04,2016-03-14,-0.19678517747341817,69,43,0.6914285714285715,0.6304342762668067,0.3739071747746831,CUSTOM
2024-06-14,2024-08-05,2024-08-15,-0.17384176912891935,42,34,0.6511627906976745,0.5702034802813618,0.4318609486494319,HIGH_VOL
2024-08-15,2024-09-04,2024-10-04,-0.17233064848299717,35,13,0.8400000000000002,0.7341364713487827,0.4940740689938327,CUSTOM
2015-03-18,2015-07-23,2015-08-06,-0.1707164053174436,98,88,0.9135353535353535,0.4225781694223901,0.4250709935265953,NORMAL
2025-10-27,2026-03-26,2026-04-15,-0.16986631092252336,116,103,0.8844444444444445,0.30899086763540384,0.5225535647830072,NORMAL
2023-08-29,2023-10-24,2023-11-08,-0.16257372013240445,50,39,0.8552941176470588,0.4382319329884084,0.47333095184630547,NORMAL
