score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1466,0.0517326007010985,0.021145975443383355,0.5346467681666802,0.682019099590723
"(0.1, 0.2]",425,0.1431763944971048,0.18823529411764706,0.6940330823018297,0.7395764705882352
"(0.2, 0.3]",298,0.24735174366866716,0.32550335570469796,0.1866978336897207,0.7345637583892618
"(0.3, 0.4]",248,0.34997515884030933,0.43548387096774194,0.556162162603399,0.715
"(0.4, 0.5]",321,0.44925762411603226,0.4672897196261682,0.034384320084345,0.8262305295950155
"(0.5, 0.6]",193,0.548879031577843,0.5233160621761658,2.404516824837493,0.869222797927461
"(0.6, 0.7]",177,0.6536786884021913,0.4632768361581921,0.009298662438572691,0.8724293785310735
"(0.7, 0.8]",204,0.7483948116052604,0.35294117647058826,-0.2605170707467346,0.913921568627451
"(0.8, 0.9]",25,0.8146843107852902,0.44,0.5574957336224904,0.9488
