hold_reason,count,pct,ann_return_strat,ann_return_bh,bh_gap,win_rate,ann_vol,sharpe,avg_stock_weight
not_rebalance_day,2235,0.6657730116175157,0.15663135800547878,0.21946578694310737,-0.06283442893762858,0.5659955257270693,0.11784583841569496,1.32912082523415,0.7043310961968681
no_trade_band,482,0.1435805778969318,0.06915544744347324,-0.012167085565788494,0.08132253300926173,0.558091286307054,0.12946870019365267,0.534148001331859,0.6734439834024897
strong_offensive_override,368,0.10962168602919273,0.501188596059801,0.5305805585294125,-0.02939196246961151,0.592391304347826,0.1690939923906494,2.963964532234416,0.9827173913043478
scheduled,160,0.04766160262138815,0.05287623567857391,0.03786440788212575,0.015011827796448163,0.53125,0.12901536656272994,0.40984447889673975,0.6932500000000001
emergency,45,0.013404825737265416,-0.08983161903269632,0.22260147136280573,-0.31243309039550204,0.5111111111111111,0.14512578420331448,-0.6189914461157805,0.48666666666666686
stale_offensive_decay,39,0.01161751563896336,0.3043310209429011,0.7738957822504982,-0.46956476130759706,0.5897435897435898,0.11247267043681636,2.7058219544441666,0.5825641025641027
no_trade_override_prob_high_vol_cross_0.70,27,0.00804289544235925,0.06276104931246662,-0.20597048891321357,0.2687315382256802,0.48148148148148145,0.20891990615085543,0.3004072252796656,0.6340740740740741
initial,1,0.0002978850163836759,-0.5642862888489798,-0.5642862888489798,0.0,0.0,,,1.0
