policy1_hold_reason,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
no_trade_band,70_85,NEUTRAL,1,2015-12-09,2015-12-09,0.67,0.62,0.62,0.6711445122957229,0.6268511724342088,0.7878378378378378,-0.9804904539925274,0.0,-0.9985996676472657,0.0,0.018109213654738276
no_trade_band,85_95,BEAR,14,2015-08-10,2026-03-10,0.7114285714285716,0.7085714285714287,0.5,0.7404205950243133,0.7231623522864801,0.8875215921051126,0.006694715658864592,-0.01941106293635908,0.008601841887800887,-0.03548060985197399,-0.0019071262289362956
no_trade_band,85_95,BULL,7,2019-08-14,2021-02-02,0.55,0.55,0.5499999999999999,0.8383986673184806,0.8276266311431532,0.9119425547996977,0.036388610253232256,-0.003404033949835683,0.06536164392375943,-0.00756450585948143,-0.02897303367052717
no_trade_band,85_95,NEUTRAL,4,2018-04-09,2020-11-20,0.5950000000000001,0.5700000000000001,0.5,0.8374951921403408,0.8122982703712838,0.9289021164021163,0.0005628375259847385,-0.0055159563002543655,6.527975488013205e-05,-0.010957554870834718,0.0004975577711046064
no_trade_band,95_100,BEAR,21,2015-08-21,2025-04-10,0.5038095238095238,0.4885714285714287,0.38,0.8241301041273845,0.8135143224020506,0.982776015646421,-0.00842769804710164,-0.12616712476280334,-0.022303709616494416,-0.2638914973071166,0.013876011569392777
no_trade_band,95_100,BULL,19,2020-02-27,2020-11-06,0.43,0.4300000000000001,0.43,0.9074341493217569,0.8932444456822689,0.9839877471456417,-0.03667435242421535,-0.08055326855743061,-0.10011328422174337,-0.18732727037660868,0.06343893179752802
no_trade_band,95_100,NEUTRAL,4,2019-06-04,2020-11-04,0.40499999999999997,0.38000000000000006,0.38,0.8349374420940877,0.8137237093947332,0.986111111111111,-0.0023578301910543997,-0.020321299247172853,0.0030731809453321546,-0.03582632985713652,-0.005431011136386554
no_trade_band,raw_fallback,BEAR,8,2013-01-16,2013-05-20,0.74,0.7400000000000001,0.4325,0.7717071603983641,0.7750145554903496,,-0.029268687940192106,-0.02671232560498893,-0.024596607471522924,-0.03381686538122641,-0.004672080468669182
no_trade_band,raw_fallback,BULL,36,2013-08-21,2014-12-26,0.7433333333333334,0.7433333333333334,0.7433333333333334,0.3876991906099849,0.39543902620515037,,-0.008466330564499303,-0.08463269280457286,0.0003622900596107481,-0.10481776007471999,-0.00882862062411005
no_trade_band,raw_fallback,NEUTRAL,1,2014-01-29,2014-01-29,0.82,0.8,0.74,0.5427662968635559,0.386276203906525,,0.5697645226969839,0.0,0.5115457003258734,0.0,0.058218822371110424
no_trade_override_high_vol_cross_up,70_85,BEAR,4,2016-02-09,2022-11-25,0.83,0.83,0.62,0.7684568941593171,0.7109953859657228,0.8154761904761905,0.005482110740506307,-0.019296206819686135,0.005617450735982299,-0.021148144501776156,-0.00013533999547599151
no_trade_override_high_vol_cross_up,85_95,BEAR,4,2015-08-06,2022-11-03,0.78,0.78,0.5,0.7799750126898289,0.7102435281549864,0.9219075370491909,0.0020998029029197784,-0.019726435607083537,0.0029107105379735376,-0.02539893104233537,-0.0008109076350537592
no_trade_override_high_vol_cross_up,85_95,BULL,3,2018-04-04,2021-01-29,0.55,0.55,0.55,0.7915821065505346,0.7115458721994482,0.8844797178130511,0.00236313869788618,0.0,0.004957542252466585,0.0,-0.0025944035545804045
no_trade_override_high_vol_cross_up,85_95,NEUTRAL,1,2018-04-06,2018-04-06,0.5,0.5,0.5,0.7482907921075821,0.7118294428025209,0.8928571428571429,7.920047297699336,0.0,108.7334124528795,0.0,-100.81336515518016
no_trade_override_high_vol_cross_up,95_100,BEAR,1,2025-04-04,2025-04-04,0.66,0.66,0.38,0.8264865338802339,0.7300861156350896,0.9854497354497355,-0.9998347603288433,0.0,-0.9999974455191014,0.0,0.0001626851902580828
no_trade_override_high_vol_cross_up,95_100,BULL,3,2020-02-25,2020-09-04,0.43,0.43,0.43,0.8823311318953833,0.7365200167266819,0.9977954144620811,-0.02996918709098062,-0.006162312076311682,-0.08214028247224658,-0.01642762847540935,0.052171095381265964
no_trade_override_high_vol_cross_up,95_100,NEUTRAL,1,2019-05-31,2019-05-31,0.38,0.38,0.38,0.7897890150547028,0.7081277506872287,0.9841269841269841,21.1739583903841,0.0,8555.119039814048,0.0,-8533.945081423664
no_trade_override_high_vol_cross_up,raw_fallback,BEAR,2,2013-03-05,2013-04-23,0.7,0.7,0.52,0.772768783569336,0.7101158624218484,,0.09041170406413057,0.0,0.14929904521749648,0.0,-0.05888734115336591
no_trade_override_major_trend_flip,00_30,BEAR,1,2018-02-02,2018-02-02,0.78,0.78,0.72,0.2949272230267525,0.4257905398606539,0.13227513227513227,2552.5363987647265,0.0,30253.127434553724,0.0,-27700.591035789
no_trade_override_major_trend_flip,50_70,BEAR,1,2025-02-07,2025-02-07,0.7,0.7,0.72,0.4885026931762696,0.4756460468009649,0.6904761904761905,37.87447080667923,0.0,229.9980566910882,0.0,-192.12358588440898
no_trade_override_major_trend_flip,70_85,BEAR,2,2015-12-11,2026-01-15,0.62,0.62,0.62,0.5686159186065197,0.5523771779975997,0.777727862633523,-0.003416469061030991,-0.02250292486926664,-0.005236950161329523,-0.03455564430294322,0.0018204811002985322
no_trade_override_major_trend_flip,70_85,BULL,1,2018-05-02,2018-05-02,0.82,0.82,0.67,0.6536227822303773,0.7096195943507843,0.7976190476190477,2880.76006938296,0.0,16280.729634053685,0.0,-13399.969564670726
no_trade_override_major_trend_flip,85_95,BEAR,2,2018-04-20,2026-02-12,0.64,0.64,0.5,0.7164650335907936,0.540772862380895,0.921957671957672,0.0005327920773201544,0.0,0.002197714410193674,0.0,-0.0016649223328735197
no_trade_override_major_trend_flip,85_95,BULL,1,2020-11-24,2020-11-24,0.5500000000000002,0.5500000000000002,0.55,0.9109030306339264,0.9108754594842624,0.9404761904761905,1.4414782250071076,0.0,2.3645966470960826,0.0,-0.923118422088975
not_rebalance_day,00_30,BEAR,3,2018-02-05,2021-10-04,0.82,0.7600000000000001,0.7200000000000001,0.3071741469204426,0.34943869492261487,0.15255731922398588,-0.00901650892652861,-0.021345281662110027,-0.011746991222425174,-0.027516309577303666,0.0027304822958965635
not_rebalance_day,00_30,BULL,542,2015-03-02,2026-02-06,0.8796125461254612,0.9012546125461257,0.9000000000000002,0.28948999709858664,0.30615166465359067,0.14568515189109077,0.04606607687629083,-0.12017425651973312,0.052175403010652266,-0.13796093976494728,-0.006109326134361437
not_rebalance_day,00_30,NEUTRAL,6,2019-06-17,2026-02-03,0.8616666666666667,0.8400000000000002,0.7800000000000001,0.30811613698800405,0.3845576557730295,0.2014991181657848,0.004528909319064356,-0.003084974174004218,0.005066278700373905,-0.004356343771490634,-0.0005373693813095493
not_rebalance_day,30_50,BEAR,6,2016-05-26,2026-01-23,0.7066666666666667,0.8400000000000002,0.7199999999999999,0.4068335772802432,0.4987856014790182,0.42195767195767203,0.001971323436921857,-0.014597718380160996,0.0025749939858927817,-0.02257177608500971,-0.0006036705489709249
not_rebalance_day,30_50,BULL,274,2015-02-02,2026-05-07,0.8455474452554744,0.856824817518248,0.8499999999999999,0.4184488202642351,0.4204256502642881,0.4037929731697976,-0.01482891019203747,-0.2446438858263411,-0.017539186501666304,-0.2854671176606832,0.002710276309628834
not_rebalance_day,30_50,NEUTRAL,9,2016-11-30,2021-06-03,0.9166666666666666,0.9199999999999999,0.78,0.4694354070557488,0.4980442497068711,0.40740740740740733,0.001208665386672081,-0.025125339412696235,0.0004566081558625701,-0.02674166099260611,0.0007520572308095108
not_rebalance_day,50_70,BEAR,39,2016-02-17,2026-01-21,0.7743589743589743,0.6999999999999998,0.7199999999999998,0.6149682837036939,0.6591376930314785,0.6416022249355583,0.01192829876623791,-0.07147409891058976,0.01513034551488257,-0.07968487313673445,-0.00320204674864466
not_rebalance_day,50_70,BULL,271,2015-01-13,2026-04-30,0.7899261992619926,0.7812177121771217,0.7699999999999999,0.5097731394411454,0.4949872716869688,0.5960020839416943,0.02594118886523966,-0.18237520798147977,0.028451900630892535,-0.24864424274232233,-0.0025107117656528732
not_rebalance_day,50_70,NEUTRAL,29,2015-01-21,2026-04-21,0.8527586206896551,0.8089655172413792,0.7199999999999999,0.5475930463651132,0.5162777245117137,0.6190190977215105,0.007353973861246921,-0.06693694340500267,0.0067927149897293315,-0.08273298505547688,0.0005612588715175892
not_rebalance_day,70_85,BEAR,82,2015-09-24,2026-02-23,0.8123170731707317,0.8939024390243904,0.62,0.7230444247584519,0.735724019011167,0.7919882737639532,0.01667355092060485,-0.13549132422035026,0.022351425949697967,-0.15832713365329454,-0.005677875029093116
not_rebalance_day,70_85,BULL,166,2015-01-02,2026-04-27,0.7101204819277109,0.675,0.67,0.6193800763642213,0.5927345546930445,0.7624560311935951,-0.00041680441180236283,-0.20968266213618914,-0.000933635153844925,-0.2572977569145629,0.0005168307420425622
not_rebalance_day,70_85,NEUTRAL,8,2017-06-29,2025-02-11,0.7312500000000001,0.6925,0.62,0.6251730231568218,0.5771090634832157,0.783234126984127,0.011029109010744165,-0.003967408944110962,0.012238590061326216,-0.009718046075704811,-0.0012094810505820508
not_rebalance_day,85_95,BEAR,135,2015-08-07,2026-03-18,0.7129629629629629,0.6866666666666668,0.5,0.7605805345707469,0.7499223567065134,0.8973042055377357,-0.0036171920383902822,-0.12067838953536336,-0.017752452610768965,-0.23588556690100426,0.014135260572378683
not_rebalance_day,85_95,BULL,57,2015-01-07,2024-08-07,0.6122807017543861,0.554561403508772,0.5499999999999999,0.7434892517694255,0.68602144874208,0.8902150730760718,0.009706225199435758,-0.050491679451535876,0.018856016984285073,-0.07462534393205111,-0.009149791784849315
not_rebalance_day,85_95,NEUTRAL,12,2016-04-28,2026-03-02,0.5308333333333334,0.5,0.5,0.7961720749735833,0.7504828164603925,0.9225088183421516,0.0024424796937017046,-0.02011029643314144,0.004636092507823708,-0.038097045862720225,-0.0021936128141220035
not_rebalance_day,95_100,BEAR,46,2015-09-21,2025-05-27,0.535,0.4995652173913043,0.37999999999999995,0.8271065640060797,0.807374287700573,0.9823571400498675,0.020276895830173558,-0.04294668616414854,0.0413748546240007,-0.07066121918076029,-0.021097958793827143
not_rebalance_day,95_100,BULL,34,2019-05-30,2020-11-12,0.4335294117647059,0.43000000000000005,0.43,0.8931604273178998,0.8761469219261389,0.9823373793962029,0.018718217466464626,-0.04225473435165861,0.03010927771099481,-0.10741663412113645,-0.011391060244530182
not_rebalance_day,95_100,NEUTRAL,2,2016-05-03,2020-11-09,0.405,0.38000000000000006,0.38,0.8645992666482925,0.8369790333790008,0.9708994708994709,0.0029028906227532847,0.0,0.005731559097000627,0.0,-0.0028286684742473422
not_rebalance_day,raw_fallback,BEAR,64,2013-01-03,2013-05-17,0.7284375,0.718125,0.45749999999999996,0.759204274090007,0.7607150165885539,,-0.1468440127766084,-0.13874989155379924,-0.16453629904811418,-0.17345287533885945,0.017692286271505764
not_rebalance_day,raw_fallback,BULL,239,2013-05-23,2014-12-31,0.7388284518828451,0.7386610878661086,0.7307112970711296,0.4150111922815006,0.4147856348184873,,0.21710880215901662,-0.07353716257328069,0.2596026051546507,-0.09208860503709515,-0.0424938029956341
not_rebalance_day,raw_fallback,NEUTRAL,4,2013-05-21,2014-04-23,0.8550000000000001,0.79,0.6,0.617799099162221,0.5767755063269652,,0.013813792458400531,-0.0017034931146062693,0.0152357251914772,-0.0019375267127337281,-0.0014219327330766696
scheduled,00_30,BULL,17,2015-03-04,2024-05-21,0.9035294117647059,0.9035294117647059,0.9,0.27211336809046127,0.34462276500618316,0.12976976697240228,-0.007914117327630033,-0.07563048262158956,-0.008010479337124177,-0.07985145208435662,9.63620094941442e-05
scheduled,00_30,NEUTRAL,2,2021-06-04,2024-01-04,0.81,0.81,0.78,0.31884923577308655,0.35236763043700536,0.2056878306878307,0.009576130832641638,0.0,0.011885421982522848,0.0,-0.0023092911498812096
scheduled,30_50,BULL,31,2015-02-03,2026-05-06,0.8712903225806455,0.8712903225806455,0.8500000000000004,0.43972460983260986,0.4700167232278779,0.42750554702167604,-0.002247771005909005,-0.07010593017500544,-0.0019519230855254976,-0.07628043496494252,-0.0002958479203835074
scheduled,30_50,NEUTRAL,1,2019-03-01,2019-03-01,0.86,0.86,0.78,0.4540992215275764,0.4837475053916854,0.44841269841269843,-0.36285255741499145,0.0,-0.3680822039940175,0.0,0.005229646579026026
scheduled,50_70,BEAR,9,2016-05-25,2023-01-12,0.7,0.7,0.72,0.5929439961910248,0.6725343285731602,0.5983245149911816,0.0033905269925043058,-0.0504376589805573,0.005159507351074177,-0.07334692682395627,-0.0017689803585698716
scheduled,50_70,BULL,38,2015-02-10,2026-04-22,0.7794736842105262,0.7794736842105262,0.7699999999999999,0.5152990614897327,0.4944417004710096,0.5948850827879816,-0.0038351716988593854,-0.09141203401787312,-0.0038210581859313697,-0.11364061835484518,-1.4113512928015659e-05
scheduled,50_70,NEUTRAL,4,2021-05-13,2026-02-09,0.7749999999999999,0.7749999999999999,0.72,0.4866868663579226,0.4391341508347027,0.5522486772486772,-0.0033915557372843352,-0.01420544219475317,-0.003748430767737676,-0.020267679150771767,0.0003568750304533408
scheduled,70_85,BEAR,15,2015-10-06,2026-01-16,0.8626666666666666,0.8626666666666666,0.6199999999999999,0.6947170834740004,0.6937516427559074,0.7678566953617249,-0.009825651460427465,-0.10451782382289676,-0.009049248238395702,-0.10609593847246401,-0.0007764032220317629
scheduled,70_85,BULL,26,2015-01-05,2026-01-09,0.6815384615384618,0.6815384615384618,0.6700000000000002,0.6395947094147023,0.6121384479338667,0.7789344285322437,0.008903754005397113,-0.027729279434675513,0.013521249805567903,-0.03863531316798452,-0.00461749580017079
scheduled,70_85,NEUTRAL,3,2018-03-23,2026-02-24,0.62,0.62,0.62,0.5199531421065331,0.5022787294732298,0.7380952380952381,-0.0021595333518147353,-0.0024596816497559626,-0.004038283977281343,-0.006078614308206665,0.0018787506254666075
scheduled,85_95,BEAR,18,2015-08-24,2026-03-17,0.6744444444444445,0.6744444444444445,0.5,0.7661185802684891,0.7668910542562829,0.8983761227280473,0.00434915853214024,-0.05741284836937455,0.009783094025338501,-0.09039447361160269,-0.005433935493198261
scheduled,85_95,BULL,10,2015-11-17,2024-08-09,0.55,0.55,0.55,0.7291597273945809,0.6740987216371438,0.892790184272943,-0.0018328291840525868,-0.05480002644586046,-0.004068106292194673,-0.09951122084523889,0.0022352771081420864
scheduled,85_95,NEUTRAL,3,2016-04-27,2026-03-03,0.5,0.5,0.5,0.7021111771464348,0.6201577091833371,0.9091710758377425,-0.00027916447701781255,-0.005475275121393786,-0.00011678152265670594,-0.008494547048829904,-0.0001623829543611066
scheduled,95_100,BEAR,4,2015-09-22,2025-04-08,0.665,0.665,0.38,0.8065544284880162,0.7821497606236354,0.976150349515313,-0.0033591460615024493,-0.035456354612112495,-0.0035814390883832647,-0.0423938616432078,0.00022229302688081543
scheduled,raw_fallback,BEAR,8,2013-01-09,2013-04-29,0.7150000000000001,0.7150000000000001,0.47,0.7656455658376218,0.7521855580139569,,-0.056530103605055504,-0.030641560041911542,-0.11158322694102307,-0.05052803100518133,0.05505312333596757
scheduled,raw_fallback,BULL,24,2013-05-28,2014-12-11,0.725,0.725,0.7066666666666667,0.4351604588329792,0.44733375923288926,,-0.003790941720693053,-0.027833651818146787,-0.012849589415591667,-0.04382527701645833,0.009058647694898614
strong_offensive_override,00_30,BEAR,55,2015-07-07,2024-05-09,0.9047272727272726,0.9047272727272726,0.7199999999999998,0.28030368199402633,0.30984416110073576,0.1572331114327945,0.009453935483846987,-0.07442865042631186,0.010427913533726851,-0.07884186353918998,-0.0009739780498798645
strong_offensive_override,00_30,BULL,114,2015-05-20,2025-02-25,1.0,1.0,0.9000000000000004,0.2945549995360668,0.3264077425583012,0.1467805243342715,0.018166459636456356,-0.08923589846257474,0.018283033408414084,-0.08890370106482848,-0.00011657377195772867
strong_offensive_override,00_30,NEUTRAL,33,2015-06-29,2024-05-03,0.9672727272727273,0.9672727272727273,0.78,0.29175067670417554,0.32240478344916507,0.15779102692672559,0.012946987586840875,-0.024901370994904526,0.013716318373602654,-0.02605570048007322,-0.0007693307867617794
strong_offensive_override,30_50,BEAR,96,2015-07-08,2026-01-30,0.9654166666666667,0.9654166666666667,0.7199999999999999,0.4269550290734818,0.4497117175632665,0.41218559511723346,0.02115455248080167,-0.14602403134377295,0.022740348749960226,-0.15466001153323627,-0.001585796269158557
strong_offensive_override,30_50,BULL,32,2015-05-18,2025-08-08,1.0,1.0,0.8500000000000001,0.42160540600307284,0.4495939205323417,0.3821997279164934,-0.00040323143318832244,-0.049080808389093566,-0.0003604426331192956,-0.04883391560421857,-4.2788800069026856e-05
strong_offensive_override,30_50,NEUTRAL,25,2015-07-13,2025-02-27,0.9952000000000001,0.9952000000000001,0.78,0.4330024971365929,0.4797451906400712,0.40195092280131656,0.009502242640313296,-0.04168916058193939,0.009607730325206676,-0.04168916058193939,-0.00010548768489337945
strong_offensive_override,50_70,BEAR,83,2015-07-22,2025-06-30,0.9893975903614461,0.9893975903614461,0.7199999999999998,0.5117085227495936,0.5096213360800409,0.5873338000288855,0.015888955669855598,-0.07471106835697572,0.01615239392417145,-0.0762538880280017,-0.0002634382543158509
strong_offensive_override,50_70,BULL,46,2015-01-22,2026-04-15,0.9995652173913044,0.9995652173913044,0.7700000000000004,0.5021070043677869,0.5097626967137859,0.5986721386400667,-0.006363198253080626,-0.17448616698883246,-0.006264413346900755,-0.1739223232805973,-9.878490617987179e-05
strong_offensive_override,50_70,NEUTRAL,31,2015-01-27,2026-04-16,0.994193548387097,0.994193548387097,0.7199999999999998,0.5148198685819104,0.5118728721616743,0.6112181725084951,0.014421026919909874,-0.06779016390037185,0.014682804066647792,-0.06800216995472863,-0.0002617771467379182
strong_offensive_override,70_85,BEAR,64,2015-07-27,2026-04-14,0.97875,0.97875,0.62,0.61630078968592,0.5872748515112087,0.7788929934118289,-0.004277198703953822,-0.130732297338639,-0.004279302736788337,-0.1377441509679137,2.1040328345156567e-06
strong_offensive_override,70_85,BULL,12,2015-05-06,2025-07-17,0.9766666666666666,0.9766666666666666,0.67,0.609962341313561,0.5635392204918105,0.7569503271677126,0.007796423564288668,-0.013591990413692745,0.008065277813704474,-0.013712486323657624,-0.0002688542494158064
strong_offensive_override,70_85,NEUTRAL,5,2015-05-12,2026-04-09,1.0,1.0,0.62,0.5811740803718567,0.5834511198044134,0.752016470819169,-0.0005425949496333793,-0.02856926487550926,-0.0005129713042383299,-0.028255078073908924,-2.962364539504936e-05
strong_offensive_override,85_95,BEAR,24,2015-08-03,2026-04-08,0.8983333333333333,0.8983333333333333,0.5,0.6788830511892835,0.6270143356979013,0.8822476674331182,-0.0054272974399182106,-0.14706127152852955,-0.005700435139966209,-0.16400932074682295,0.0002731377000479984
strong_offensive_override,85_95,BULL,1,2018-11-01,2018-11-01,0.9900000000000001,0.9900000000000001,0.55,0.6802782177925111,0.6659591239920252,0.876984126984127,-0.9993565202844868,0.0,-0.999295026714045,0.0,-6.149357044182846e-05
strong_offensive_override,85_95,NEUTRAL,1,2018-11-02,2018-11-02,0.94,0.94,0.5,0.7153477340936661,0.6783062765174355,0.8981481481481481,11.342598960486168,0.0,14.037048391951773,0.0,-2.694449431465605
strong_offensive_override,raw_fallback,BEAR,66,2013-02-27,2014-04-17,0.9830303030303029,0.9830303030303029,0.6624242424242426,0.5009534544339687,0.5177480431355078,,0.07745501693054546,-0.15609576893870336,0.07473596204080568,-0.16183514847932134,0.0027190548897397804
strong_offensive_override,raw_fallback,BULL,25,2013-06-05,2014-04-21,0.992,0.992,0.688,0.4928764343857766,0.48408798067138475,,0.01069444950198517,-0.06494070979310784,0.011649550384561058,-0.06494070979310762,-0.0009551008825758878
strong_offensive_override,raw_fallback,NEUTRAL,26,2013-06-11,2014-04-16,0.996923076923077,0.996923076923077,0.6961538461538459,0.4771847718037092,0.46129170033821537,,0.026570066477558996,-0.06137102998364574,0.02704325149968234,-0.06137102998364552,-0.0004731850221233458
