period,strategy_net,strategy_gross,stock_buy_hold,bond,cash,avg_stock_weight,turnover_sum,max_drawdown_inside_period
2013-12-31,0.04596228947031311,0.05152072628891746,0.023003607885973,-0.048573745031889826,-0.0006548050089706381,0.8170634920634922,5.32,-0.21383409771078166
2014-12-31,0.3545898666220355,0.36018288406831656,0.40375233184070436,0.09927108229442627,-0.0008737488271514104,0.8002380952380952,4.12,-0.08339675662870072
2015-12-31,0.017842656995563422,0.025351345159541516,-0.016847111652524505,0.007800556806185854,-0.0010924942591029607,0.7825396825396825,7.36,-0.19892004800593988
2016-12-31,0.1318626365286748,0.14015807360722765,0.15472101132635951,0.006687006741121104,0.0013134631108602246,0.7476984126984126,7.28,-0.1494143400037995
2017-12-31,0.41820178804883135,0.42346232658638905,0.5083570787222589,0.02251388265446508,0.006780773713537691,0.8026294820717133,3.7199999999999998,-0.07048888497253047
2018-12-31,-0.12145782751520018,-0.1148957213154348,-0.16202310550957832,0.022378922998232742,0.01726216141905268,0.7529880478087648,7.4,-0.31488153204578007
2019-12-31,0.760303203445565,0.7727800700925165,1.1232069102138986,0.08164676746037958,0.020430901622506603,0.7478571428571429,7.079999999999999,-0.12519469916328063
2020-12-31,0.5013836089521628,0.5094704300241875,0.7771094616227696,0.08546406163024334,0.0035470231077359138,0.5656126482213439,5.3999999999999995,-0.14460365425048627
2021-12-31,0.3919669702874984,0.4004502161671635,0.38010708143281136,-0.04077811900845796,-0.0008745934260450117,0.7877777777777779,6.080000000000001,-0.10659371848033217
2022-12-31,-0.2457263836897663,-0.2402138416253209,-0.29274705116752586,-0.12980221841298134,0.014045838435232438,0.8183266932270916,7.279999999999999,-0.2634537166327757
2023-12-31,0.40470176822461235,0.40845731150766995,0.4662861318260936,0.019191542121556493,0.04990777009105862,0.8673600000000001,2.6799999999999997,-0.13521370573182012
2024-12-31,0.2597696114879684,0.26331006979323934,0.3272846293481877,-0.006076829239226478,0.05181548140254755,0.8356349206349208,2.8,-0.14972882694414535
2025-12-31,0.023134683126767808,0.028473525435075864,0.10317530930570684,0.08385131216410735,0.04158501217784405,0.8233600000000001,5.2,-0.2897822247725689
2026-12-31,0.11092082034530004,0.11386337109245104,0.09714797568106048,-0.005333563111081685,0.012215818867788775,0.8354022988505745,2.64,-0.09048906614083341
