score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1246,0.05970154698556569,0.012038523274478331,0.11521630965694074,0.7108667736757626
"(0.1, 0.2]",458,0.14021677349821746,0.185589519650655,0.30455260889977387,0.697947598253275
"(0.2, 0.3]",234,0.2482525920941367,0.18803418803418803,-0.040879639125912526,0.6758974358974358
"(0.3, 0.4]",233,0.35332950025810045,0.34334763948497854,0.6817030047837864,0.7890128755364808
"(0.4, 0.5]",188,0.44901876325665224,0.3670212765957447,-0.18124249977149476,0.8768085106382978
"(0.5, 0.6]",216,0.5483180205004112,0.4444444444444444,0.7325714553272202,0.9014814814814817
"(0.6, 0.7]",274,0.6532696175112488,0.48905109489051096,0.3289866022820842,0.9085401459854014
"(0.7, 0.8]",408,0.7456598694256539,0.553921568627451,0.14869921744403403,0.9187254901960785
"(0.8, 0.9]",100,0.827360059937572,0.57,0.31761160570339886,0.9431999999999999
