start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2018-10-01,2018-12-31,2019-10-02,-0.31488153204578084,252,62,0.7630830039525692,0.5368462826583439,0.4905838199651805,CUSTOM
2024-12-23,2025-04-04,2025-11-21,-0.3130835949662858,229,69,0.8288695652173912,0.5133786330106811,0.4459479783636082,WATCH
2022-03-25,2022-12-29,2023-05-30,-0.26345371663277595,295,192,0.8255405405405406,0.564007451237591,0.4847696178511427,CUSTOM
2015-07-16,2016-06-23,2017-01-30,-0.2298260676758792,388,237,0.7557840616966579,0.5767776212594934,0.5031809778187865,WATCH
2013-01-02,2013-06-25,2013-08-14,-0.21383409771078166,155,120,0.8657692307692307,0.6788605790655973,0.5421151810131931,WATCH
2023-12-12,2024-04-17,2024-06-03,-0.1536463025694692,118,86,0.941848739495798,0.3059384840777281,0.42495541721077496,NORMAL
2021-12-08,2022-03-10,2022-03-25,-0.15042677690147266,74,63,0.7474666666666667,0.5484636453649514,0.5159191281144305,WATCH
2020-02-10,2020-03-19,2020-05-01,-0.1446036542504865,57,27,0.5955172413793103,0.6797482333392787,0.49241524055050234,RISK_OFF
2023-07-27,2023-10-24,2023-12-01,-0.13521370573182012,89,62,0.9535555555555555,0.33612078241196025,0.4742090681078238,NORMAL
2020-08-28,2021-03-04,2021-04-09,-0.11658055662696953,153,128,0.47051948051948056,0.7992255324078534,0.4890600915589445,RISK_OFF
