allocation_regime,count,pct,ann_return_est,ann_vol_est,mean_daily_return,win_rate,avg_stock_weight,avg_bond_weight,avg_cash_weight,avg_turnover,annual_turnover_est,rebalance_ratio,emergency_rebalance_ratio,avg_prob_high_vol,avg_prob_down_risk,actual_high_vol_rate,actual_down_high_vol_rate
CUSTOM,1819,0.5418528448019064,0.06559360005204695,0.09954933603380248,0.0002718853386025079,0.5651456844420011,0.7775590984057175,0.1445865860362837,0.0778543155579989,0.0,0.0,0.19076415612974162,0.028587135788894998,0.36518033681811557,0.46451735688252954,0.3342495876855415,0.1858163826278175
NORMAL,613,0.18260351504319333,0.039303590762282514,0.09818845396892782,0.00017212755865527696,0.5203915171288744,0.799510603588907,0.13031810766721047,0.07017128874388255,0.05722675367047308,14.421141924959215,0.46166394779771613,0.0,0.4004122429673851,0.4746841740638205,0.31158238172920066,0.19086460032626426
WATCH,455,0.13553768245457254,0.2622431594168746,0.10296171430127019,0.0009455465098126762,0.5648351648351648,0.6671648351648349,0.21634285714285723,0.11649230769230766,0.06092307692307691,15.352615384615381,0.34945054945054943,0.0,0.5849284756060027,0.5080818830249505,0.4967032967032967,0.2
RISK_OFF,302,0.08996127494787012,0.1897732536252288,0.10430846504073507,0.000711230342060782,0.5629139072847682,0.338609271523179,0.4299039735099338,0.23148675496688745,0.08794701986754967,22.162649006622516,0.38741721854304634,0.2152317880794702,0.8677068464078749,0.46387164665185554,0.8807947019867549,0.3841059602649007
HIGH_VOL,151,0.04498063747393506,0.17223482303978876,0.07230377450613987,0.0006411140319411207,0.6291390728476821,0.52,0.31200000000000006,0.16799999999999993,0.0,0.0,0.1390728476821192,0.0,0.6853208039868628,0.5231289960755374,0.4304635761589404,0.16556291390728478
EXTREME_RISK,17,0.00506404527852249,-0.2288572799785754,0.12287926636256277,-0.0010024557574312115,0.4117647058823529,0.3000000000000001,0.45499999999999996,0.245,0.2399999999999998,60.47999999999995,1.0,0.5294117647058824,0.8724246741060361,0.4435616844474177,0.9411764705882353,0.35294117647058826
