score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1395,0.06192608550161029,0.03512544802867384,0.08809907563417907,0.7619068100358424
"(0.1, 0.2]",603,0.14228952472155437,0.13266998341625208,0.06299466895791972,0.7309121061359868
"(0.2, 0.3]",277,0.24522826932176567,0.33574007220216606,0.1371414913783553,0.691985559566787
"(0.3, 0.4]",217,0.3465892830711108,0.3686635944700461,0.19716678430191958,0.6846082949308756
"(0.4, 0.5]",177,0.4488075477027264,0.2768361581920904,-0.18491686234898674,0.8027118644067796
"(0.5, 0.6]",164,0.5489930598651244,0.3597560975609756,-0.0446741164127743,0.7392682926829267
"(0.6, 0.7]",209,0.6459151248000307,0.5933014354066986,0.48983874059825894,0.6135885167464116
"(0.7, 0.8]",216,0.7450509501357195,0.5277777777777778,0.20320694339002188,0.5268518518518518
"(0.8, 0.9]",99,0.8257399103651442,0.6666666666666666,0.08801594229684562,0.4517171717171717
