hold_reason,count,pct,ann_return_strat,ann_return_bh,bh_gap,win_rate,ann_vol,sharpe,avg_stock_weight
not_rebalance_day,2349,0.6997319034852547,0.1008759535231245,0.15442470049389412,-0.05354874697076961,0.5679012345679012,0.09556227031830643,1.055604405244024,0.706215410813112
no_trade_band,521,0.15519809353589514,0.04331929372247978,0.08451434397313262,-0.04119505025065284,0.5604606525911708,0.0984094299372222,0.4401945397927234,0.664721689059501
strong_offensive_override,223,0.06642835865355973,0.42109319256107014,0.4519692332615264,-0.030876040700456242,0.5426008968609866,0.1246235584516899,3.3789212713285357,0.981883408071749
scheduled,168,0.050044682752457555,-0.10855833991687702,-0.12416620244051735,0.015607862523640326,0.48214285714285715,0.09829375256420787,-1.1044276679330567,0.6927380952380953
stale_offensive_decay,40,0.011915400655347037,-0.2304027111675646,-0.1701923315101017,-0.0602103796574629,0.425,0.1162192331964252,-1.9824834911632474,0.575
emergency,31,0.009234435507893953,0.32761323899450834,0.3009753933240118,0.02663784567049654,0.5161290322580645,0.125536890395083,2.6096969421774063,0.45870967741935487
no_trade_override_prob_high_vol_cross_0.70,24,0.0071492403932082215,0.5836090879169393,1.7630409652536998,-1.1794318773367605,0.5833333333333334,0.13574155447413905,4.299413618606573,0.6366666666666667
initial,1,0.0002978850163836759,1.6205718885209248,2.0170862151394693,-0.39651432661854447,1.0,,,0.86
