asset_class,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
sector_etf,00_30,BEAR,1,2025-02-25,2025-02-25,0.68,0.68,0.68,0.2487349987030029,0.3936993510823662,0.07671957671957672,-0.999965420278724,0.0,-0.9999997280771793,0.0,3.4307798455257554e-05
sector_etf,00_30,BULL,627,2016-10-10,2026-05-07,0.9134928229665074,0.9249122807017545,0.9200000000000003,0.2825021950121036,0.3116650420225939,0.16139886753921842,0.136237269278781,-0.1440392735361513,0.1496493073202343,-0.1545215993988921,-0.0134120380414533
sector_etf,00_30,NEUTRAL,12,2021-10-14,2025-02-26,0.9666666666666667,0.98,0.7799999999999999,0.32745775332053506,0.40487886311192406,0.1951058201058201,0.007256787288193678,-0.044811727226430675,0.008564014543721132,-0.044811727226430675,-0.0013072272555274544
sector_etf,30_50,BEAR,45,2022-07-28,2025-05-22,0.9691111111111113,0.9688888888888889,0.68,0.5065884280204774,0.5481645590756214,0.43500881834215177,0.0007325584986150879,-0.13674309558468967,0.007531348896689716,-0.13261056582593744,-0.006798790398074628
sector_etf,30_50,BULL,561,2015-02-25,2026-05-04,0.9069875222816398,0.9124420677361855,0.9000000000000001,0.38764679454625606,0.3981548379081204,0.39731255701275103,0.00019194343603401443,-0.35766180090169586,0.002470662514981292,-0.37640203118257276,-0.0022787190789472778
sector_etf,30_50,NEUTRAL,22,2018-08-24,2025-05-23,0.9818181818181819,0.9600000000000001,0.78,0.44003396823324936,0.49442403222987025,0.3947811447811448,0.009393658589857745,-0.0824729173018951,0.009020250358324766,-0.08479582824639864,0.000373408231532979
sector_etf,50_70,BEAR,108,2018-06-28,2025-05-09,0.9050925925925924,0.964074074074074,0.6800000000000002,0.6383138860265413,0.6428437148174057,0.6196600039192632,0.054471777389107245,-0.1253080438712576,0.05360986114303867,-0.15758228098686788,0.0008619162460685725
sector_etf,50_70,BULL,441,2015-02-20,2026-04-06,0.8311564625850341,0.8291609977324265,0.8,0.5125649680736181,0.5057529020039193,0.5993742126391518,0.01224572766918497,-0.2920185142641445,0.013948686905604468,-0.34881392271610245,-0.001702959236419499
sector_etf,50_70,NEUTRAL,43,2016-05-18,2025-05-30,0.9272093023255813,0.9604651162790697,0.7199999999999999,0.5930966540477997,0.5894529077946592,0.6157868832287436,0.015630215678369197,-0.06402187623909916,0.013604574075707143,-0.07935055101946242,0.002025641602662054
sector_etf,70_85,BEAR,131,2016-01-06,2025-05-06,0.5983206106870229,0.5670229007633586,0.62,0.7678768285358226,0.7639326041187919,0.7807060058968455,0.002428618010752892,-0.15953437235402235,0.006814433333832914,-0.21494941722765404,-0.004385815323080022
sector_etf,70_85,BULL,285,2015-02-12,2026-03-25,0.7446315789473685,0.7258245614035089,0.7000000000000002,0.6328963731333875,0.6040386727221924,0.7653457829447593,0.01304232864155308,-0.12271076535786363,0.014840655166422634,-0.17635128862715543,-0.0017983265248695535
sector_etf,70_85,NEUTRAL,44,2016-03-03,2026-04-02,0.7779545454545452,0.8109090909090907,0.6200000000000001,0.6941513803872196,0.6920883433815651,0.7637385762385764,0.013613936485853628,-0.08568872450292842,0.01350312596015324,-0.10547880331243886,0.00011081052570038885
