section,segment,count,pct,win_rate,mean_daily_return,ann_return_est,ann_vol_est,avg_stock_weight,avg_turnover,avg_prob_high_vol,avg_up_strength_score,avg_down_strength_score,avg_offensive_tier,avg_full_stock_rate,avg_tier3_rate
custom_breakdown,custom_no_strength_signal,1233,0.3672922252010724,0.5717761557177615,0.0005720639236753007,0.14729799975112767,0.11576202841063582,0.832668288726683,0.0,0.2154735402215942,0.08967672281434826,0.34260331792787674,0.0,0.0,0.0
custom_breakdown,custom_full_stock,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
custom_breakdown,custom_tier3_no_full,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
custom_breakdown,custom_tier1_boost_no_t3_full,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
custom_breakdown,custom_lite_no_boost_tier3_full,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executed_regime,CUSTOM,1479,0.44057193923145666,0.5760649087221096,0.000756483316874236,0.2007111849974601,0.12365696069181031,0.835023664638269,0.0,0.27697879335973863,0.1580604249467739,0.3253914753867489,0.23597025016903314,0.0,0.0
executed_regime,WATCH,524,0.15609174858504618,0.5572519083969466,0.0007317071539001539,0.19104713769959103,0.1379111948315229,0.701679389312977,0.051908396946564885,0.5882273064879061,0.2805448934840625,0.3937249272081723,0.8606870229007634,0.04580152671755725,0.2633587786259542
executed_regime,EXTREME_RISK,380,0.11319630622579684,0.5578947368421052,0.00046240982267402547,0.11620996038165265,0.11479057762109722,0.30000000000000016,0.013263157894736826,0.9042945437952591,0.5166047372736831,0.25762985416182665,0.007894736842105263,0.0,0.0
executed_regime,NORMAL,605,0.18022043491212392,0.5421487603305785,0.0003512552633563842,0.08373985503773862,0.12712348614273916,0.8219504132231406,0.05467768595041322,0.38635783835885684,0.2900088376016699,0.321239567791563,1.0214876033057851,0.27768595041322314,0.32727272727272727
executed_regime,RISK_OFF,296,0.08817396484956806,0.5574324324324325,0.00028288698627226507,0.0658769412513136,0.12242912739487317,0.4463513513513513,0.10729729729729731,0.8117959338382961,0.41440006355103015,0.36098053482056197,0.17567567567567569,0.0,0.0
executed_regime,HIGH_VOL,73,0.021745606196008342,0.5753424657534246,0.00023837874333703662,0.055007791526098915,0.11463121844140146,0.52,0.0,0.7057134092089746,0.14949567714476059,0.5047857066970692,0.1095890410958904,0.0,0.0
normal_breakdown,normal_tier3_no_full,30,0.008936550491510277,0.7,0.0012990497861329613,0.37093450409196604,0.15536440606990604,0.9706666666666668,0.04133333333333335,0.3196608346236206,0.48264886814945274,0.23308582001082492,3.0,0.0,1.0
normal_breakdown,normal_full_stock,168,0.050044682752457555,0.5773809523809523,0.0009897326691902758,0.2688127924269783,0.150015496839171,1.0,0.004523809523809526,0.3504740117750438,0.6580086233263455,0.15901037512539481,3.0,1.0,1.0
normal_breakdown,normal_other_offensive,209,0.062257968424188265,0.583732057416268,0.0008462177785565119,0.2234639477170326,0.15165979232588891,0.9841148325358852,0.020095693779904306,0.3545090934450873,0.6171038626473314,0.17782628387887303,2.9138755980861246,0.8038277511961722,0.9473684210526315
normal_breakdown,normal_all,605,0.18022043491212392,0.5421487603305785,0.0003512552633563842,0.08373985503773862,0.12712348614273916,0.8219504132231406,0.05467768595041322,0.38635783835885684,0.2900088376016699,0.321239567791563,1.0214876033057851,0.27768595041322314,0.32727272727272727
normal_breakdown,normal_no_offensive,396,0.11796246648793565,0.5202020202020202,9.00250470007612e-05,0.016550670843440418,0.11202410395176612,0.7363636363636364,0.07292929292929293,0.4031668981744575,0.11737535216090407,0.396929912078816,0.022727272727272728,0.0,0.0
normal_breakdown,normal_tier1_boost,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_breakdown,normal_custom_lite,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offensive_tier,tier_3,359,0.10694072088173964,0.584958217270195,0.001453492004008321,0.4237923322680244,0.15953661867134636,0.9826183844011142,0.03910863509749304,0.4406896698460774,0.6107414143501204,0.18864702084901297,3.0,0.5348189415041783,0.935933147632312
offensive_tier,tier_1,252,0.07506702412868632,0.5753968253968254,0.0013164611421821574,0.37655590034034847,0.15498870988176983,0.7492857142857142,0.07952380952380952,0.6688958715907505,0.5046002889524324,0.253375543634503,1.0,0.0,0.0
offensive_tier,tier_2,76,0.02263926124515937,0.5394736842105263,0.0007660760328394933,0.19084032748958735,0.192849500471075,0.8465789473684211,0.07421052631578946,0.5835806013139766,0.5395783936363161,0.22877890355743327,2.0,0.0,0.0
offensive_tier,tier_0,2670,0.7953529937444147,0.5599250936329588,0.00040443487703480135,0.10009648539205274,0.11393600746115733,0.6659625468164794,0.021483146067415727,0.45541137127376063,0.18677687054439832,0.3650009804472625,0.0,0.0,0.0
priority_signal,priority_tier3_no_full,144,0.04289544235924933,0.6041666666666666,0.0017149809529486677,0.5163275378987555,0.17686494550447054,0.9622222222222222,0.08333333333333331,0.5661751309565248,0.5882242221861428,0.21685874832979982,3.0,0.0,1.0
priority_signal,priority_short_mid_no_lite_boost_t3_full,101,0.030086386654751267,0.5544554455445545,0.0013812862802827003,0.39558658395877866,0.1715630112781139,0.847128712871287,0.06574257425742573,0.5397101147581729,0.4678584975592602,0.26928209864395763,1.8217821782178218,0.0,0.0
priority_signal,priority_tier1_only,235,0.07000297885016384,0.5702127659574469,0.0012587262215727737,0.3566992778490521,0.15499765884757477,0.7521702127659575,0.07829787234042554,0.6609262659180496,0.5217103798443976,0.23542903573372478,1.0936170212765957,0.0,0.0
priority_signal,priority_full_stock,192,0.05719392314566577,0.5729166666666666,0.0012433261100986673,0.3516822194043172,0.15376022295309894,1.0,0.01062500000000001,0.3773733853290773,0.6570601447167217,0.16268755145683025,3.0,1.0,1.0
priority_signal,priority_no_strength_signal,2670,0.7953529937444147,0.5599250936329588,0.00040443487703480135,0.10009648539205274,0.11393600746115733,0.6659625468164794,0.021483146067415727,0.45541137127376063,0.18677687054439832,0.3650009804472625,0.0,0.0,0.0
priority_signal,priority_trend_bull_no_full_t3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
priority_signal,priority_recovery_no_trend_full_t3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
priority_signal,priority_drawdown_guard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
priority_signal,priority_tier1_boost_no_t3_full,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
priority_signal,priority_custom_lite_no_boost_t3_full,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
priority_signal,priority_tier2_only,15,0.004468275245755138,0.6,-0.0006141887318009597,-0.15380353807610003,0.16116794416234229,0.8693333333333335,0.042666666666666644,0.487211592882239,0.4471943457821567,0.26500861009251336,2.1333333333333333,0.0,0.0
signal_binary,tier3_true,336,0.10008936550491511,0.5863095238095238,0.0014454638998915245,0.41993416893129787,0.16384819286100347,0.9838095238095238,0.04178571428571428,0.458288419169412,0.6275590350607593,0.18590377868810293,3.0,0.5714285714285714,1.0
signal_binary,short_mid_true,420,0.12511170688114387,0.5785714285714286,0.0014161406088692842,0.4094082149242584,0.1642672696769315,0.9513333333333335,0.04809523809523809,0.4799139577572226,0.5935197887360271,0.2050898963190269,2.716666666666667,0.44761904761904764,0.7595238095238095
signal_binary,offensive_active_true,654,0.19481680071492405,0.5779816513761468,0.0014027207286352622,0.40450607024067375,0.1648267306540017,0.8833333333333334,0.05963302752293578,0.5538224568723689,0.5738516984544944,0.21355460434792425,2.1957186544342506,0.29357798165137616,0.5137614678899083
signal_binary,tier1_true,672,0.20017873100983022,0.5788690476190477,0.0013798476583182448,0.3969467181992594,0.16262791575538263,0.8841964285714285,0.058333333333333334,0.5401325629327905,0.5708355637283182,0.21226633210475118,2.175595238095238,0.2857142857142857,0.5
signal_binary,tier2_true,415,0.1236222817992255,0.5807228915662651,0.0013374071234574939,0.38072154557608573,0.1687321952391721,0.958987951807229,0.04742168674698795,0.4776125202978766,0.6093711102157793,0.19491867331433232,2.816867469879518,0.46265060240963857,0.8024096385542169
signal_binary,full_stock_true,192,0.05719392314566577,0.5729166666666666,0.0012433261100986673,0.3516822194043172,0.15376022295309894,1.0,0.01062500000000001,0.3773733853290773,0.6570601447167217,0.16268755145683025,3.0,1.0,1.0
signal_binary,no_offensive_true,2703,0.805183199285076,0.559748427672956,0.00039742337436927494,0.0982056722441007,0.11353271240403838,0.6682722900480946,0.02148723640399556,0.45315203526521824,0.18898210582625616,0.3639844693679998,0.016648168701442843,0.0,0.0
signal_binary,tier1_boost_true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_binary,custom_lite_true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_binary,custom_lite_base_candidate_true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_binary,trend_bull_true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_binary,recovery_risk_on_true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_binary,drawdown_guard_active_true,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_regime,RISK_OFF,374,0.11140899612749479,0.5882352941176471,0.0010392874026334843,0.2878379197743215,0.1328984991930389,0.5106417112299464,0.0849197860962567,0.8043855130146806,0.459727419623367,0.32952985984145367,0.33689839572192515,0.0,0.0
signal_regime,WATCH,559,0.16651772415847482,0.554561717352415,0.0007355967251982876,0.18993999905923298,0.15107216781319593,0.7227549194991055,0.04865831842576028,0.6376284548896017,0.3390503086529104,0.3642152326104728,1.0626118067978534,0.04293381037567084,0.24686940966010734
signal_regime,NORMAL,2043,0.6085790884718498,0.5633871757219775,0.00051523305305212,0.13082241916519255,0.11706393510050772,0.8180420949583945,0.016191874694077336,0.2860345204151199,0.16195237915464875,0.3409862561156174,0.372491434165443,0.08223201174743025,0.09691629955947137
signal_regime,EXTREME_RISK,381,0.11349419124218052,0.5511811023622047,0.0003650959372476757,0.08866727812735209,0.1188357840804182,0.30913385826771667,0.013228346456692897,0.9066320859778109,0.5086135295237431,0.26257041493722255,0.0,0.0,0.0
signal_regime_overlap,tier3_not_custom,336,0.10008936550491511,0.5863095238095238,0.0014454638998915245,0.41993416893129787,0.16384819286100347,0.9838095238095238,0.04178571428571428,0.458288419169412,0.6275590350607593,0.18590377868810293,3.0,0.5714285714285714,1.0
signal_regime_overlap,full_stock_not_custom,192,0.05719392314566577,0.5729166666666666,0.0012433261100986673,0.3516822194043172,0.15376022295309894,1.0,0.01062500000000001,0.3773733853290773,0.6570601447167217,0.16268755145683025,3.0,1.0,1.0
signal_regime_overlap,full_stock_in_custom,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_regime_overlap,tier3_in_custom,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_regime_overlap,tier1_boost_in_custom,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_regime_overlap,tier1_boost_not_custom,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
