from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9309878213802436,0.0,0.0,0.037889039242219216,0.008119079837618403,0.023004059539918808
EXTREME_RISK,0.0,0.9447368421052632,0.0,0.0,0.05,0.005263157894736842
HIGH_VOL,0.0,0.0,0.7397260273972602,0.0273972602739726,0.1780821917808219,0.0547945205479452
NORMAL,0.09421487603305785,0.0,0.0,0.8380165289256198,0.0,0.06776859504132231
RISK_OFF,0.060810810810810814,0.07094594594594594,0.006756756756756757,0.0,0.8344594594594594,0.02702702702702703
WATCH,0.05343511450381679,0.0,0.03244274809160305,0.07442748091603053,0.009541984732824428,0.8301526717557252
