start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-11-01,2023-11-10,-0.26681960199500865,498,240,0.6052104208416834,0.6255429316138873,0.5158634975151875,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-06,-0.13700162659139592,118,34,0.6416806722689072,0.5478292534713682,0.43802093500500267,EXTREME_RISK
2020-02-14,2020-03-16,2020-05-05,-0.1183875689614482,55,20,0.5471428571428572,0.8063191247009891,0.4938473218645586,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-15,-0.11625624165041093,116,103,0.7856410256410257,0.5153456473274998,0.5139846345227201,CUSTOM
2024-07-08,2024-09-04,2024-11-29,-0.11223504758850733,102,41,0.8100970873786406,0.4390020603611635,0.3775576592832528,CUSTOM
2015-07-16,2015-08-21,2015-10-29,-0.10996006753649734,74,26,0.6407999999999999,0.6387128638950678,0.3474494236233214,NORMAL
2018-01-24,2018-04-20,2018-08-24,-0.09489499968633164,148,60,0.6348993288590604,0.5907697647028641,0.4333624804082177,RISK_OFF
2015-11-02,2016-06-23,2016-07-18,-0.08476788778850819,177,161,0.6778651685393259,0.6178701871483305,0.3631764683794107,NORMAL
2018-08-27,2018-12-20,2019-02-27,-0.08386036468632352,125,80,0.5499999999999997,0.6874722053529527,0.4093350064367868,EXTREME_RISK
2021-02-10,2021-03-04,2021-04-06,-0.06695439698829508,37,15,0.5336842105263159,0.7539962523919823,0.38153136605415566,EXTREME_RISK
