ticker,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
NVDA,00_30,BEAR,58,2018-04-09 00:00:00,2026-04-09 00:00:00,0.9813793103448276,0.7689655172413792,0.9862068965517242,0.32198443966435975,0.3640705432724864,0.1317391899288451,0.12021072796934865,-1.2341893909473447,0.6101506263347287,0.20925260899933426,0.9827586206896551,0.9310344827586207,1.0,1.381991410708257,-0.19721462443056836,1.3927582889450436,1.5006150276976955,-0.19721462443056847,-0.11862361698943857
NVDA,00_30,BULL,755,2015-01-22 00:00:00,2026-05-07 00:00:00,0.7874172185430464,0.7655629139072848,0.7940132450331127,0.3451133131151957,0.36945753297167483,0.14297014611584147,0.1337647406972474,-1.2565958151125904,0.1768467858829486,0.3218280095941224,0.15364238410596026,0.09403973509933775,1.0,0.2765883673859775,-0.34622354653202736,0.28348280801081627,0.425011552100806,-0.35900163543790087,-0.14842318471482852
NVDA,00_30,NEUTRAL,52,2018-04-06 00:00:00,2026-03-13 00:00:00,0.9323076923076924,0.7580769230769231,0.9292307692307692,0.33536347421602564,0.3710029171440967,0.11622405372405373,0.11472323972323971,-1.3005676316821442,0.5387820367805527,0.2674169734433654,0.8846153846153846,0.6346153846153846,1.0,1.2486390281331583,-0.12801214397684135,1.265541197840232,1.2681994469757005,-0.13124801648980278,-0.019560418842542227
NVDA,30_50,BEAR,53,2017-04-28 00:00:00,2025-05-09 00:00:00,0.9728301886792452,0.6222641509433962,0.9667924528301887,0.5484576592186712,0.5519282563893675,0.4346735549565738,0.41085155236098625,-0.23081730871339157,0.7279390583775397,0.13198932891798845,1.0,0.9433962264150944,1.0,-0.1633533653261766,-0.23793743527454114,-0.1611947268432533,-0.2078883971732467,-0.24634961258178278,0.04453503184707008
NVDA,30_50,BULL,385,2015-01-26 00:00:00,2026-03-10 00:00:00,0.7,0.6771948051948052,0.7036363636363636,0.4900969001321824,0.49033671496782916,0.36152855081426505,0.39323777271754146,-0.3263688305260149,0.13957764261102168,0.32923762411818985,0.08831168831168831,0.07012987012987013,1.0,0.581025388608523,-0.20327392846069214,0.585741062032807,0.9404071449929661,-0.25968191404826513,-0.35938175638444303
NVDA,30_50,NEUTRAL,23,2017-05-01 00:00:00,2026-03-09 00:00:00,0.92,0.6669565217391306,0.9034782608695653,0.49831156251223196,0.4962270480407569,0.4011387163561076,0.4098228663446055,-0.27052377568309616,0.5867030072944736,0.22825307070763914,0.8695652173913043,0.6086956521739131,1.0,4.415390868053539,-0.06770816785296585,4.4432698882251325,5.230930387996741,-0.06864860220078894,-0.8155395199432025
NVDA,50_70,BEAR,58,2017-04-19 00:00:00,2025-05-08 00:00:00,0.8872413793103449,0.5941379310344829,0.9034482758620688,0.5966825605980283,0.6053572947934737,0.6309181718664477,0.6107918263090677,0.2953438334104272,0.5902408823159278,0.19122065976549688,0.9310344827586207,0.7241379310344828,1.0,-0.09220798575798983,-0.17997488776206993,-0.08416487280674634,-0.14105913382386615,-0.1992018773460026,0.048851148065876315
NVDA,50_70,BULL,358,2015-01-21 00:00:00,2026-03-11 00:00:00,0.6699441340782122,0.6494972067039105,0.670558659217877,0.5326785760489423,0.5194536731985886,0.5717001418817061,0.5930032680569708,0.23930010657267464,0.116856692071553,0.3113580374862767,0.0782122905027933,0.03910614525139665,1.0,0.4982114671337834,-0.183987856977334,0.5067271822011068,0.7933472313502026,-0.2266048438481405,-0.2951357642164192
NVDA,50_70,NEUTRAL,31,2015-05-29 00:00:00,2025-02-20 00:00:00,0.8761290322580645,0.5722580645161292,0.8522580645161291,0.5902988584531891,0.6124740964682898,0.6251920122887865,0.6017049966412645,0.28590904969153136,0.5027376793989288,0.2338506203808842,0.8064516129032258,0.5806451612903226,1.0,-0.5622706268855231,-0.1440121454368689,-0.5573798300342917,-0.5492897558742815,-0.15068618475520357,-0.012980871011241568
NVDA,70_85,BEAR,128,2015-05-27 00:00:00,2025-04-28 00:00:00,0.8200000000000002,0.5240624999999999,0.8228125000000002,0.6877132641966456,0.6872329410531584,0.8018508184523809,0.786354627565836,0.9033645325674439,0.5758920203406441,0.15528736123742531,0.8984375,0.3359375,1.0,1.0141332923584456,-0.27157300471133816,1.0373444973267745,1.4311191526379412,-0.31508053816098325,-0.4169858602794956
