ticker,allocation_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
NVDA,CUSTOM,BEAR,00_30,4,2026-01-08 00:00:00,2026-02-04 00:00:00,0.86,0.86,0.9299999999999999,0.20098714306950566,0.21005213606399498,0.03472222222222222,0.023148148148148147,-1.6777521974108316,0.4191009902924445,0.3278433541871886,0.75,0.0,1.0,23.4587932316445,-0.014925034001456616,23.4587932316445,38.77006513045725,-0.017587117531894902,-15.311271898812748
NVDA,CUSTOM,BEAR,30_50,3,2019-06-28 00:00:00,2019-08-12 00:00:00,0.9066666666666666,0.5733333333333334,0.8000000000000002,0.5797535354892412,0.5980399726315563,0.4431216931216932,0.3875661375661375,-0.27214984227992284,0.5261654510825433,0.27064730574295015,1.0,0.0,1.0,-0.8992474813024927,-0.03661643810692272,-0.8992474813024927,-0.9382464078995627,-0.03832119304947612,0.03899892659707005
NVDA,CUSTOM,BEAR,50_70,11,2017-04-19 00:00:00,2025-05-08 00:00:00,0.6963636363636364,0.5109090909090909,0.7745454545454545,0.6328659136186947,0.7115843603403291,0.5883838383838383,0.6456228956228955,0.47545925751495555,0.5324787112864237,0.1520335872393338,0.9090909090909091,0.0,1.0,2.098749183433498,-0.0556130824775507,2.098749183433498,0.20766214966413532,-0.1165113451792098,1.8910870337693626
NVDA,CUSTOM,BEAR,70_85,70,2016-02-04 00:00:00,2025-04-28 00:00:00,0.7674285714285711,0.49400000000000016,0.7728571428571426,0.7084863871761732,0.7245854172600128,0.8046768707482994,0.7944066515495087,0.9375540107214564,0.5645229789325783,0.15175673751548638,0.9285714285714286,0.0,1.0,4.947533595638343,-0.16215666047766386,4.947533595638343,6.177077461027221,-0.19668077426382635,-1.2295438653888784
NVDA,CUSTOM,BEAR,85_95,87,2016-01-28 00:00:00,2025-05-07 00:00:00,0.7248275862068962,0.4517241379310346,0.7344827586206893,0.7795208996054771,0.7712912423018379,0.9135650428753878,0.9099160737091773,1.4631570094968769,0.5805656551972102,0.15723511475304427,0.8275862068965517,0.0,1.0,1.2993453275664169,-0.17413385587515817,1.2993453275664169,2.0491452465448234,-0.2555454839491589,-0.7497999189784066
NVDA,CUSTOM,BEAR,95_100,58,2015-01-28 00:00:00,2022-06-10 00:00:00,0.5475862068965518,0.4279310344827586,0.5448275862068966,0.8391052585737457,0.8093704098016292,0.9714354132457581,0.9749866285687482,1.8670845416159634,0.56797648335755,0.1406292285945765,0.3448275862068966,0.0,1.0,-0.4693587167955239,-0.1972585054713588,-0.4693587167955239,-0.7390398494506725,-0.3371939543981952,0.2696811326551486
NVDA,CUSTOM,BEAR,raw_fallback,28,2013-02-04 00:00:00,2014-10-27 00:00:00,0.8592857142857143,0.8314285714285715,0.8314285714285715,0.26397683782769105,0.2612173497164642,,,,0.35227254337943537,0.39405748968601556,0.8571428571428571,0.0,0.0,3.0322462739540184,-0.028424325984456877,3.0322462739540184,3.939105321988147,-0.03429223616308252,-0.9068590480341285
NVDA,CUSTOM,BULL,00_30,288,2018-08-27 00:00:00,2026-05-07 00:00:00,0.8347916666666667,0.8147916666666668,0.8233333333333334,0.29526530726968,0.2984310221312601,0.09696042768959436,0.08761390358612581,-1.4749910572604665,0.1408483508804289,0.32524462681235555,0.13194444444444445,0.0,1.0,-0.04259700947310263,-0.3336741601928178,-0.04259700947310263,-0.06047771246953271,-0.38787258893964127,0.017880702996430076
NVDA,CUSTOM,BULL,30_50,31,2017-10-09 00:00:00,2026-03-10 00:00:00,0.7670967741935484,0.7070967741935483,0.7335483870967743,0.4687352046370506,0.444367619850461,0.4232590885816692,0.4051885987369858,-0.3143817245637931,0.2133250481884413,0.35481411549321484,0.1935483870967742,0.0,1.0,4.077510920927333,-0.03780581809027095,4.077510920927333,7.156633868270864,-0.04686045323667487,-3.0791229473435315
NVDA,CUSTOM,BULL,50_70,69,2015-02-25 00:00:00,2026-03-11 00:00:00,0.7727536231884058,0.7008695652173915,0.7408695652173912,0.4616993810927523,0.44412108551098384,0.5766333103289625,0.6020840695456113,0.2299061955751909,0.17890955880596587,0.29144207372209696,0.2028985507246377,0.0,1.0,-0.2364681074433107,-0.1769201575737157,-0.2364681074433107,-0.3697687038842151,-0.23937236883794688,0.13330059644090442
