ticker,returncode,result_dir,final_capital,cagr,mdd,sharpe,sortino,calmar,avg_stock_weight,turnover,offensive_activation_rate,tier3_rate,stale_hold_rate
QQQ,0,results_v8_6_40b_clean_compare\qqq,794041925.5679892,0.16828437612896696,-0.25209685269491633,1.2803609648606329,1.7532530866664469,0.6675385841989153,0.7250759606791778,7.509705093833779,0.1966041108132261,0.11140899612749479,0.0
SPY,0,results_v8_6_40b_clean_compare\spy,358380516.3870195,0.10055812346678139,-0.18207883330775632,1.012514224318087,1.285872860398027,0.5522779426909792,0.7137324992552875,6.786058981233243,0.14655942806076855,0.06970509383378017,0.0
AAPL,0,results_v8_6_40b_clean_compare\aapl,1160560492.7634013,0.20204698121762021,-0.3150044075509678,0.9858510279007637,1.3741994676947058,0.6414100132390337,0.7722609472743521,5.906273458445041,0.35686624962764374,0.2201370271075365,0.0
SOXX,0,results_v8_6_40b_clean_compare\soxx,1305458995.6383321,0.21271018688025967,-0.35280974388117226,1.001563327883682,1.3271608019392935,0.6029033794256582,0.7311706881143878,6.473780160857909,0.21417932677986298,0.10545129579982127,0.0
NVDA,0,results_v8_6_40b_clean_compare\nvda,12291789826.328661,0.43503068981453463,-0.5709713241256872,1.2192348062643947,1.7173508985358013,0.7619133771397106,0.7470420017873101,5.630026809651475,0.256478999106345,0.15251712838844206,0.0
