from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9032943676939427,0.0,0.0,0.048884165781083955,0.01381509032943677,0.03400637619553666
EXTREME_RISK,0.0,0.9342857142857143,0.0,0.0,0.05714285714285714,0.008571428571428572
HIGH_VOL,0.0,0.0,0.7788461538461539,0.0,0.14423076923076922,0.07692307692307693
NORMAL,0.03613445378151261,0.0,0.0,0.9294117647058824,0.0,0.034453781512605045
RISK_OFF,0.06545454545454546,0.08363636363636363,0.007272727272727273,0.0,0.8072727272727273,0.03636363636363636
WATCH,0.0625,0.0,0.04233870967741935,0.07459677419354839,0.010080645161290322,0.8104838709677419
