policy1_hold_reason,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
emergency,95_100,BEAR,9,2016-01-28,2022-04-12,0.35,0.35,0.48000000000000004,0.7929451343086031,0.7361786479035851,0.9742798353909463,0.00032721472804486673,-0.026574914849339937,0.005043855314958989,-0.055013529263150174,-0.004716640586914123
emergency,95_100,BULL,22,2015-01-02,2017-09-13,0.6127272727272726,0.6127272727272726,0.5999999999999999,0.710247115181251,0.6313807309400755,0.9671601492232728,0.04125781247163185,-0.009518814587742064,0.07435217376696968,-0.018409082576472224,-0.033094361295337826
initial,raw_fallback,BEAR,1,2013-01-02,2013-01-02,1.0,1.0,0.86,0.1073774419724941,0.1073774419724941,,3568.0160278105805,0.0,3568.0160278105805,0.0,0.0
no_trade_band,00_30,BULL,139,2018-01-03,2026-05-06,0.9487769784172662,0.9517985611510792,0.9500000000000001,0.34298863684048325,0.36653736829761374,0.13491111872406833,0.05137856406938868,-0.19007206009343414,0.05344409744142542,-0.20450722247127673,-0.002065533372036743
no_trade_band,00_30,NEUTRAL,1,2023-10-02,2023-10-02,0.95,0.8999999999999999,0.82,0.3706524655222892,0.4058050690087035,0.18915343915343916,17.50678710735193,0.0,19.414838696161265,0.0,-1.908051588809336
no_trade_band,30_50,BULL,73,2016-08-12,2025-10-14,0.934931506849315,0.952054794520548,0.9500000000000001,0.49607102135068754,0.4878884243049766,0.4069181706168007,0.02097036074788461,-0.176492773327382,0.02033578414378745,-0.19563363235243214,0.000634576604097159
no_trade_band,50_70,BEAR,2,2018-04-30,2019-08-14,0.9750000000000001,0.9750000000000001,0.75,0.6714792907238006,0.6404865976110461,0.5892857142857143,0.04997802559645481,0.0,0.05280623740733503,0.0,-0.0028282118108802212
no_trade_band,50_70,BULL,36,2015-03-04,2025-09-16,0.9083333333333332,0.8999999999999999,0.8999999999999999,0.5223319944201246,0.49696939311742167,0.5802170093263367,-0.006815807749289471,-0.15572234042520539,-0.00785084372196565,-0.17211952272543718,0.0010350359726761793
no_trade_band,50_70,NEUTRAL,1,2019-03-01,2019-03-01,1.0,1.0,0.78,0.6690450429916383,0.6777285174881287,0.5608465608465608,-0.3417965348833836,0.0,-0.3417965348833836,0.0,0.0
no_trade_band,70_85,BEAR,6,2019-02-14,2022-10-31,0.6,0.6,0.7000000000000001,0.7469493726889294,0.7468357875198607,0.8134920634920634,0.0022935212244246106,-0.03170100254194086,0.0016823733056838819,-0.05207541727760345,0.0006111479187407287
no_trade_band,70_85,BULL,25,2015-04-16,2025-08-18,0.8008,0.8240000000000001,0.82,0.5708680303692817,0.5809522377184082,0.7639196709171217,0.022614525644615524,-0.03520639607812004,0.028862371006364684,-0.03856440841609032,-0.00624784536174916
no_trade_band,70_85,NEUTRAL,1,2021-05-13,2021-05-13,0.9,0.9199999999999999,0.7,0.690699788928032,0.6039724865923721,0.8478835978835979,-0.7140710328898445,0.0,-0.7471464045761886,0.0,0.03307537168634411
