start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-12-23,2023-12-14,-0.29315361531353534,521,277,0.6413026819923372,0.5995965617530247,0.48322153100820164,EXTREME_RISK
2025-02-14,2025-04-04,2025-08-05,-0.12497597618787071,117,34,0.5937288135593222,0.5493412147172819,0.4179104892291542,EXTREME_RISK
2024-07-08,2024-09-04,2024-12-02,-0.11570233659197404,103,41,0.7801923076923077,0.42511802116344405,0.39592232830156593,CUSTOM
2020-02-14,2020-03-16,2020-04-27,-0.11248271073580807,49,20,0.5076,0.8197974781986145,0.5067966190670807,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-13,-0.10335946403900986,114,103,0.733391304347826,0.5444023700100444,0.5287974071507349,CUSTOM
2015-07-16,2015-08-21,2015-10-21,-0.09370418185371254,68,26,0.5513043478260868,0.6946633227147203,0.39527198279131975,WATCH
2018-01-24,2018-04-23,2018-07-10,-0.0873058536195861,115,61,0.6265517241379308,0.6459116859489867,0.4383434679236165,RISK_OFF
2015-12-02,2016-02-05,2016-05-25,-0.07414849477925045,120,44,0.6294214876033059,0.6719788151565398,0.36724132121678404,RISK_OFF
2016-05-31,2016-06-23,2016-07-08,-0.0731393690896871,27,17,0.9542857142857144,0.36601668667964876,0.435481600916275,NORMAL
2018-08-29,2018-12-20,2019-02-01,-0.07173789061290992,106,78,0.4979439252336448,0.7304880385659062,0.40874327295992635,EXTREME_RISK
