model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.4919231941481256,0.9969116738727609,0.6587755102040816,0.9773607387548406,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.5073201782304265,0.9845583693638048,0.6696072253728208,0.9359547214775097,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.5115975171512578,0.9672637430512662,0.6692307692307692,0.9118260351504319,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.5256055363321799,0.9382334774552192,0.6737635839432247,0.8608876973488233,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.5482625482625483,0.8770846201358864,0.674744594915657,0.7715221924337206,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.5855530474040632,0.8011117974058061,0.6765779864371414,0.6598153112898422,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.6184486373165619,0.7288449660284126,0.6691239013325773,0.5683646112600537,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.6492805755395683,0.6689314391599753,0.6589595375722543,0.4968722073279714,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.6673684210526316,0.5873996294008648,0.6248357424441524,0.42448614834673815,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.7015050167224081,0.5182211241507103,0.5960923623445826,0.3562704795948764,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.7278911564625851,0.46263125386040765,0.5657099697885196,0.3065236818588025,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.7659090909090909,0.41630636195182213,0.5394157663065227,0.2621388144176348,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.8104395604395604,0.3644224830142063,0.5027694929697486,0.21686029192731607,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.86,0.29215565163681284,0.43614568925772246,0.16383675901102174,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.8886010362694301,0.2118591723285979,0.34214463840399,0.1149836163240989,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.9116279069767442,0.12106238418777023,0.21374045801526717,0.06404527852249031,1619,1738
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,1.0,0.0024706609017912293,0.004929143561306223,0.0011915400655347036,1619,1738
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.4919231941481256,0.9969116738727609,0.6587755102040816,0.9773607387548406,1619,1738
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.5073201782304265,0.9845583693638048,0.6696072253728208,0.9359547214775097,1619,1738
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.5115975171512578,0.9672637430512662,0.6692307692307692,0.9118260351504319,1619,1738
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.5256055363321799,0.9382334774552192,0.6737635839432247,0.8608876973488233,1619,1738
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.3,0.5482625482625483,0.8770846201358864,0.674744594915657,0.7715221924337206,1619,1738
