feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
ma200_slope_60,0.014114843623708963,0.04161183297901757,0.027863338301363266,0.04161183297901757,-0.02749698935530861,False,downrisk,22,1,1
ma_gap_50_200,0.014631099229316331,0.04013178362119968,0.027381441425258005,0.04013178362119968,-0.025500684391883348,False,downrisk,16,2,2
drawdown_120,0.02478482112582285,0.029196467181393383,0.026990644153608117,0.029196467181393383,-0.0044116460555705325,False,downrisk,5,9,3
ma_gap_60_120,0.014154195385922249,0.037420323603272,0.025787259494597124,0.037420323603272,-0.023266128217349753,False,downrisk,21,3,4
price_ma_200_gap,0.016706060128825133,0.03325250912985372,0.024979284629339425,0.03325250912985372,-0.016546449001028585,False,downrisk,12,6,5
trend_slope_60,0.012211118952430456,0.034937168972696483,0.02357414396256347,0.034937168972696483,-0.02272605002026603,False,downrisk,33,4,6
return_120d,0.014457355684412289,0.03139161645032168,0.022924486067366984,0.03139161645032168,-0.01693426076590939,False,downrisk,20,7,7
drawdown_60,0.020329773002895454,0.02476123233318696,0.022545502668041208,0.02476123233318696,-0.004431459330291505,False,downrisk,8,14,8
ma_gap_20_60,0.011439078915697922,0.03336253619687418,0.022400807556286054,0.03336253619687418,-0.02192345728117626,False,downrisk,40,5,9
atr_pct_20,0.03959288067320207,0.004958973534160047,0.022275927103681058,0.03959288067320207,0.03463390713904202,False,stage1,1,65,10
large_down_day_ratio_20,0.010580721913789776,0.031103320630239344,0.02084202127201456,0.031103320630239344,-0.02052259871644957,False,downrisk,44,8,11
price_ma_120_gap,0.015340335796945654,0.02540405993511025,0.020372197866027952,0.02540405993511025,-0.010063724138164596,False,downrisk,15,12,12
price_ma_60_gap,0.014463517572198364,0.025861336565572386,0.020162427068885373,0.025861336565572386,-0.011397818993374022,False,downrisk,19,11,13
return_60d,0.013097456833906656,0.024631549586720886,0.01886450321031377,0.024631549586720886,-0.01153409275281423,False,downrisk,28,15,14
semi_vol_20,0.032458049449367476,0.004382962121525977,0.018420505785446725,0.032458049449367476,0.0280750873278415,False,stage1,2,69,15
trend_slope_20,0.010261394697365523,0.02654850953380738,0.018404952115586452,0.02654850953380738,-0.01628711483644186,False,downrisk,49,10,16
positive_return_ratio_60,0.010228811073685638,0.024945656094251274,0.017587233583968458,0.024945656094251274,-0.014716845020565635,False,downrisk,50,13,17
atr_pct_14,0.030184760455349246,0.004425658170993906,0.017305209313171577,0.030184760455349246,0.02575910228435534,False,stage1,3,67,18
keltner_width_20,0.026474742919365073,0.006168207295257554,0.016321475107311315,0.026474742919365073,0.02030653562410752,False,stage1,4,58,19
large_up_day_ratio_20,0.008699244392956312,0.02240868800744765,0.01555396620020198,0.02240868800744765,-0.013709443614491338,False,downrisk,60,16,20
price_position_60,0.013162660146672495,0.017694366651888775,0.015428513399280634,0.017694366651888775,-0.00453170650521628,False,downrisk,26,19,21
atr_rank_252,0.021208592208350883,0.007880401119555519,0.014544496663953202,0.021208592208350883,0.013328191088795365,False,stage1,7,46,22
return_20d,0.010274021043779424,0.018699568018436925,0.014486794531108176,0.018699568018436925,-0.008425546974657501,False,downrisk,48,17,23
yang_zhang_vol_20,0.020153909793970387,0.0076376659323102464,0.013895787863140316,0.020153909793970387,0.01251624386166014,False,stage1,9,49,24
close_to_60d_high,0.014468573713693042,0.013146830328273696,0.01380770202098337,0.014468573713693042,0.001321743385419346,False,stage1,18,23,25
ma_gap_5_20,0.009695376945432693,0.016636815257882357,0.013166096101657525,0.016636815257882357,-0.0069414383124496645,False,downrisk,55,21,26
down_volume_ratio_20,0.01596630511307416,0.010238572199663846,0.013102438656369004,0.01596630511307416,0.005727732913410315,False,stage1,13,31,27
trend_consistency_60,0.007365162021573818,0.018061079754979913,0.012713120888276865,0.018061079754979913,-0.010695917733406096,False,downrisk,65,18,28
atr_pct_10,0.021970447401029575,0.0034279301601149574,0.012699188780572267,0.021970447401029575,0.018542517240914616,False,stage1,6,74,29
garman_klass_vol_20,0.017673055520208977,0.007288090684757087,0.01248057310248303,0.017673055520208977,0.01038496483545189,False,stage1,11,52,30
parkinson_vol_20,0.015381105641547528,0.009441945611086971,0.01241152562631725,0.015381105641547528,0.005939160030460557,False,stage1,14,38,31
downside_vol_20,0.018206450445134015,0.0064351692151260196,0.012320809830130017,0.018206450445134015,0.011771281230007997,False,stage1,10,56,32
price_position_10_minus_20,0.0077516349744641165,0.016707998153062065,0.012229816563763091,0.016707998153062065,-0.008956363178597947,False,downrisk,63,20,33
atr_pct_60,0.014528405488991189,0.00887629450614009,0.011702349997565639,0.014528405488991189,0.005652110982851099,False,stage1,17,41,34
drawdown_20,0.012562013088816977,0.01069800692136004,0.011630010005088509,0.012562013088816977,0.0018640061674569369,False,stage1,31,28,35
high_volume_down_ratio_20,0.010331871149872544,0.011837922803818606,0.011084896976845575,0.011837922803818606,-0.0015060516539460618,False,downrisk,47,25,36
positive_return_ratio_20,0.0073587935338085995,0.014573093438011837,0.010965943485910219,0.014573093438011837,-0.007214299904203238,False,downrisk,66,22,37
trend_slope_10,0.009303620886587143,0.01261088967687993,0.010957255281733537,0.01261088967687993,-0.003307268790292788,False,downrisk,58,24,38
ulcer_index_60,0.011853023581641047,0.009911810480144632,0.010882417030892839,0.011853023581641047,0.0019412131014964144,False,stage1,36,34,39
parkinson_vol_60,0.01180060391001577,0.009533560693566237,0.010667082301791003,0.01180060391001577,0.0022670432164495335,False,stage1,38,37,40
ewma_vol_60,0.012813855227582353,0.008495005138273429,0.010654430182927891,0.012813855227582353,0.004318850089308924,False,stage1,30,43,41
ulcer_index_20,0.013558519156388699,0.007230979316377101,0.0103947492363829,0.013558519156388699,0.006327539840011598,False,stage1,25,53,42
realized_vol_20,0.012908730290811425,0.0078307729753595,0.010369751633085462,0.012908730290811425,0.005077957315451926,False,stage1,29,48,43
downside_vol_60,0.011644691005968193,0.009028192551443567,0.01033644177870588,0.011644691005968193,0.0026164984545246264,False,stage1,39,39,44
price_ma_20_gap,0.010407802131787379,0.01001332169289847,0.010210561912342923,0.010407802131787379,0.0003944804388889087,False,stage1,45,33,45
yang_zhang_vol_60,0.011216533073041188,0.008889840640621654,0.01005318685683142,0.011216533073041188,0.002326692432419534,False,stage1,42,40,46
vol_of_vol_20,0.010074926788215562,0.009878941985936196,0.009976934387075878,0.010074926788215562,0.00019598480227936595,False,stage1,52,35,47
ulcer_rank_252,0.01184234178199115,0.007948015977684377,0.009895178879837763,0.01184234178199115,0.003894325804306773,False,stage1,37,45,48
drawdown_10,0.009154665583024788,0.010119407615495839,0.009637036599260313,0.010119407615495839,-0.0009647420324710512,False,downrisk,59,32,49
return_10d,0.008467656868257714,0.010631603350943396,0.009549630109600554,0.010631603350943396,-0.0021639464826856813,False,downrisk,61,29,50
rogers_satchell_vol_20,0.013558967506036251,0.005354899068278728,0.00945693328715749,0.013558967506036251,0.008204068437757523,False,stage1,24,62,51
atr_ratio_20_60,0.011871840475376101,0.006609681253243448,0.009240760864309774,0.011871840475376101,0.005262159222132653,False,stage1,35,55,52
semi_vol_10,0.01403079954203378,0.004407429845408075,0.009219114693720928,0.01403079954203378,0.009623369696625705,False,stage1,23,68,53
realized_vol_60,0.009932406187241819,0.008151728532032105,0.009042067359636962,0.009932406187241819,0.0017806776552097142,False,stage1,53,44,54
bb_width_rank_252,0.010352926963749932,0.0076323375241239425,0.008992632243936937,0.010352926963749932,0.00272058943962599,False,stage1,46,50,55
bb_width_20,0.010186634423729312,0.007580780861556376,0.008883707642642845,0.010186634423729312,0.002605853562172936,False,stage1,51,51,56
ewma_vol_20,0.01122409082510121,0.006246237907158515,0.008735164366129863,0.01122409082510121,0.0049778529179426954,False,stage1,41,57,57
downside_vol_10,0.012175927951050523,0.00485705747792655,0.008516492714488537,0.012175927951050523,0.007318870473123973,False,stage1,34,66,58
positive_return_ratio_10,0.006122849109184851,0.010277336545510718,0.008200092827347785,0.010277336545510718,-0.004154487436325867,False,downrisk,73,30,59
atr_pct_5,0.013152554789369802,0.003140459544651787,0.008146507167010795,0.013152554789369802,0.010012095244718015,False,stage1,27,76,60
large_down_day_ratio_10,0.00504140568623298,0.011150893401032203,0.00809614954363259,0.011150893401032203,-0.006109487714799223,False,downrisk,78,26,61
large_up_day_ratio_10,0.005224466215868089,0.010890610039630835,0.008057538127749462,0.010890610039630835,-0.005666143823762747,False,downrisk,77,27,62
atr_ratio_14_60,0.010611184410490318,0.005219824125626757,0.007915504268058537,0.010611184410490318,0.005391360284863561,False,stage1,43,63,63
price_position_20,0.009911430534610565,0.005703856545235392,0.007807643539922978,0.009911430534610565,0.004207573989375173,False,stage1,54,61,64
price_position_5_minus_20,0.005869544341936807,0.009592966234114651,0.007731255288025729,0.009592966234114651,-0.003723421892177844,False,downrisk,74,36,65
trend_slope_5,0.006663561970223479,0.008737301506977819,0.007700431738600648,0.008737301506977819,-0.0020737395367543396,False,downrisk,67,42,66
realized_vol_10,0.009514162550268728,0.005865390812982255,0.007689776681625491,0.009514162550268728,0.0036487717372864726,False,stage1,57,60,67
realized_vol_ratio_10_20,0.008333019590238456,0.0061110196988351075,0.007222019644536781,0.008333019590238456,0.0022219998914033484,False,stage1,62,59,68
return_5d,0.00650891849268408,0.007839619999637844,0.007174269246160962,0.007839619999637844,-0.0013307015069537638,False,downrisk,70,47,69
drawdown_5,0.006518068945318927,0.007042728543966907,0.006780398744642917,0.007042728543966907,-0.0005246595986479795,False,downrisk,69,54,70
close_to_20d_high,0.0095319757243805,0.0031633621887172487,0.006347668956548874,0.0095319757243805,0.006368613535663251,False,stage1,56,75,71
down_volume_ratio_10,0.012336564656358124,0.0,0.006168282328179062,0.012336564656358124,0.012336564656358124,False,stage1,32,80,72
price_position_10,0.007725233657592547,0.004312508104411802,0.006018870881002175,0.007725233657592547,0.0034127255531807453,False,stage1,64,70,73
close_to_10d_high,0.005828779465731251,0.0029797565237000153,0.0044042679947156336,0.005828779465731251,0.002849022942031236,False,stage1,75,77,74
trend_consistency_20,0.003531571931763744,0.00499335030932308,0.004262461120543412,0.00499335030932308,-0.0014617783775593357,False,downrisk,81,64,75
volume_shock_rank_252,0.0043842909254014975,0.0037863676627730167,0.004085329294087257,0.0043842909254014975,0.0005979232626284808,False,stage1,79,73,76
volume_ratio_20,0.0038254434697815695,0.004174743591715081,0.004000093530748325,0.004174743591715081,-0.00034930012193351177,False,downrisk,80,71,77
volume_zscore_20,0.0033343347547507,0.003883291618467651,0.0036088131866091754,0.003883291618467651,-0.000548956863716951,False,downrisk,82,72,78
true_range_pct,0.0054585317323594534,0.0013749577138589153,0.0034167447231091843,0.0054585317323594534,0.004083574018500538,False,stage1,76,78,79
high_volume_down_ratio_10,0.006661956688312496,0.0,0.003330978344156248,0.006661956688312496,0.006661956688312496,False,stage1,68,80,80
return_5d_minus_20d,0.006415810520578932,0.0,0.003207905260289466,0.006415810520578932,0.006415810520578932,False,stage1,71,80,81
return_10d_minus_20d,0.0062064911586629835,0.0,0.0031032455793314918,0.0062064911586629835,0.0062064911586629835,False,stage1,72,80,82
bearish_ma_stack,0.0006386398121581546,0.0006110195234348928,0.0006248296677965237,0.0006386398121581546,2.762028872326178e-05,True,stage1,83,79,83
