score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1347,0.06051564105188458,0.019302152932442463,0.07254615463000191,0.772308834446919
"(0.1, 0.2]",581,0.14052885684563096,0.11876075731497418,0.2866382340313054,0.6844061962134251
"(0.2, 0.3]",260,0.2427471456844435,0.3576923076923077,0.5731464776315867,0.7043076923076923
"(0.3, 0.4]",169,0.34622600368382905,0.28994082840236685,0.3876481651501007,0.6837869822485206
"(0.4, 0.5]",147,0.45263788040451153,0.42857142857142855,0.6274563080563886,0.8127891156462584
"(0.5, 0.6]",344,0.5567517834840147,0.561046511627907,0.4508090141245378,0.7644186046511627
"(0.6, 0.7]",223,0.6415052127399364,0.4349775784753363,0.21455031444371353,0.8071748878923767
"(0.7, 0.8]",213,0.7536445529702868,0.3474178403755869,0.05490557884241887,0.5420657276995305
"(0.8, 0.9]",73,0.8226660605315214,0.4657534246575342,-0.3366654431006725,0.5263013698630137
