prob_col,actual_col,positive_value,prob_bin,count,actual_rate,avg_prob,avg_strategy_return_net,ann_return_est,avg_stock_weight,avg_turnover
prob_high_vol,actual_risk,고변동,"(-0.001, 0.1]",75,0.06666666666666667,0.08631870702653693,0.0009049442330406929,0.24837349883506987,0.8253333333333334,0.0
prob_high_vol,actual_risk,고변동,"(0.1, 0.2]",218,0.21559633027522937,0.14401993251940928,8.895233729023429e-05,0.012157117807987117,0.8278899082568807,0.0
prob_high_vol,actual_risk,고변동,"(0.2, 0.3]",477,0.3039832285115304,0.2596919424949438,0.0012446885310520308,0.3424077191107293,0.8371069182389937,0.007547169811320754
prob_high_vol,actual_risk,고변동,"(0.3, 0.4]",683,0.3601756954612006,0.3460065889232848,0.0011758631391562081,0.31750117118200016,0.7954319180087849,0.01639824304538799
prob_high_vol,actual_risk,고변동,"(0.4, 0.5]",480,0.4708333333333333,0.4501257670253805,0.0001919634703049242,0.02688478027791974,0.7830833333333334,0.022583333333333334
prob_high_vol,actual_risk,고변동,"(0.5, 0.6]",398,0.5050251256281407,0.5473059681068503,0.0011670631824100058,0.3162557284507441,0.7376381909547737,0.04140703517587941
prob_high_vol,actual_risk,고변동,"(0.6, 0.7]",297,0.5353535353535354,0.6525761765061742,0.000999663851984635,0.25043944172875965,0.7346127946127945,0.03595959595959595
prob_high_vol,actual_risk,고변동,"(0.7, 0.8]",344,0.7209302325581395,0.750178878744374,0.0012225898714321448,0.30030448390568787,0.6678488372093022,0.05534883720930233
prob_high_vol,actual_risk,고변동,"(0.8, 0.9]",380,0.8868421052631579,0.8524561434434361,0.0003244960262031267,0.05478941368714407,0.40915789473684216,0.040210526315789474
prob_high_vol,actual_risk,고변동,"(0.9, 1.0]",5,1.0,0.9020321631504258,0.0030715788851682535,1.1540996174110432,0.3000000000000001,0.0
prob_overall_risk,actual_risk,고변동,"(-0.001, 0.1]",75,0.06666666666666667,0.08631870702653693,0.0009049442330406929,0.24837349883506987,0.8253333333333334,0.0
prob_overall_risk,actual_risk,고변동,"(0.1, 0.2]",218,0.21559633027522937,0.14401993251940928,8.895233729023429e-05,0.012157117807987117,0.8278899082568807,0.0
prob_overall_risk,actual_risk,고변동,"(0.2, 0.3]",477,0.3039832285115304,0.2596919424949438,0.0012446885310520308,0.3424077191107293,0.8371069182389937,0.007547169811320754
