score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1346,0.060517682787224095,0.019316493313521546,0.07766576420784288,0.7738930163447252
"(0.1, 0.2]",583,0.1404836319891316,0.1183533447684391,0.2793785714433965,0.6833962264150943
"(0.2, 0.3]",258,0.24270903896278215,0.36046511627906974,0.5760255467450279,0.7083720930232558
"(0.3, 0.4]",170,0.34580240644342636,0.28823529411764703,0.42099346564814666,0.6863529411764705
"(0.4, 0.5]",147,0.4527576007267601,0.42857142857142855,0.5965544553234541,0.8178231292517006
"(0.5, 0.6]",343,0.5569092912158722,0.5626822157434402,0.3914211129230205,0.7649562682215741
"(0.6, 0.7]",224,0.6411891691367178,0.4375,0.3099459279406722,0.8065178571428573
"(0.7, 0.8]",214,0.7539813061614428,0.3411214953271028,0.050550662783050315,0.5472897196261682
"(0.8, 0.9]",72,0.8225811851643228,0.4722222222222222,-0.27883067659400473,0.5475
