start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-10-12,2023-12-12,-0.35586617372060536,495,202,0.706733870967742,0.6016120047103116,0.5021374437616297,CUSTOM
2024-07-08,2025-04-04,2025-06-30,-0.2768145782893242,245,187,0.7562601626016259,0.6423726030157323,0.49338008506541503,RISK_OFF
2020-02-14,2020-03-16,2020-06-03,-0.2641787468046597,75,20,0.773421052631579,0.7078545844846756,0.431719462113437,CUSTOM
2015-05-28,2016-01-13,2016-08-17,-0.18702379546377013,309,159,0.6517419354838709,0.5728832784324104,0.5331747819690144,WATCH
2018-01-19,2018-12-20,2019-04-02,-0.15473066130709412,301,232,0.6556953642384107,0.6151534481152406,0.46405820376160395,RISK_OFF
2024-03-05,2024-04-17,2024-05-23,-0.13421884592153044,56,30,0.756842105263158,0.38348881499068405,0.4860959891515326,NORMAL
2019-04-22,2019-05-23,2019-07-22,-0.12996141459786903,63,23,0.7034375,0.6187637385995187,0.48974692069397296,RISK_OFF
2014-09-16,2014-10-09,2014-11-14,-0.12672048542055658,43,17,0.8513636363636364,0.4625931081664163,0.37210658067548397,NORMAL
2021-02-11,2021-05-10,2021-06-24,-0.11516717216137318,92,60,0.6283870967741936,0.6384367122580118,0.393052869547617,WATCH
2025-10-27,2025-11-18,2026-01-02,-0.09565372056273946,46,16,0.6497872340425535,0.519109753004721,0.4794554095678775,WATCH
