from_regime,CUSTOM,EXTREME_RISK,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9106317411402157,0.0,0.06317411402157165,0.012326656394453005,0.01386748844375963
EXTREME_RISK,0.0,0.9537953795379538,0.0,0.0429042904290429,0.0033003300330033004
NORMAL,0.01687027341477603,0.0,0.9685863874345549,0.0005817335660267597,0.013961605584642234
RISK_OFF,0.0,0.03349282296650718,0.0,0.9090909090909091,0.05741626794258373
WATCH,0.10902255639097744,0.0,0.04887218045112782,0.06015037593984962,0.7819548872180451
