start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-10-12,2024-02-07,-0.2265755700139649,533,202,0.6464044943820225,0.5693985452711456,0.5035363317671563,EXTREME_RISK
2020-02-14,2020-03-19,2020-08-20,-0.17135273903680337,130,23,0.47908396946564885,0.7779698565451185,0.4947727795355983,EXTREME_RISK
2025-02-14,2025-04-04,2025-07-01,-0.10665372387063465,93,34,0.5782978723404253,0.6992041390118293,0.490164284834366,EXTREME_RISK
2018-01-24,2018-12-20,2019-03-19,-0.10613640032683191,288,229,0.6744636678200693,0.4827242963827718,0.4712717565900034,EXTREME_RISK
2015-07-16,2015-08-21,2015-10-29,-0.10414888696724711,74,26,0.7293333333333333,0.5491638144814514,0.5113754713668771,CUSTOM
2015-10-30,2016-01-15,2016-03-30,-0.09388608258657727,102,52,0.7844660194174757,0.5376625840367296,0.5129775515577889,RISK_OFF
2020-08-31,2020-10-28,2020-11-20,-0.07019691161513952,58,41,0.6759322033898305,0.6044294373444781,0.47072396622631435,WATCH
2026-01-23,2026-03-25,2026-05-01,-0.06583616798261538,68,42,0.7620289855072464,0.4971941573140609,0.5063738555701489,RISK_OFF
2024-07-12,2024-08-05,2024-10-10,-0.05784380795048949,63,16,0.73125,0.465624959426976,0.4941684247897542,WATCH
2014-09-16,2014-10-14,2014-10-24,-0.05148448555785523,28,20,0.8406896551724138,0.3772869441293731,0.4045401924663069,NORMAL
