feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
atr_pct_14,0.10227662234337047,0.00904321378867702,0.055659918066023745,0.10227662234337047,0.09323340855469345,False,stage1,1,41,1
semi_vol_20,0.08695907373395231,0.009434805362016404,0.04819693954798436,0.08695907373395231,0.0775242683719359,False,stage1,2,36,2
drawdown_60,0.0725701910241263,0.02294100105153736,0.04775559603783183,0.0725701910241263,0.049629189972588944,False,stage1,3,20,3
close_to_60d_high,0.06973457917757471,0.013450652942747329,0.04159261606016102,0.06973457917757471,0.05628392623482738,False,stage1,4,24,4
drawdown_120,0.02460328977239052,0.03073441883349628,0.0276688543029434,0.03073441883349628,-0.006131129061105758,False,downrisk,8,11,5
ma_gap_50_200,0.009734977014540206,0.044328028826056146,0.027031502920298177,0.044328028826056146,-0.03459305181151594,False,downrisk,32,1,6
price_ma_200_gap,0.01251321196682439,0.03942823030555134,0.025970721136187865,0.03942823030555134,-0.026915018338726955,False,downrisk,15,3,7
parkinson_vol_20,0.04020519542257442,0.010128110036175086,0.025166652729374753,0.04020519542257442,0.030077085386399333,False,stage1,6,33,8
ma200_slope_60,0.009837437173931875,0.039607814321379844,0.02472262574765586,0.039607814321379844,-0.02977037714744797,False,downrisk,31,2,9
atr_pct_20,0.04567787385890586,0.003271296948589074,0.024474585403747466,0.04567787385890586,0.04240657691031678,False,stage1,5,59,10
ma_gap_60_120,0.01141498367983981,0.03450357325919584,0.022959278469517827,0.03450357325919584,-0.02308858957935603,False,downrisk,19,7,11
return_120d,0.010181013193990415,0.035107265644365136,0.022644139419177776,0.035107265644365136,-0.02492625245037472,False,downrisk,28,4,12
trend_slope_60,0.009540335795636998,0.034680138066032415,0.022110236930834706,0.034680138066032415,-0.025139802270395417,False,downrisk,35,6,13
ma_gap_20_60,0.0094129528461342,0.03243925256371384,0.02092610270492402,0.03243925256371384,-0.02302629971757964,False,downrisk,36,9,14
trend_slope_20,0.006666638587541947,0.034887450178358315,0.02077704438295013,0.034887450178358315,-0.028220811590816366,False,downrisk,50,5,15
price_position_20,0.013358136386303822,0.027348995103001456,0.02035356574465264,0.027348995103001456,-0.013990858716697634,False,downrisk,13,15,16
price_ma_120_gap,0.00987390492948526,0.029110266011572385,0.019492085470528824,0.029110266011572385,-0.019236361082087122,False,downrisk,30,12,17
garman_klass_vol_20,0.031877620558921155,0.006385396558554668,0.019131508558737912,0.031877620558921155,0.025492224000366485,False,stage1,7,52,18
large_up_day_ratio_20,0.0055867788668408705,0.03245746364908493,0.0190221212579629,0.03245746364908493,-0.02687068478224406,False,downrisk,57,8,19
large_down_day_ratio_20,0.0038113278264900723,0.03213252603440937,0.017971926930449723,0.03213252603440937,-0.0283211982079193,False,downrisk,61,10,20
return_60d,0.007167138613791423,0.027429387195361914,0.01729826290457667,0.027429387195361914,-0.02026224858157049,False,downrisk,45,14,21
positive_return_ratio_60,0.005444733919594072,0.029066625595087846,0.01725567975734096,0.029066625595087846,-0.023621891675493775,False,downrisk,59,13,22
drawdown_20,0.020973409835798002,0.012060489269311012,0.016516949552554505,0.020973409835798002,0.00891292056648699,False,stage1,9,25,23
price_position_60,0.012326527008792169,0.02055719630826794,0.016441861658530052,0.02055719630826794,-0.00823066929947577,False,downrisk,16,21,24
ma_gap_5_20,0.0077069536363928316,0.024542487599524647,0.01612472061795874,0.024542487599524647,-0.016835533963131817,False,downrisk,41,19,25
price_ma_60_gap,0.006806580482358215,0.024628606577030115,0.015717593529694165,0.024628606577030115,-0.0178220260946719,False,downrisk,49,18,26
trend_consistency_60,0.0036178400278419165,0.025882673084861526,0.014750256556351721,0.025882673084861526,-0.02226483305701961,False,downrisk,63,16,27
downside_vol_20,0.020752191325531355,0.008733217057811916,0.014742704191671636,0.020752191325531355,0.012018974267719439,False,stage1,10,42,28
positive_return_ratio_20,0.0044187711779260196,0.024868197901710513,0.014643484539818266,0.024868197901710513,-0.020449426723784494,False,downrisk,60,17,29
rogers_satchell_vol_20,0.018553159963284133,0.009361023731723534,0.013957091847503832,0.018553159963284133,0.009192136231560599,False,stage1,11,37,30
price_ma_20_gap,0.011242149347347708,0.016434594056211914,0.01383837170177981,0.016434594056211914,-0.005192444708864206,False,downrisk,22,23,31
return_20d,0.006190443566314542,0.01820002323257433,0.012195233399444436,0.01820002323257433,-0.01200957966625979,False,downrisk,53,22,32
