from_regime,CUSTOM,EXTREME_RISK,NORMAL,RISK_OFF,WATCH
CUSTOM,0.8791423001949318,0.0,0.07212475633528265,0.021442495126705652,0.02729044834307992
EXTREME_RISK,0.0,0.9442622950819672,0.0,0.05573770491803279,0.0
NORMAL,0.013234515616728428,0.0,0.9751191106405506,0.0010587612493382743,0.010587612493382742
RISK_OFF,0.0,0.04187192118226601,0.0,0.8940886699507389,0.06403940886699508
WATCH,0.15289256198347106,0.0,0.04132231404958678,0.05371900826446281,0.7520661157024794
